QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,APAPURCH,MJAPPL9_
20243,05602503,2,0,2,120,D,1,D,06,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05603643,1,0,1,120,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05603643,2,0,1,140,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05604763,1,0,2,195,D,1,D,06,D,880,D,,A,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05605483,1,0,1,140,D,1,D,06,D,847,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05607043,1,0,1,120,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05607113,1,0,1,195,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05607693,1,0,1,100,D,1,D,07,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05654942,1,0,1,140,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05655072,1,0,1,195,D,1,D,06,D,1927,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05655372,1,0,1,195,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05655612,1,0,1,120,D,1,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05655682,1,0,1,140,D,1,D,05,D,720,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05655912,1,0,1,195,D,1,D,06,D,1350,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05655922,1,0,1,100,D,1,D,06,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656102,1,0,1,120,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656102,2,0,1,195,D,1,D,05,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656112,1,0,1,100,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656172,1,0,1,160,D,1,D,05,D,1715,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656292,1,0,1,140,D,1,D,04,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656292,2,0,1,120,D,1,D,04,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656592,1,0,1,220,D,1,D,05,D,,H,,A,,H,160,D,140,D,,A,,A,,A,,A,,A,,A,,,A
20243,05656592,1,1,1,160,D,1,D,05,D,911,E,,A,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05656592,1,2,1,140,D,1,D,05,D,1389,E,,A,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05657692,1,0,1,195,D,1,D,06,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05658162,1,0,1,195,D,1,D,06,D,1499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05658542,1,0,2,120,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05658622,1,0,1,160,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05658802,1,0,1,140,D,1,D,05,D,1200,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05658982,1,0,2,195,D,1,D,04,D,790,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05659212,1,0,1,180,D,1,D,05,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05660322,1,0,2,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05661282,1,0,1,120,D,1,D,06,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05661282,2,0,1,100,D,1,D,06,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05661362,1,0,1,140,D,1,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05661882,1,0,1,195,D,1,D,06,D,1700,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05662254,1,0,2,100,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05662812,1,0,1,120,D,1,D,06,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05663032,1,0,1,195,D,1,D,06,D,1750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05663732,1,0,2,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05663812,1,0,1,120,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05664012,1,0,2,100,D,1,D,04,D,12000,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05664212,1,0,1,195,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05665232,1,0,1,140,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05665732,1,0,2,120,D,1,D,04,D,389,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05665922,1,0,1,120,D,1,D,06,D,1000,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05665922,2,0,1,100,D,1,D,06,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05665922,3,0,1,140,D,1,D,04,D,3800,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05666072,1,0,1,195,D,1,D,05,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05666552,1,0,1,140,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05666562,1,0,1,100,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05666642,1,0,1,195,D,1,D,05,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05666903,1,0,2,120,D,1,D,05,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05667842,1,0,1,140,D,1,D,05,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05668122,1,0,1,100,D,1,D,07,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05668622,1,0,1,120,D,3,D,07,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20243,05668712,1,0,1,140,D,1,D,06,D,820,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05669292,1,0,1,120,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05669292,2,0,1,140,D,1,D,07,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05669292,3,0,1,160,D,1,D,07,D,900,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05669432,1,0,1,140,D,1,D,05,D,859,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05669562,1,0,1,140,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05669812,1,0,1,120,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05669902,1,0,1,120,D,1,D,06,D,181,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671312,1,0,1,140,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671432,1,0,1,140,D,1,D,07,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671432,2,0,1,195,D,1,D,05,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671462,1,0,1,120,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671512,1,0,1,120,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05671512,2,0,1,140,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05671522,1,0,1,140,D,1,D,06,D,576,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671562,1,0,1,100,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671562,2,0,1,195,D,1,D,05,D,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05671942,1,0,1,120,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05672712,1,0,1,220,D,1,D,06,D,,H,,A,,A,195,D,100,D,,A,,A,,A,,A,,A,,A,,2,A
20243,05672712,1,1,1,195,D,1,D,06,D,1091,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05672712,1,2,1,100,D,1,D,06,D,1309,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05672822,1,0,2,140,D,1,D,05,D,1300,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05672822,2,0,2,160,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05673382,1,0,1,195,D,2,D,,A,,A,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05674542,1,0,2,195,D,1,D,05,D,2390,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05675142,1,0,2,140,D,1,D,05,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05675502,1,0,1,195,D,1,D,07,D,474,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05675632,1,0,1,100,D,1,D,07,D,940,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05675752,1,0,1,160,D,1,D,07,D,2245,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05675872,1,0,1,195,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05676562,1,0,1,120,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05676592,1,0,1,195,D,1,D,07,D,1280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05676662,1,0,1,195,D,2,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05676972,1,0,1,140,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05677392,1,0,1,120,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05678422,1,0,1,195,D,1,D,08,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05679182,1,0,1,120,D,1,D,08,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05680622,1,0,1,140,D,1,D,08,D,847,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05681132,1,0,1,120,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05681372,1,0,1,100,D,1,D,06,D,198,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05681974,1,0,1,195,D,1,D,07,D,730,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05682202,1,0,1,140,D,1,D,07,D,924,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05682522,1,0,1,195,D,1,D,07,D,200,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05682952,1,0,1,120,D,2,D,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05682952,2,0,1,140,D,2,D,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683052,1,0,1,140,D,1,D,08,D,2154,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683052,2,0,1,195,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683302,1,0,1,220,D,1,D,08,D,,H,,A,,A,140,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20243,05683302,1,1,1,140,D,1,D,08,D,110,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683302,1,2,1,120,D,1,D,08,D,26,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683492,1,0,1,195,D,1,D,06,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683662,1,0,1,140,D,1,D,07,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683732,1,0,1,195,D,1,D,06,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05683992,1,0,1,195,D,1,D,07,D,1850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05684462,1,0,1,220,D,1,D,06,D,,H,,A,,H,120,D,100,D,140,D,,A,,A,,A,,A,,A,,,A
20243,05684462,1,1,1,120,D,1,D,06,D,26,E,,A,0,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05684462,1,2,1,100,D,1,D,06,D,1246,E,,A,30,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05684462,1,3,1,140,D,1,D,06,D,1728,E,,A,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05685602,1,0,1,220,D,1,D,07,D,,H,,A,,A,210,D,140,D,160,D,120,D,,A,,A,,A,,A,,,A
20243,05685602,1,1,1,140,D,1,D,07,D,3339,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05685602,1,2,1,120,D,1,D,07,D,312,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05685662,1,0,1,140,D,1,D,07,D,1200,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05685662,2,0,1,195,D,1,D,07,D,1600,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05685932,1,0,1,100,D,1,D,08,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05685932,2,0,1,140,D,1,D,08,D,1200,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05686072,1,0,1,120,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05686492,1,0,1,120,D,1,D,08,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05687232,1,0,1,120,D,1,D,08,D,1000,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05687312,1,0,1,140,D,1,D,08,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05687312,2,0,1,195,D,1,D,08,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05687482,1,0,1,180,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05687962,1,0,1,195,D,1,D,08,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05688372,1,0,1,140,D,1,D,07,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05689022,1,0,1,160,D,1,D,06,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05795751,1,0,1,195,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05795791,1,0,1,120,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05795901,1,0,1,140,D,1,D,04,D,473,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796231,1,0,1,195,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796271,1,0,1,195,D,2,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796463,1,0,1,120,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796481,1,0,1,120,D,1,D,06,D,126,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796531,1,0,1,210,D,1,D,06,D,317,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796621,1,0,1,120,D,1,D,05,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796631,1,0,1,100,D,1,D,04,D,1000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796651,1,0,1,195,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05796851,1,0,1,120,D,1,D,05,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05797021,1,0,1,160,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05797491,1,0,1,120,D,1,D,05,D,299,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05798031,1,0,1,210,D,1,D,05,D,275,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05798121,1,0,1,140,D,1,D,05,D,710,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05798381,1,0,1,180,D,1,D,06,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05798971,1,0,1,120,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05800081,1,0,1,195,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05800271,1,0,1,220,D,1,D,06,D,,H,,A,,A,100,D,140,D,,A,,A,,A,,A,,A,,A,,,A
20243,05800271,1,1,1,100,D,1,D,06,D,1525,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05800271,1,2,1,140,D,1,D,06,D,814,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05800371,1,0,1,140,D,1,D,04,D,953,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05801331,1,0,1,160,D,1,D,04,D,1200,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05802301,1,0,1,195,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05802491,1,0,1,100,D,1,D,05,D,700,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05803171,1,0,1,120,D,1,D,04,D,389,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05803421,1,0,1,140,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05803481,1,0,1,120,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05803481,2,0,1,195,D,1,D,04,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05804621,1,0,1,120,D,1,D,05,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05805331,1,0,1,120,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05805391,1,0,1,140,D,1,D,06,D,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05805481,1,0,1,140,D,1,D,04,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05805651,1,0,1,195,D,1,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05806541,1,0,1,140,D,1,D,06,D,2000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05806803,1,0,1,195,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05806841,1,0,1,120,D,1,D,06,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05807041,1,0,1,140,D,1,D,04,D,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05807431,1,0,1,170,D,1,D,07,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05807581,1,0,1,140,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05807764,1,0,1,195,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05807831,1,0,1,100,D,1,D,05,D,749,D,,A,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05808081,1,0,1,180,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05808371,1,0,1,140,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05808951,1,0,1,195,D,1,D,05,D,1500,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05809721,1,0,1,120,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05809761,1,0,1,140,D,1,D,06,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05810181,1,0,1,195,D,1,D,07,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05810181,2,0,1,120,D,1,D,07,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05810281,1,0,1,160,D,1,D,05,D,625,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05810381,1,0,1,140,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05810431,1,0,1,140,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05810651,1,0,1,140,D,1,D,06,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05812101,1,0,1,120,D,1,D,05,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05812101,2,0,1,100,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05812162,1,0,1,140,D,1,D,07,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05812162,2,0,1,195,D,1,D,07,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05812191,1,0,1,120,D,1,D,06,D,389,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05812211,1,0,1,160,D,1,D,05,D,400,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05812411,1,0,1,140,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05813091,1,0,1,160,D,1,D,07,D,1144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05813501,1,0,1,140,D,1,D,05,D,2500,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05813501,2,0,1,195,D,1,D,06,D,1800,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05813751,1,0,1,160,D,3,D,07,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05814001,1,0,1,140,D,1,D,05,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05814021,1,0,1,120,D,1,D,07,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05814311,1,0,1,140,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05814311,2,0,1,120,D,1,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05814861,1,0,1,195,D,1,D,06,D,1945,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20243,05815321,1,0,1,195,D,1,D,05,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05815721,1,0,1,120,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05815731,1,0,1,120,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05816151,1,0,1,120,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05816271,1,0,1,195,D,1,D,06,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05816981,1,0,1,195,D,1,D,05,D,1000,D,,A,59,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05816981,2,0,1,140,D,1,D,05,D,1300,D,,A,1,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05817151,1,0,1,160,D,1,D,05,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05817751,1,0,1,220,D,2,D,,A,,A,,H,,A,100,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20243,05817751,1,1,1,120,D,2,D,,A,,A,1100,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05818091,1,0,1,120,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05818211,1,0,1,100,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05818211,2,0,1,120,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20243,05818291,1,0,1,195,D,1,D,07,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20243,05818441,1,0,1,195,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
