QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VEHICYB,VEHICYB_,VEHICYR,VEHICYR_,VEHBSNZ,VEHBSNZ_,VEHNEWU,VEHNEWU_,VEHGFTC,VEHGFTC_,VEHPURMO,VEHP_RMO,VEHPURYR,VEHP_RYR,VFINSTAT,VFIN_TAT,TRADEX,TRADEX_,NETPURX,NETPURX_,DNPAYMTX,DNPA_MTX,PRINCIPX,PRIN_IPX,VEHQPMT,VEHQPMT_,PMT1MO,PMT1MO_,PMT1YR,PMT1YR_,PAYMENTX,PAYM_NTX,QINTRSTZ,QINT_STZ,QLOANM1Q,QLOA_M1Q,QBALNM1X,QBAL_M1X,QVINTM1X,QVIN_M1X,QVPRIM1X,QVPR_M1X,QLOANM2Q,QLOA_M2Q,QBALNM2X,QBAL_M2X,QVINTM2X,QVIN_M2X,QVPRIM2X,QVPR_M2X,QLOANM3Q,QLOA_M3Q,QBALNM3X,QBAL_M3X,QVINTM3X,QVIN_M3X,QVPRIM3X,QVPR_M3X,QTRADEX,QTRADEX_,QREIMBRZ,QREI_BRZ,QADITR1X,QADI_R1X,QADITR2X,QADI_R2X,QADITR3X,QADI_R3X,QDNPYMTX,QDNP_MTX,VEHEQTLN,VEHE_TLN,VEHICIB,VEHICIB_,MAKE,MAKE_,OVBPURCH,VFINANCE,FUELTYPE,FUEL_YPE,VPURINDV,VPUR_NDV,VINTRATE,VINT_ATE
20242,05438704,26,0,5,110,D,42,D,,A,1,D,1,D,02,D,2022,D,2,D,,A,48054,D,0,D,48054,D,72,D,04,D,2022,D,713,D,.0220,D,24,D,33388,D,61,D,652,D,25,D,32736,D,60,D,653,D,26,D,32083,D,59,D,654,D,48054,D,,A,61,D,60,D,59,D,0,D,2,D,01,D,GMC,D,,1,1,D,2,D,.0320,D
20242,05438704,27,0,5,110,D,43,D,,A,1,D,1,D,05,D,2023,D,2,D,4000,D,42000,D,0,D,42061,D,72,D,06,D,2023,D,728,D,.0755,D,10,D,37784,D,238,D,490,D,11,D,37294,D,235,D,493,D,12,D,36801,D,232,D,496,D,42000,D,,A,238,D,235,D,232,D,0,D,2,D,02,D,HYU,D,2,1,1,D,2,D,.0490,D
20242,05438784,22,0,5,110,D,39,D,,A,2,D,1,D,07,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,GMC,D,,2,1,D,2,D,,A
20242,05438784,23,0,5,110,D,29,D,,A,2,D,1,D,,C,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,JEE,D,,2,1,D,2,D,,A
20242,05438804,37,0,5,100,D,32,D,,A,2,D,1,D,03,D,2023,D,2,D,,A,11500,D,0,D,11500,D,60,D,04,D,2023,D,200,D,.0170,D,12,D,9465,D,13,D,187,D,13,D,9278,D,13,D,187,D,14,D,9091,D,13,D,187,D,11500,D,,A,13,D,13,D,13,D,0,D,2,D,01,D,CHE,D,,1,1,D,2,D,.0550,D
20242,05438804,38,0,5,110,D,28,D,,A,2,D,1,D,06,D,2017,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHE,D,,1,1,D,2,D,,A
20242,05438804,39,0,5,110,D,14,D,,A,2,D,1,D,04,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,FOR,D,,2,2,D,1,D,,A
20242,05438804,40,0,5,110,D,22,D,,A,2,D,1,D,09,D,2023,D,2,D,,A,13000,D,3000,D,18416,D,60,D,10,D,2023,D,375,D,.0815,D,6,D,17149,D,116,D,259,D,7,D,16891,D,115,D,260,D,8,D,16630,D,113,D,262,D,13000,D,,A,116,D,115,D,113,D,3000,D,2,D,04,D,FOR,D,,1,2,D,1,D,.0850,D
20242,05438804,41,0,5,165,D,,A,,A,2,D,1,D,05,D,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20242,05438804,42,0,5,200,D,,A,,A,2,D,1,D,12,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,2,,A,1,D,,A
20242,05438804,43,0,5,200,D,,A,,A,2,D,1,D,12,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,07,D,,A,,2,,A,1,D,,A
20242,05438804,44,0,5,200,D,,A,,A,2,D,1,D,07,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,08,D,,A,,2,,A,1,D,,A
20242,05438814,16,0,5,110,D,15,D,,A,2,D,1,D,07,D,2005,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,1,D,,A
20242,05438844,26,0,5,110,D,09,D,,A,2,D,1,D,05,D,2003,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,SUZ,D,,2,1,D,2,D,,A
20242,05438844,27,0,5,100,D,33,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,SUB,D,,,1,D,,A,,A
20242,05438864,18,0,5,100,D,35,D,,A,1,D,1,D,,C,2016,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,KIA,D,,1,1,D,2,D,,A
20242,05438864,19,0,5,110,D,34,D,,A,1,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,TOY,D,,1,1,D,2,D,,A
20242,05438884,33,0,5,110,D,29,D,,A,2,D,1,D,06,D,2012,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,LEX,D,,1,1,D,2,D,,A
20242,05438954,26,0,5,110,D,43,D,,A,2,D,1,D,11,D,2023,D,2,D,,A,76000,D,12000,D,64000,D,60,D,01,D,2024,D,1464,D,.1325,D,3,D,62477,D,690,D,774,D,4,D,61703,D,681,D,783,D,5,D,60920,D,673,D,791,D,76000,D,,A,690,D,681,D,673,D,12000,D,2,D,01,D,POR,D,,1,1,D,2,D,.1200,D
20242,05438974,19,0,5,110,D,35,D,,A,1,D,1,D,10,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,1,1,D,2,D,,A
20242,05438994,27,0,5,110,D,42,D,,A,1,D,1,D,09,D,2022,D,2,D,,C,27000,D,5000,D,20000,D,60,D,11,D,2022,D,364,D,.0350,D,17,D,15001,D,44,D,320,D,18,D,14681,D,43,D,321,D,19,D,14359,D,42,D,322,D,27000,D,,A,44,D,43,D,42,D,5000,D,2,D,01,D,FOR,D,2,1,1,D,2,D,,C
20242,05439044,20,0,5,110,D,39,D,,A,1,D,1,D,10,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,01,D,JEE,D,2,1,1,D,2,D,,C
20242,05439054,15,0,5,100,D,30,D,,A,1,D,1,D,05,D,2010,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,2,1,D,2,D,,A
20242,05439084,20,0,5,100,D,37,D,,A,2,D,1,D,,C,2021,D,2,D,,A,24000,D,18000,D,19529,D,60,D,04,D,2021,D,378,D,.0605,D,36,D,8858,D,45,D,333,D,37,D,8525,D,43,D,335,D,38,D,8190,D,41,D,337,D,24000,D,,A,45,D,43,D,41,D,18000,D,2,D,01,D,MRB,D,,1,1,D,2,D,,C
20242,05439114,23,0,5,110,D,30,D,,A,2,D,2,D,07,D,2014,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,JEE,D,,1,1,D,2,D,,A
20242,05439114,24,0,5,180,D,,A,,A,1,D,1,D,07,D,2006,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,,A,,2,,A,2,D,,A
20242,05439214,41,0,5,110,D,37,D,,A,2,D,1,D,08,D,2020,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HON,D,,1,1,D,2,D,,A
20242,05439224,22,0,5,100,D,23,D,,A,2,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CAD,D,,1,1,D,2,D,,A
20242,05439224,23,0,5,100,D,27,D,,A,2,D,1,D,,C,,C,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CAD,D,,1,1,D,2,D,,A
20242,05439224,24,0,5,110,D,38,D,,A,2,D,1,D,07,D,2021,D,2,D,,A,32900,D,1,D,32900,D,60,D,08,D,2021,D,600,D,.0360,D,32,D,16640,D,50,D,550,D,33,D,16090,D,48,D,552,D,34,D,15538,D,47,D,553,D,32900,D,,A,50,D,48,D,47,D,1,D,2,D,03,D,FOR,D,,1,1,D,2,D,,C
20242,05439274,20,0,5,110,D,36,D,,A,1,D,1,D,03,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,01,D,SUB,D,2,1,1,D,2,D,.0300,D
20242,05439274,21,0,5,100,D,38,D,,A,1,D,1,D,08,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,HON,D,2,1,1,D,2,D,,A
20242,05439274,22,0,5,100,D,32,D,,A,2,D,1,D,06,D,2023,D,,A,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5000,D,,A,,A,,A,,A,,A,,A,03,D,NIS,D,,2,1,D,1,D,,A
20242,05439394,42,0,5,100,D,37,D,,A,2,D,1,D,,C,,C,2,D,35000,D,60000,D,,C,32642,D,60,D,08,D,2022,D,616,D,.0500,D,20,D,23172,D,97,D,519,D,21,D,22653,D,94,D,522,D,22,D,22131,D,92,D,524,D,60000,D,,A,97,D,94,D,92,D,,C,2,D,01,D,TES,D,,1,4,D,2,D,.0500,D
20242,05439394,45,0,5,100,D,32,D,,A,2,D,1,D,,C,2014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,FOR,D,,2,1,D,1,D,,A
20242,05439394,47,0,5,150,D,,A,,A,2,D,1,D,,C,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,2,,A,1,D,,A
20242,05439394,48,0,5,110,D,38,D,,A,2,D,1,D,01,D,2024,D,,A,5000,D,20000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20000,D,,A,,A,,A,,A,,A,,A,07,D,CAD,D,,2,1,D,2,D,,A
20242,05439394,49,0,5,110,D,38,D,,A,2,D,1,D,12,D,2023,D,2,D,,A,30000,D,0,D,30000,D,72,D,01,D,2024,D,653,D,.1615,D,3,D,29498,D,397,D,256,D,4,D,29242,D,394,D,259,D,5,D,28983,D,390,D,263,D,30000,D,,A,397,D,394,D,390,D,0,D,2,D,08,D,TES,D,,1,4,D,2,D,.0750,D
20242,05439454,18,0,5,100,D,11,D,,A,2,D,1,D,06,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,2,1,D,1,D,,A
20242,05439454,19,0,5,100,D,05,D,,A,2,D,1,D,05,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CAD,D,,2,1,D,1,D,,A
20242,05439474,37,0,5,100,D,36,D,,A,2,D,1,D,04,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,HYU,D,,2,1,D,2,D,,A
20242,05439534,28,0,5,110,D,41,D,,A,2,D,1,D,,C,2022,D,2,D,15000,D,22000,D,0,D,27865,D,72,D,09,D,2022,D,482,D,.0755,D,19,D,22039,D,139,D,343,D,20,D,21696,D,137,D,345,D,21,D,21351,D,134,D,348,D,22000,D,,A,139,D,137,D,134,D,0,D,2,D,01,D,CHE,D,,1,1,D,2,D,.0790,D
20242,05439534,29,0,5,110,D,39,D,,A,1,D,1,D,09,D,2019,D,2,D,11000,D,,C,0,D,36096,D,72,D,10,D,2019,D,583,D,.0510,D,54,D,10620,D,45,D,538,D,55,D,10082,D,43,D,540,D,56,D,9542,D,41,D,542,D,,B,0.60,D,18,D,17,D,16,D,0,D,2,D,02,D,NIS,D,2,1,1,D,2,D,.0390,D
20242,05439564,29,0,5,100,D,42,D,0.60,D,1,D,1,D,06,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,MAZ,D,,2,1,D,2,D,,A
20242,05439564,30,0,1,110,D,37,D,0.75,D,2,D,1,D,06,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,1,D,2,D,,A
20242,05439604,16,0,5,110,D,37,D,,A,1,D,1,D,06,D,2017,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20242,05439614,30,0,5,110,D,38,D,,A,1,D,1,D,03,D,2019,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,DOD,D,,2,1,D,2,D,,A
20242,05439634,53,0,5,110,D,22,D,,A,2,D,1,D,07,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,,2,1,D,1,D,,A
20242,05439634,54,0,5,110,D,33,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,CHR,D,,,5,D,,A,,A
20242,05439634,55,0,5,165,D,,A,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,,,A,,A,,A
20242,05439694,45,0,5,110,D,31,D,,A,2,D,1,D,11,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,GMC,D,,1,1,D,2,D,,A
20242,05439694,46,0,5,110,D,34,D,,A,2,D,1,D,04,D,2018,D,2,D,,C,35000,D,0,D,35000,D,72,D,05,D,2018,D,550,D,.0415,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35000,D,,A,,A,,A,,A,0,D,2,D,02,D,RAM,D,,1,1,D,2,D,.0550,D
20242,05439694,47,0,5,200,D,,A,,A,2,D,1,D,10,D,2023,D,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20242,05439694,48,0,5,165,D,,A,,A,2,D,1,D,,C,2019,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,1,D,,A
20242,05439694,49,0,5,180,D,,A,,A,2,D,1,D,,C,2019,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,05,D,,A,,2,,A,1,D,,A
20242,05439724,30,0,5,110,D,40,D,,A,2,D,1,D,09,D,2022,D,2,D,,A,79000,D,0,D,44743,D,60,D,10,D,2022,D,800,D,.0280,D,18,D,32694,D,76,D,724,D,19,D,31971,D,75,D,725,D,20,D,31245,D,73,D,727,D,79000,D,,A,76,D,75,D,73,D,0,D,2,D,01,D,FOR,D,,1,1,D,2,D,.0280,D
20242,05439724,31,0,5,110,D,32,D,,A,2,D,1,D,,C,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,FOR,D,,2,1,D,2,D,,A
20242,05439724,32,0,5,150,D,,A,,A,2,D,1,D,05,D,2023,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20242,05439734,23,0,5,110,D,42,D,,A,1,D,1,D,11,D,2021,D,2,D,3000,D,22000,D,0,D,22000,D,60,D,12,D,2021,D,375,D,.0090,D,28,D,12226,D,9,D,366,D,29,D,11860,D,9,D,366,D,30,D,11494,D,9,D,366,D,22000,D,,A,9,D,9,D,9,D,0,D,2,D,01,D,MIT,D,,1,1,D,2,D,.0300,D
20242,05439744,32,0,5,100,D,31,D,,A,1,D,1,D,,C,2011,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,VOK,D,,1,1,D,2,D,,A
20242,05439794,23,0,5,100,D,20,D,,A,2,D,1,D,,C,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,BMW,D,,2,1,D,1,D,,A
20242,05439794,24,0,5,110,D,38,D,,A,2,D,1,D,,C,2021,D,2,D,,A,20000,D,2000,D,23981,D,72,D,06,D,2021,D,398,D,.0605,D,34,D,14059,D,71,D,327,D,35,D,13732,D,69,D,329,D,36,D,13403,D,68,D,330,D,20000,D,,A,71,D,69,D,68,D,2000,D,2,D,02,D,HYU,D,,1,1,D,2,D,.0500,D
20242,05439844,22,0,5,100,D,28,D,,A,2,D,1,D,08,D,2008,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,3,D,2,D,,A
20242,05439894,14,0,5,110,D,34,D,,A,2,D,1,D,12,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHE,D,,2,1,D,1,D,,A
20242,05439894,15,0,5,100,D,34,D,,A,2,D,1,D,,C,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,DOD,D,,2,1,D,1,D,,A
20242,05439904,23,0,5,100,D,38,D,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,,1,D,,A,,A
20242,05439944,33,0,5,110,D,35,D,,A,1,D,1,D,08,D,2015,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,NIS,D,,1,1,D,2,D,,A
20242,05439944,34,0,5,100,D,41,D,,A,1,D,1,D,05,D,2021,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,SUB,D,2,1,1,D,2,D,,A
20242,05439944,35,0,5,200,D,,A,,A,2,D,1,D,07,D,2022,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,03,D,,A,,2,,A,1,D,,A
20242,05439964,13,0,5,110,D,39,D,,A,1,D,1,D,01,D,2020,D,2,D,,A,,A,,A,25330,D,72,D,01,D,2020,D,400,D,.0430,D,51,D,8430,D,30,D,370,D,52,D,8060,D,29,D,371,D,53,D,7689,D,28,D,372,D,,A,,A,30,D,29,D,28,D,,A,2,D,,B,VOK,D,2,1,1,D,2,D,,C
20242,05439964,14,0,5,110,D,41,D,,A,1,D,1,D,04,D,2022,D,2,D,,A,,A,,A,49976,D,72,D,04,D,2022,D,800,D,.0480,D,24,D,35549,D,142,D,658,D,25,D,34891,D,140,D,660,D,26,D,34231,D,137,D,663,D,,A,,A,142,D,140,D,137,D,,A,2,D,,B,VOV,D,2,1,1,D,2,D,,C
20242,05439964,18,0,1,100,D,40,D,,A,2,D,1,D,05,D,2024,D,1,D,,A,26000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,26000,D,,A,,A,,A,,A,,A,,A,01,D,VOK,D,,1,1,D,2,D,,A
20242,05440054,34,0,5,100,D,40,D,,A,1,D,1,D,05,D,2021,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,LEX,D,2,2,1,D,2,D,,A
20242,05440154,21,0,5,110,D,34,D,,A,2,D,1,D,02,D,2016,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,CHR,D,,2,1,D,2,D,,A
20242,05440154,22,0,5,110,D,38,D,,A,2,D,1,D,06,D,2020,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,KIA,D,,2,1,D,2,D,,A
20242,05440174,40,0,5,110,D,40,D,,A,1,D,1,D,12,D,2020,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,FOR,D,2,1,1,D,2,D,,A
20242,05440174,41,0,5,110,D,26,D,,A,1,D,1,D,06,D,2006,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,02,D,GMC,D,,1,1,D,2,D,,A
20242,05440184,14,0,5,200,D,,A,,A,1,D,1,D,,C,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,,A,,2,,A,2,D,,A
20242,05440254,58,0,5,110,D,36,D,,A,2,D,1,D,10,D,2018,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,01,D,TOY,D,,1,1,D,2,D,,A
20242,05440254,59,0,5,110,D,42,D,,A,1,D,1,D,02,D,2022,D,2,D,5000,D,50000,D,5000,D,45000,D,72,D,04,D,2022,D,748,D,.0610,D,24,D,32365,D,165,D,583,D,25,D,31782,D,162,D,586,D,26,D,31195,D,159,D,589,D,50000,D,,A,165,D,162,D,159,D,5000,D,2,D,02,D,DOD,D,2,1,1,D,2,D,.0000,D
20242,05440254,60,0,5,110,D,40,D,,A,2,D,1,D,02,D,2024,D,,A,400,D,20000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20000,D,,A,,A,,A,,A,,A,,A,03,D,SUB,D,,2,1,D,2,D,,A
20242,05440254,61,0,5,165,D,,A,,A,2,D,1,D,04,D,2018,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,2,,A,1,D,,A
