QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_,TELPURCH,TELMOBI,TELMOBI_,TELLAND,TELLAND_,TELOTHER,TELO_HER
20242,05541923,36,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,67,F,120,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05541933,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,2,1,D,2,D,2,D
20242,05541933,21,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05541973,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,102,D,,A,,A,2,1,D,2,D,2,D
20242,05541973,28,0,1,,A,,A,,A,1,D,1,D,,A,65,E,65,E,65,E,100,E,100,E,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,2,D,2,D,2,D
20242,05541983,70,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,205,D,205,D,205,D,,A,,A,2,1,D,2,D,2,D
20242,05541983,71,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05541983,72,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,183,D,183,D,183,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05542013,22,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,3,1,D,2,D,2,D
20242,05542013,23,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05542023,24,0,1,,A,,A,,A,1,D,1,D,,A,95,E,95,E,98,E,145,E,145,E,142,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542073,54,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,194,D,194,D,242,D,,A,,A,1,1,D,2,D,2,D
20242,05542073,55,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542073,56,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,7,D,7,D,7,D,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20242,05542093,15,0,1,,A,,A,,A,1,D,1,D,,A,66,E,66,E,68,E,68,E,66,E,66,E,,A,,A,,A,66,E,68,E,66,E,,A,,A,3,1,D,2,D,2,D
20242,05542153,63,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,D,21,D,21,D,,A,,A,1,1,D,2,D,2,D
20242,05542163,54,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,1,1,D,2,D,2,D
20242,05542163,55,0,1,,A,,A,,A,1,D,1,D,,A,77,E,77,E,75,E,73,E,73,E,72,E,50,E,50,E,53,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20242,05542183,11,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,48,D,48,D,,A,,A,1,1,D,2,D,2,D
20242,05542183,12,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542243,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,4,1,D,2,D,2,D
20242,05542243,18,0,1,,A,,A,,A,1,D,1,D,,A,73,E,73,E,75,E,123,E,125,E,123,E,83,E,81,E,81,E,,A,,A,,A,,A,,A,4,2,D,1,D,2,D
20242,05542283,22,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542283,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20242,05542293,31,0,1,,A,,A,,A,1,D,1,D,,A,89,E,89,E,90,E,96,E,96,E,95,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05542293,32,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,,A,1,1,D,2,D,2,D
20242,05542333,62,0,1,,A,,A,,A,1,D,2,D,,A,62,D,71,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05542333,63,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,1,1,D,2,D,2,D
20242,05542423,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,,A,1,1,D,2,D,2,D
20242,05542423,16,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542453,39,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,73,D,73,D,73,D,,A,,A,4,1,D,2,D,2,D
20242,05542453,40,0,1,,A,,A,,A,1,D,1,D,,A,73,E,82,E,82,E,159,E,150,E,150,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05542473,41,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,2,1,D,2,D,2,D
20242,05542493,40,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,,A,2,1,D,2,D,2,D
20242,05542493,41,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542593,24,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,182,D,182,D,182,D,,A,,A,2,1,D,2,D,2,D
20242,05542593,25,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,41,D,41,D,41,D,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20242,05542593,26,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05542603,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,,A,2,1,D,2,D,2,D
20242,05542603,34,0,1,0.50,D,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05542623,35,0,1,,A,,A,,A,1,D,2,D,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05542653,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,,A,4,1,D,2,D,2,D
20242,05542653,29,0,1,,A,,A,,A,1,D,2,D,,A,112,E,112,E,111,E,,A,,A,,A,64,E,64,E,65,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20242,05542663,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,1,1,D,2,D,2,D
20242,05542663,14,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05542703,25,0,1,,A,,A,,A,1,D,2,D,,A,30,E,29,E,31,E,,A,,A,,A,,A,,A,,A,54,E,55,E,53,E,,A,,A,1,1,D,2,D,2,D
20242,05542743,26,0,1,,A,,A,,A,1,D,2,D,,A,43,E,44,E,44,E,,A,,A,,A,37,E,36,E,36,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20242,05542743,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,2,1,D,2,D,2,D
20242,05542743,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,2,1,D,2,D,2,D
20242,05542793,40,0,1,,A,,A,,A,1,D,1,D,,A,50,E,55,E,55,E,111,E,100,E,100,E,63,E,69,E,69,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20242,05542793,41,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20242,05542803,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,92,D,92,D,,A,,A,1,1,D,2,D,2,D
20242,05542803,21,0,1,,A,,A,,A,1,D,2,D,,A,145,D,145,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542824,24,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20242,05542824,25,0,1,,A,,A,,A,1,D,2,D,,A,68,D,68,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542903,58,0,1,,A,,A,,A,1,D,2,D,,A,66,D,66,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05542983,36,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05542983,37,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,201,D,201,D,201,D,,A,,A,2,1,D,2,D,2,D
20242,05543013,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20242,05543013,24,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543023,17,0,1,,A,,A,,A,1,D,1,D,,A,30,E,28,E,30,E,70,E,71,E,70,E,20,E,21,E,20,E,,A,,A,,A,,A,,A,2,2,D,1,D,2,D
20242,05543033,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,46,D,46,D,,A,,A,2,1,D,2,D,2,D
20242,05543033,29,0,1,,A,,A,,A,1,D,1,D,,A,51,E,51,E,51,E,109,E,109,E,109,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05543043,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,108,D,108,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05543123,21,0,1,,A,,A,,A,1,D,2,D,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,1,D
20242,05543153,44,0,1,,A,,A,,A,1,D,1,D,,A,31,E,32,E,32,E,39,E,38,E,38,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543183,28,0,1,,A,,A,,A,1,D,1,D,,A,71,E,71,E,69,E,97,E,97,E,99,E,,A,,A,,A,82,E,82,E,82,E,,A,,A,,1,D,2,D,2,D
20242,05543183,29,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,1,D,2,D,2,D
20242,05543223,8,0,1,,A,,A,,A,1,D,1,D,,A,90,E,89,E,90,E,160,E,161,E,160,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05543223,9,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,,A,2,1,D,2,D,2,D
20242,05543233,31,0,1,,A,,A,,A,1,D,2,D,,A,55,E,54,E,53,E,,A,,A,,A,39,E,38,E,39,E,93,E,95,E,95,E,,A,,A,1,1,D,1,D,1,D
20242,05543283,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,103,D,103,D,103,D,,A,,A,1,1,D,2,D,2,D
20242,05543283,28,0,1,,A,,A,,A,1,D,1,D,,A,95,E,92,E,93,E,124,E,127,E,126,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543293,33,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,315,D,315,D,315,D,,A,,A,2,1,D,2,D,2,D
20242,05543293,34,0,1,,A,,A,,A,1,D,1,D,,A,25,E,25,E,25,E,44,E,44,E,44,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05543343,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,D,84,D,40,D,,A,,A,2,1,D,2,D,2,D
20242,05543343,28,0,1,,A,,A,,A,1,D,2,D,,A,50,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543383,21,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05543423,12,0,1,,A,,A,,A,1,D,2,D,,A,70,D,71,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543463,19,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,1,1,D,2,D,2,D
20242,05543463,20,0,1,,A,,A,,A,1,D,1,D,,A,42,E,43,E,42,E,58,E,57,E,58,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20242,05543513,34,0,1,,A,,A,,A,1,D,1,D,,A,91,E,91,E,92,E,169,E,169,E,167,E,87,E,87,E,88,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20242,05543513,35,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,383,D,192,D,192,D,,A,,A,1,1,D,2,D,2,D
20242,05543523,27,0,1,,A,,A,,A,1,D,1,D,,A,60,E,72,E,58,E,125,E,156,E,127,E,48,E,62,E,48,E,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20242,05543523,28,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D,29,D,29,D,,A,,A,3,1,D,2,D,2,D
20242,05543533,34,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20242,05543533,35,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,1,1,D,2,D,2,D
20242,05543533,36,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543553,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,2,1,D,2,D,2,D
20242,05543553,16,0,1,,A,,A,,A,1,D,2,D,,A,97,D,97,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05543563,33,0,1,,A,,A,,A,1,D,2,D,,A,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543623,38,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,1,1,D,2,D,2,D
20242,05543623,39,0,1,,A,,A,,A,1,D,2,D,,A,91,E,91,E,92,E,,A,,A,,A,119,E,119,E,118,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20242,05543803,34,0,1,,A,,A,,A,1,D,1,D,,A,67,E,72,E,67,E,108,E,117,E,107,E,65,E,51,E,66,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20242,05543803,35,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,42,D,42,D,,A,,A,1,1,D,2,D,2,D
20242,05543823,18,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,121,D,121,D,121,D,,A,,A,2,1,D,2,D,2,D
20242,05543843,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,,A,2,1,D,2,D,2,D
20242,05543843,24,0,1,,A,,A,,A,1,D,1,D,,A,69,E,67,E,68,E,91,E,93,E,92,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05543853,20,0,1,,A,,A,,A,1,D,2,D,,A,145,D,145,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05543853,21,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,14,E,14,E,13,E,36,E,36,E,37,E,,A,,A,1,1,D,1,D,2,D
20242,05543863,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,,A,2,1,D,2,D,2,D
20242,05543873,15,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,2,1,D,2,D,2,D
20242,05543873,16,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05543913,31,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,2,1,D,2,D,2,D
20242,05543943,40,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,1,1,D,2,D,2,D
20242,05543943,41,0,1,,A,,A,,A,1,D,2,D,,A,76,D,76,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544003,16,0,1,,A,,A,,A,1,D,2,D,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544003,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,2,1,D,2,D,2,D
20242,05544073,33,0,1,,A,,A,,A,1,D,2,D,,A,154,E,153,E,154,E,,A,,A,,A,71,E,72,E,71,E,,A,,A,,A,,A,,A,1,2,D,1,D,2,D
20242,05544073,34,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,1,1,D,2,D,2,D
20242,05544093,20,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,1,1,D,2,D,2,D
20242,05544093,21,0,1,,A,,A,,A,1,D,1,D,,A,49,E,49,E,48,E,68,E,68,E,69,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544113,53,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,,A,1,1,D,2,D,2,D
20242,05544113,54,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544153,30,0,1,,A,,A,,A,1,D,2,D,,A,22,G,22,G,22,G,,A,,A,,A,17,G,17,G,17,G,20,G,20,G,20,G,,A,,A,1,1,D,1,D,2,D
20242,05544153,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,200,F,108,F,30,F,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544163,47,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,0,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544183,18,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,134,D,134,D,134,D,,A,,A,2,1,D,2,D,2,D
20242,05544223,23,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,123,D,123,D,123,D,,A,,A,,A,,A,,A,3,2,D,1,D,2,D
20242,05544223,24,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,212,D,212,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05544223,25,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,2,1,D,2,D,2,D
20242,05544223,26,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,143,D,143,D,143,D,,A,,A,2,1,D,2,D,2,D
20242,05544293,30,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,56,D,56,D,56,D,,A,,A,1,1,D,2,D,2,D
20242,05544293,31,0,1,,A,,A,,A,1,D,2,D,,A,56,F,56,F,56,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05544313,24,0,1,,A,,A,,A,1,D,1,D,,A,53,E,55,E,53,E,53,E,51,E,51,E,,A,,A,,A,94,E,94,E,96,E,,A,,A,3,1,D,2,D,2,D
20242,05544413,27,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,,A,2,1,D,2,D,2,D
20242,05544413,28,0,1,,A,,A,,A,1,D,1,D,,A,44,E,43,E,43,E,76,E,77,E,77,E,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05544423,17,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,2,1,D,2,D,2,D
20242,05544423,18,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05544433,45,0,1,,A,,A,,A,1,D,1,D,,A,100,E,100,E,103,E,174,E,174,E,171,E,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05544433,46,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,224,D,224,D,224,D,,A,,A,2,1,D,2,D,2,D
20242,05544483,50,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,2,1,D,2,D,2,D
20242,05544483,51,0,1,,A,,A,,A,1,D,2,D,,A,190,D,190,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,2,D,2,D,2,D
20242,05544493,26,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544513,13,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,2,1,D,2,D,2,D
20242,05544513,14,0,1,,A,,A,,A,1,D,2,D,,A,76,D,76,D,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,2,D,2,D,2,D
20242,05544523,35,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,2,1,D,2,D,2,D
20242,05544573,57,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,2,1,D,2,D,2,D
20242,05544573,58,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,2,1,D,2,D,2,D
20242,05544573,59,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544583,17,0,1,,A,,A,,A,1,D,1,D,,A,24,E,24,E,24,E,36,E,36,E,36,E,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544583,18,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,1,1,D,2,D,2,D
20242,05544593,19,0,1,,A,,A,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,,A,1,1,D,2,D,2,D
20242,05544593,20,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544603,27,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
20242,05544613,9,0,1,,A,,A,,A,1,D,2,D,,A,114,D,114,D,248,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,2,D,2,D,2,D
