QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,LSDNUM,LSDNUM_,LSDCODE,LSDCODE_,MODELYR,MODELYR_,PRCBSNSZ,PRCB_NSZ,NUMPAY,NUMPAY_,PMTMONTH,PMTM_NTH,PAYEXPX,PAYEXPX_,PAYTIME,PAYTIME_,EMPLYEXP,EMPL_EXP,TRADEEXP,TRAD_EXP,DOWNEXP,DOWNEXP_,DNEMPEXP,DNEM_EXP,LSDENDMO,LSDE_DMO,QADPMT1X,QADP_T1X,QADPMT2X,QADP_T2X,QADPMT3X,QADP_T3X,QEXTRA1X,QEXT_A1X,QEXTRA2X,QEXT_A2X,QEXTRA3X,QEXT_A3X,QADDOWNX,QADD_WNX,QADFEEX,QADFEEX_,LSD__AKE,LSDENDYR,LSDE_DYR,PMTYEAR,PMTYEAR_,LSD_MAKE
20244,05592324,15,0,5,01,D,105,D,2022,D,,A,36,D,01,D,568,D,3,D,,A,,A,,A,,A,,A,568,D,568,D,568,D,,A,,A,,A,,A,,A,D,,A,2022,D,HYU
20244,05592514,14,0,5,01,D,105,D,2024,D,,A,36,D,04,D,544,D,3,D,,A,,A,3499,D,,A,,A,544,D,544,D,544,D,,A,,A,,A,3499,D,,A,D,,A,2024,D,HON
20244,05592794,12,0,5,01,D,105,D,2023,D,,A,36,D,09,D,426,D,3,D,,A,3000,D,2500,D,,A,,A,426,D,426,D,426,D,,A,,A,,A,2500,D,,A,D,,A,2023,D,VOK
20244,05596614,27,0,1,01,D,105,D,2023,D,.40,D,36,D,04,D,333,D,3,D,,A,,A,4000,D,,A,,A,333,D,333,D,333,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20244,05597324,14,0,5,01,D,105,D,2021,D,,A,36,D,12,F,350,D,3,D,,A,,C,,C,,A,,A,350,D,350,D,350,D,,A,,A,,A,,B,,A,D,,A,2021,D,LEX
20244,05597684,35,0,5,01,D,105,D,2022,D,,A,48,D,08,D,736,D,3,D,,A,3000,D,,C,,A,,A,736,D,736,D,736,D,,A,,A,,A,,B,,A,A,,A,2022,D,
20244,05597684,36,0,5,02,D,105,D,2024,D,,A,48,D,08,D,970,D,3,D,,A,,A,1000,D,,A,,A,970,D,970,D,970,D,100,D,100,D,100,D,1000,D,,A,A,,A,2024,D,
20244,05599244,29,0,5,01,D,105,D,,C,,A,,C,08,F,,C,3,D,,A,,A,,C,,A,,A,554,F,554,F,554,F,,A,,A,,A,,B,,A,D,,A,2022,F,KIA
20244,05599924,23,0,5,01,D,105,D,2024,D,,A,36,D,02,D,500,D,3,D,,A,,A,7000,D,,A,,A,500,D,500,D,500,D,100,D,100,D,100,D,7000,D,,A,D,,A,2024,D,NIS
20244,05599954,31,0,5,01,D,105,D,2022,D,,A,36,D,10,D,401,D,3,D,,A,,A,,A,,A,,A,401,D,401,D,401,D,,A,,A,,A,,A,,A,D,,A,2022,D,HON
20244,05600094,22,0,5,01,D,105,D,2023,D,,A,36,D,05,D,425,D,3,D,,A,7000,D,3000,D,,A,,A,425,D,425,D,425,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05600804,18,0,1,01,D,105,D,2025,D,,A,36,D,12,D,349,D,3,D,,A,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20244,05602144,18,0,5,01,D,105,D,2023,D,,A,36,D,02,D,599,D,3,D,,A,,A,,A,,A,,A,599,D,599,D,599,D,,A,,A,,A,,A,,A,D,,A,2024,D,LEX
20244,05603454,22,0,5,01,D,105,D,2024,D,,A,24,D,05,D,500,D,3,D,,A,,A,1500,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,1500,D,,A,A,,A,2023,D,
20244,05605684,14,0,5,01,D,105,D,2020,D,,A,,C,09,D,,C,3,D,,A,,A,,A,,A,10,D,643,F,643,F,,A,,A,,A,,A,,A,1000,F,A,,A,2019,D,
20244,05606234,13,0,5,01,D,105,D,2020,D,,A,48,D,05,D,535,D,3,D,,A,,C,,A,,A,,A,535,D,535,D,535,D,,A,,A,,A,,A,,A,D,,A,2020,D,JEE
20244,05654623,9,0,5,01,D,105,D,2019,D,,A,28,D,04,D,550,D,3,D,,A,600,D,1000,D,,A,,A,550,D,550,D,550,D,,A,,A,,A,1000,D,,A,A,,A,2023,D,
20244,05654973,14,0,5,01,D,105,D,2022,D,,A,36,D,10,D,370,D,3,D,,A,,A,1000,D,,A,09,D,370,D,370,D,370,D,,A,,A,,A,1000,D,,A,A,,A,2022,D,
20244,05655683,21,0,5,01,D,105,D,,C,,A,,C,01,F,445,D,,C,,A,,A,,A,,A,,A,445,D,445,D,445,D,,A,,A,,A,,A,,A,A,,A,2023,F,
20244,05655683,22,0,5,02,D,105,D,,C,,A,,C,03,F,500,D,,C,,A,,A,,A,,A,,A,500,D,500,D,500,D,,A,,A,,A,,A,,A,A,,A,2021,F,
20244,05657103,26,0,5,01,D,105,D,2022,D,,A,36,D,01,D,397,D,3,D,,A,,A,3000,D,,A,,A,397,D,397,D,397,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05657383,16,0,5,01,D,105,D,2024,D,,A,36,D,11,D,400,D,3,D,,A,,A,4000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20244,05657973,21,0,5,01,D,105,D,2022,D,,A,36,D,02,D,485,D,3,D,,A,,A,,A,,A,,A,485,D,485,D,485,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05658113,20,0,5,01,D,105,D,2024,D,,A,36,D,12,D,450,D,3,D,,A,,C,2500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,2500,D,,A,A,,A,2023,D,
20244,05658113,21,0,5,02,D,105,D,2023,D,,A,36,D,12,D,370,D,3,D,,A,,C,2000,D,,A,,A,370,D,370,D,370,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20244,05658643,13,0,5,01,D,105,D,2021,D,,A,36,D,03,D,600,D,3,D,,A,,C,,A,,A,,A,600,D,600,D,600,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20244,05661583,13,0,5,01,D,105,D,2023,D,,A,36,D,01,D,627,D,3,D,,A,,A,303,D,,A,,A,627,D,627,D,627,D,,A,,A,,A,303,D,,A,A,,A,2024,D,
20244,05661993,36,0,1,01,D,105,D,2024,D,,A,48,D,11,D,550,D,3,D,,A,3000,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20244,05664743,28,0,5,01,D,105,D,2023,D,,A,36,D,07,D,304,D,3,D,,A,,A,5000,D,,A,,A,304,D,304,D,304,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20244,05664753,21,0,5,01,D,105,D,2024,D,,A,36,D,04,D,850,D,3,D,,A,,A,5500,D,,A,,A,850,D,850,D,850,D,,A,,A,,A,5500,D,,A,A,,A,2024,D,
20244,05665243,10,0,5,01,D,105,D,2024,D,,A,36,D,01,D,450,D,3,D,,A,,A,2500,D,,A,,A,450,D,450,D,450,D,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20244,05668163,16,0,5,01,D,105,D,2024,D,,A,42,D,04,D,421,D,3,D,,A,,A,2000,D,,A,,A,421,D,421,D,421,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20244,05668623,35,0,5,01,D,105,D,2025,D,,A,36,D,08,D,343,D,3,D,,A,,A,4000,D,,A,,A,343,D,343,D,343,D,,A,,A,,A,4000,D,,A,D,,A,2024,D,CHE
20244,05671223,9,0,1,01,D,105,D,2024,D,,A,30,D,10,D,600,D,3,D,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05672333,18,0,1,01,D,105,D,2025,D,,A,36,D,02,D,569,D,3,D,,A,5000,D,,A,,A,,A,569,D,569,D,569,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05672733,18,0,1,01,D,105,D,2024,D,,A,36,D,09,D,450,D,3,D,,A,20000,D,10000,D,,A,,A,,A,450,D,450,D,,A,,A,,A,10000,D,,A,A,,A,2024,D,
20244,05673223,23,0,5,01,D,105,D,2022,D,,A,,C,04,D,650,D,3,D,,A,,A,,C,,A,,A,650,D,650,D,650,D,,A,,A,,A,,B,,A,A,,A,2023,D,
20244,05674863,15,0,5,01,D,105,D,2023,D,,A,39,D,08,D,377,D,3,D,,A,5000,D,4800,D,,A,,A,377,D,377,D,377,D,,A,,A,,A,4800,D,,A,A,,A,2023,D,
20244,05677403,20,0,5,01,D,105,D,2024,D,,A,36,D,09,D,1200,D,3,D,,A,2000,F,1200,D,,A,,A,,A,1200,D,1200,D,,A,,A,,A,1200,D,,A,A,,A,2024,D,
20244,05677413,24,0,5,01,D,105,D,2023,D,,A,24,D,09,D,554,D,3,D,,A,,A,2000,D,,A,,A,554,D,554,D,554,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20244,05677413,25,0,5,02,D,105,D,2023,D,,A,24,D,01,D,408,D,3,D,,A,,A,2388,D,,A,,A,408,D,408,D,408,D,,A,,A,,A,2388,D,,A,A,,A,2023,D,
20244,05679163,11,0,5,01,D,105,D,2023,D,,A,39,D,02,F,249,D,3,D,,A,,A,3000,D,,A,,A,249,D,249,D,249,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20244,05679843,14,0,5,01,D,105,D,2023,D,,A,36,D,01,D,674,D,3,D,,A,,A,,A,,A,,A,674,D,674,D,674,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05681713,31,0,5,01,D,105,D,2024,D,,A,36,D,07,D,540,D,3,D,,A,,A,,A,,A,,A,540,D,540,D,540,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05681883,12,0,5,01,D,105,D,2024,D,,A,24,D,12,D,307,D,3,D,,A,,A,2000,D,,A,,A,307,D,307,D,307,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20244,05682293,22,0,5,01,D,105,D,2023,D,,A,24,D,08,D,455,D,3,D,,A,,A,5000,D,,A,,A,455,D,455,D,455,D,,A,,A,,A,5000,D,,A,A,,A,2022,D,
20244,05684063,26,0,5,01,D,105,D,2023,D,,A,36,D,11,D,399,D,3,D,,A,,A,3000,D,,A,,A,399,D,399,D,399,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05684113,16,0,5,01,D,105,D,2022,D,,A,24,D,06,D,299,D,3,D,,A,,A,,A,,A,,A,299,D,299,D,299,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05685243,16,0,1,01,D,105,D,2023,D,,A,36,D,09,D,1700,D,3,D,,A,,A,2500,D,,A,,A,1700,D,1700,D,1700,D,,A,,A,,A,2500,D,,A,A,,A,2023,D,
20244,05685363,15,0,5,01,D,105,D,2023,D,,A,,C,02,F,725,D,3,D,,A,,A,,A,,A,,A,725,D,725,D,725,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05685723,18,0,5,01,D,105,D,2023,D,,A,24,D,09,D,350,D,3,D,,A,,A,3000,D,,A,09,D,350,D,,A,,A,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20244,05685723,19,0,5,02,D,105,D,2024,D,,A,24,D,09,D,360,D,3,D,,A,,A,,A,,A,,A,360,D,360,D,360,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05686593,19,0,5,01,D,105,D,2024,D,,A,24,D,06,D,189,D,3,D,,A,,A,2000,D,,A,,A,189,D,189,D,189,D,,A,,A,,A,2000,D,,A,A,,A,2024,D,
20244,05687523,20,0,1,01,D,105,D,2025,D,,A,36,D,12,D,600,D,3,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05687743,18,0,5,01,D,105,D,,C,,A,,C,02,F,570,D,3,D,,A,,A,,A,,A,,A,570,D,570,D,570,D,,A,,A,,A,,A,,A,A,,A,2022,F,
20244,05688303,20,0,5,01,D,105,D,2023,D,,A,36,D,11,D,784,D,3,D,,A,,C,3000,D,,A,,A,784,D,784,D,784,D,50,D,50,D,50,D,3000,D,,A,A,,A,2022,D,
20244,05688463,9,0,5,01,D,105,D,2023,D,,A,36,D,04,D,642,D,3,D,,A,,A,,A,,A,,A,642,D,642,D,642,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05688513,11,0,5,01,D,105,D,2022,D,,A,36,D,05,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05688763,11,0,1,01,D,105,D,2023,D,,A,48,D,10,D,400,D,3,D,,A,,A,3000,D,,A,,A,,A,400,D,400,D,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20244,05798762,26,0,5,01,D,105,D,2024,D,,A,36,D,12,D,420,D,3,D,,A,,A,4000,D,,A,,A,420,D,420,D,420,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20244,05798842,16,0,5,01,D,105,D,2021,D,,A,36,D,10,D,488,D,3,D,,A,,A,,A,,A,09,F,488,D,488,D,488,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20244,05798842,17,0,1,02,D,105,D,2024,D,,A,36,D,10,D,539,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05799042,18,0,5,01,D,105,D,2024,D,,A,36,D,02,D,413,D,3,D,,A,,C,3000,D,,A,,A,413,D,413,D,413,D,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20244,05799712,16,0,1,01,D,105,D,2023,D,,A,36,D,01,D,560,D,3,D,,A,,A,,A,,A,,A,560,D,560,D,560,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05799892,7,0,1,01,D,105,D,2024,D,,A,36,D,09,D,700,D,3,D,,A,,A,3000,D,,A,,A,700,D,700,D,700,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05802322,8,0,1,01,D,105,D,,C,,A,,C,08,F,,C,,C,,A,4000,F,,A,,A,,A,455,F,455,F,455,F,,A,,A,,A,,A,,A,A,,A,2024,F,
20244,05803052,18,0,1,01,D,105,D,2024,D,,A,36,D,10,D,300,D,3,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05803652,10,0,5,01,D,105,D,,C,,A,,C,01,F,230,D,3,D,,A,,A,1000,D,,A,,A,230,D,230,D,230,D,,A,,A,,A,1000,D,,A,A,,A,2019,D,
20244,05804732,13,0,5,01,D,105,D,2023,D,,A,36,D,02,D,440,D,3,D,,A,6000,D,,A,,A,,A,440,D,440,D,440,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05804732,14,0,5,02,D,105,D,2023,D,,A,36,D,01,D,380,D,3,D,,A,2800,D,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05805532,26,0,1,01,D,105,D,2024,D,,A,24,D,10,D,219,D,3,D,,A,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,,A,A,,A,2024,D,
20244,05806352,15,0,1,01,D,105,D,2024,D,,A,36,D,11,D,208,D,3,D,,A,,A,,A,,A,,A,208,D,208,D,208,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05807062,13,0,1,01,D,105,D,2023,D,.50,D,36,D,07,D,500,D,3,D,,A,2500,F,2500,D,,A,,A,500,D,500,D,500,D,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20244,05808052,20,0,5,01,D,105,D,2023,D,,A,36,D,08,D,948,D,3,D,,A,,A,,A,,A,,A,948,D,948,D,948,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05808262,16,0,5,01,D,105,D,2024,D,,A,36,D,05,D,1137,D,3,D,,A,,A,,A,,A,,A,1137,D,1137,D,1137,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05808552,28,0,5,01,D,105,D,2023,D,,A,24,D,01,D,410,D,3,D,,A,,A,,A,,A,,A,410,D,410,D,410,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05809632,11,0,1,01,D,105,D,2024,D,,A,36,D,11,D,560,D,3,D,,A,,A,3000,D,,A,,A,560,D,560,D,560,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05811002,25,0,5,01,D,105,D,2023,D,,A,19,D,01,D,,C,3,D,,A,,A,,C,,A,,A,488,F,488,F,488,F,,A,,A,,A,,B,,A,A,,A,2023,D,
20244,05811002,26,0,5,02,D,105,D,2023,D,,A,36,D,01,D,,C,3,D,,A,,A,,C,,A,09,F,800,F,800,F,800,F,,A,,A,,A,,B,,A,A,,A,2023,D,
20244,05811662,23,0,1,01,D,105,D,2023,D,,A,36,D,08,D,715,D,3,D,,A,,A,,C,,A,,A,715,D,715,D,715,D,,A,,A,,A,,B,,A,A,,A,2023,D,
20244,05812242,17,0,5,01,D,105,D,2021,D,,A,48,D,03,D,630,D,3,D,,A,,A,5000,D,,A,09,D,630,D,630,D,,A,,A,,A,,A,5000,D,,A,A,,A,2021,D,
20244,05812242,18,0,1,02,D,105,D,2024,D,,A,36,D,09,D,670,D,3,D,,A,,A,5000,D,,A,,A,,A,670,D,670,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20244,05813122,22,0,5,01,D,105,D,2022,D,,A,36,D,05,D,615,D,3,D,,A,,A,3000,D,,A,,A,615,D,615,D,615,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20244,05813142,13,0,1,01,D,105,D,2024,D,,A,36,D,07,D,246,D,3,D,,A,16000,D,,A,,A,,A,246,D,246,D,246,D,6,D,6,D,6,D,,A,,A,A,,A,2024,D,
20244,05813742,21,0,5,01,D,105,D,2023,D,,A,36,D,05,D,600,D,3,D,,A,,A,3000,D,,A,,A,600,D,600,D,600,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05813852,26,0,5,01,D,105,D,2021,D,,A,36,D,07,D,304,D,3,D,,A,,A,2500,D,,A,,A,304,D,304,D,304,D,,A,,A,,A,2500,D,,A,A,,A,2021,D,
20244,05814342,19,0,5,01,D,105,D,2024,D,,A,36,D,08,D,400,D,3,D,,A,1000,D,3000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,3000,D,,A,A,,A,2024,D,
20244,05814342,20,0,5,02,D,105,D,2022,D,,A,36,D,07,D,396,D,3,D,396,D,,A,,A,,A,,A,0,D,0,D,0,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05815852,15,0,1,01,D,105,D,2022,D,,A,36,D,09,D,375,D,3,D,,A,,A,1500,D,,A,,A,375,D,375,D,375,D,,A,,A,,A,1500,D,,A,A,,A,2022,D,
20244,05815852,16,0,1,02,D,105,D,2022,D,,A,36,D,09,D,375,D,3,D,,A,,A,1500,D,,A,,A,375,D,375,D,375,D,,A,,A,,A,1500,D,,A,A,,A,2022,D,
20244,05816382,16,0,5,01,D,105,D,2024,D,,A,36,D,04,D,312,D,3,D,,A,,A,4500,D,,A,,A,312,D,312,D,312,D,,A,,A,,A,4500,D,,A,A,,A,2024,D,
20244,05818062,22,0,5,01,D,105,D,2022,D,,A,24,D,08,D,188,D,3,D,,A,,A,,A,,A,08,D,188,D,,A,,A,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05818062,23,0,1,02,D,105,D,2024,D,,A,24,D,08,D,238,D,3,D,,A,,A,2500,D,,A,,A,238,D,238,D,238,D,,A,,A,,A,2500,D,,A,A,,A,2024,D,
20244,05818192,9,0,1,01,D,105,D,2020,D,,A,,C,01,F,,C,3,D,,A,,A,,A,,A,,A,401,F,401,F,401,F,,A,,A,,A,,A,,A,A,,A,2020,D,
20244,05818192,10,0,1,02,D,105,D,2024,D,,A,,C,05,D,,C,3,D,,A,3500,D,,A,,A,,A,290,F,290,F,290,F,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05818442,19,0,5,01,D,105,D,2024,D,,A,12,D,04,D,345,D,3,D,,A,,A,,A,,A,,A,345,D,345,D,345,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05819002,14,0,5,01,D,105,D,2022,D,,A,36,D,01,D,379,D,3,D,,A,,A,3000,D,,A,,A,379,D,379,D,379,D,,A,,A,,A,3000,D,,A,A,,A,2022,D,
20244,05820392,15,0,5,01,D,105,D,2024,D,,A,36,D,07,D,685,D,3,D,685,D,,A,3200,D,,A,,A,0,D,0,D,0,D,,A,,A,,A,3200,D,,A,A,,A,2024,D,
20244,05820392,16,0,5,02,D,105,D,2022,D,,A,48,D,03,D,385,D,3,D,,A,,A,2500,D,,A,,A,385,D,385,D,385,D,,A,,A,,A,2500,D,,A,A,,A,2022,D,
20244,05820402,9,0,5,01,D,105,D,2024,D,,A,48,D,08,D,261,D,3,D,,A,700,D,,C,,A,,A,261,D,261,D,261,D,,A,,A,,A,,B,,A,A,,A,2024,D,
20244,05820452,10,0,5,01,D,105,D,2020,D,,A,48,D,09,D,220,D,3,D,,A,,A,2200,D,,A,,A,220,D,220,D,220,D,,A,,A,,A,2200,D,,A,A,,A,2020,D,
20244,05820752,20,0,5,01,D,105,D,2024,D,,A,36,D,10,D,960,D,3,D,,A,,A,,A,,A,,A,,A,960,D,960,D,,A,25,D,25,D,,A,,A,A,,A,2024,D,
20244,05822162,19,0,1,01,D,105,D,2024,D,,A,36,D,09,D,177,D,3,D,,A,,A,1600,D,,A,,A,177,D,177,D,177,D,,A,,A,,A,1600,D,,A,A,,A,2024,D,
20244,05822592,12,0,1,01,D,105,D,2024,D,,A,,C,07,D,630,D,3,D,,A,,A,5000,D,,A,,A,630,D,630,D,630,D,,A,,A,,A,5000,D,,A,A,,A,2024,D,
20244,05824162,10,0,1,01,D,105,D,2025,D,,A,36,D,11,D,500,D,3,D,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05824752,13,0,5,01,D,105,D,2022,D,,A,36,D,11,D,510,D,3,D,,A,,C,,A,,A,,A,510,D,510,D,510,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05825072,11,0,5,01,D,105,D,2022,D,,A,24,D,03,D,224,D,3,D,,A,,A,3000,D,,A,,A,224,D,224,D,224,D,,A,,A,,A,3000,D,,A,A,,A,2023,D,
20244,05826912,26,0,1,01,D,105,D,2022,D,,A,36,D,01,D,1600,D,3,D,,A,,A,,A,,A,,A,1600,D,1600,D,1600,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05827062,21,0,5,01,D,105,D,2023,D,,A,36,D,07,D,429,D,3,D,,A,,A,,A,,A,,A,429,D,429,D,429,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05827322,32,0,1,01,D,105,D,2022,D,,A,36,D,05,D,620,D,3,D,,A,,C,,A,,A,,A,620,D,620,D,620,D,,A,,A,,A,,A,,A,A,,A,2022,D,
20244,05828782,24,0,1,01,D,105,D,2025,D,,A,48,D,10,D,658,D,3,D,,A,12000,D,,A,,A,,A,,A,658,D,658,D,,A,48,D,48,D,,A,,A,A,,A,2024,D,
20244,05829802,14,0,5,01,D,105,D,2024,D,,A,36,D,08,D,400,D,3,D,,A,,A,5000,D,,A,,A,400,D,400,D,400,D,,A,,A,,A,5000,D,,A,A,,A,2023,D,
20244,05830481,15,0,1,01,D,105,D,2024,D,,A,36,D,05,D,350,D,3,D,,A,,A,1000,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,1000,D,,A,A,,A,2024,D,
20244,05832931,16,0,1,01,D,105,D,2024,D,,A,36,D,07,D,350,D,3,D,,A,,A,4800,D,,A,,A,350,D,350,D,350,D,,A,,A,,A,4800,D,,A,A,,A,2024,D,
20244,05834481,13,0,1,01,D,105,D,2021,D,,A,36,D,05,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20244,05834531,17,0,1,01,D,105,D,2023,D,,A,36,D,06,D,380,D,3,D,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05834621,10,0,1,01,D,105,D,2021,D,,A,36,D,08,D,210,D,3,D,,A,,A,2000,D,,A,,A,210,D,210,D,210,D,,A,,A,,A,2000,D,,A,A,,A,2020,D,
20244,05836161,17,0,1,01,D,105,D,2024,D,,A,36,D,09,D,475,D,3,D,,A,,A,,A,,A,,A,,A,,A,475,D,,A,,A,,A,,A,,A,A,,A,2024,D,
20244,05836851,14,0,1,01,D,105,D,2024,D,,A,36,D,01,D,1198,D,3,D,,A,,A,4000,D,,A,,A,1198,D,1198,D,1198,D,,A,,A,,A,4000,D,,A,A,,A,2023,D,
20244,05838411,8,0,1,01,D,105,D,2022,D,,A,36,D,12,D,329,D,3,D,,A,,A,3000,D,,A,,A,329,D,329,D,329,D,,A,,A,,A,3000,D,,A,D,,A,2021,D,HON
20244,05839701,8,0,1,01,D,105,D,2023,D,,A,36,D,08,F,690,D,3,D,,A,,A,,A,,A,,A,690,D,690,D,690,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05839921,20,0,1,01,D,105,D,2022,D,,A,36,D,03,D,519,D,3,D,,A,,A,6000,D,,A,,A,519,D,519,D,519,D,,A,,A,,A,6000,D,,A,D,,A,2022,D,FOR
20244,05841751,24,0,1,01,D,105,D,2023,D,,A,39,D,03,D,634,D,3,D,,A,,A,2000,D,,A,,A,634,D,634,D,634,D,,A,,A,,A,2000,D,,A,A,,A,2023,D,
20244,05843371,14,0,1,01,D,105,D,2021,D,,A,48,D,05,D,600,D,3,D,125,D,10000,D,,A,,A,,A,475,D,475,D,475,D,,A,,A,,A,,A,,A,A,,A,2021,D,
20244,05844911,23,0,1,01,D,105,D,2023,D,,A,36,D,09,D,540,D,3,D,,A,,A,,A,,A,,A,540,D,540,D,540,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05849341,16,0,1,01,D,105,D,2021,D,,A,36,D,12,D,324,D,3,D,,A,,A,,C,,A,,A,324,D,324,D,324,D,,A,,A,,A,,B,,A,A,,A,2022,D,
20244,05849411,19,0,1,01,D,105,D,2023,D,,A,42,D,03,F,752,D,3,D,,A,,C,7000,D,,A,,A,752,D,752,D,752,D,,A,,A,,A,7000,D,,A,A,,A,2022,D,
20244,05851901,14,0,1,01,D,105,D,2023,D,,A,36,D,03,D,700,D,3,D,,A,,A,,A,,A,,A,700,D,700,D,700,D,,A,,A,,A,,A,,A,D,,A,2024,D,MRB
20244,05852091,12,0,1,01,D,105,D,2023,D,,A,36,D,09,D,800,D,3,D,,A,,C,,A,,A,,A,800,D,800,D,800,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05852681,14,0,1,01,D,105,D,2024,D,.50,D,27,D,07,D,429,D,3,D,,A,,A,10000,D,,A,,A,429,D,429,D,429,D,,A,,A,,A,10000,D,,A,A,,A,2024,D,
20244,05853431,15,0,1,01,D,105,D,2024,D,,A,36,D,11,D,,C,3,D,,A,,C,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,A,,A,2024,D,
20244,05855861,16,0,1,01,D,105,D,2023,D,,A,36,D,06,D,300,D,3,D,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05855911,31,0,1,01,D,105,D,2022,D,,A,36,D,02,D,,C,3,D,,A,,C,,C,,A,,A,380,F,380,F,380,F,,A,,A,,A,,B,,A,A,,A,2023,D,
20244,05855911,32,0,1,02,D,105,D,2023,D,,A,39,D,05,D,,C,3,D,,A,,C,,A,,A,,A,569,F,569,F,569,F,,A,,A,,A,,A,,A,A,,A,2023,D,
20244,05856211,12,0,1,01,D,105,D,2025,D,,A,36,D,10,D,549,D,3,D,,A,,A,,A,,A,,A,,A,549,D,549,D,,A,,A,,A,,A,,A,A,,A,2024,D,
