QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISPURCH,MISCDE9_
20241,05594901,18,0,1,260,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05594921,14,0,1,140,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05594921,15,0,1,170,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05594921,16,0,1,170,D,11,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05594921,17,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05594921,18,0,1,260,D,01,D,1,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05594941,10,0,1,370,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595061,9,0,1,170,D,13,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595061,10,0,1,330,D,12,D,1,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05595081,13,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595081,14,0,1,330,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595151,14,0,1,140,D,11,D,1,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595151,15,0,1,170,D,13,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05595151,16,0,1,180,D,13,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05595241,16,0,1,250,D,01,D,1,D,1150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595301,15,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595321,16,0,1,140,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595321,17,0,1,140,D,01,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595321,18,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595321,19,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595341,22,0,1,330,D,12,D,1,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595341,23,0,1,330,D,12,D,2,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595341,24,0,1,340,D,12,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595421,15,0,1,170,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595461,18,0,1,360,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595461,19,0,1,240,D,11,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595461,20,0,1,240,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595461,21,0,1,260,D,11,D,1,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595571,10,0,1,140,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05595571,11,0,1,370,D,13,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595571,12,0,1,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595601,10,0,1,240,D,01,D,1,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595721,15,0,1,140,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595721,16,0,1,180,D,13,D,1,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595721,17,0,1,390,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595791,21,0,1,390,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595851,7,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05595861,10,0,1,230,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595911,22,0,1,260,D,01,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595911,23,0,1,240,D,13,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595921,15,0,1,340,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05595921,16,0,1,460,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595921,17,0,1,260,D,12,D,1,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05595981,22,0,1,330,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596061,14,0,1,330,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05596081,13,0,1,140,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596091,16,0,1,370,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596111,7,0,1,240,D,12,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05596111,8,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05596131,6,0,1,240,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596151,28,0,1,140,D,12,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596151,29,0,1,390,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596151,30,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596151,31,0,1,130,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596161,19,0,1,140,D,11,D,2,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596161,20,0,1,170,D,12,D,1,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05596161,21,0,1,370,D,12,D,1,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596161,22,0,1,390,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596161,23,0,1,330,D,01,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05596181,17,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596281,16,0,1,390,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596281,17,0,1,390,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596301,12,0,1,360,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596381,15,0,1,140,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596381,16,0,1,330,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596381,17,0,1,240,D,11,D,1,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596381,18,0,1,240,D,12,D,1,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596381,19,0,1,240,D,01,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596391,15,0,1,160,D,01,D,1,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596391,16,0,1,370,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596391,17,0,1,170,D,01,D,1,D,186,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596391,18,0,1,170,D,13,D,1,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596391,19,0,1,170,D,01,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596421,9,0,1,160,D,01,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,15,0,1,380,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,16,0,1,380,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,17,0,1,390,D,01,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,18,0,1,330,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,19,0,1,330,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,20,0,1,240,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,21,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,22,0,1,240,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596531,23,0,1,260,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596541,16,0,1,380,D,13,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596541,17,0,1,330,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596541,18,0,1,330,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596541,19,0,1,330,D,11,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596581,9,0,1,140,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596581,10,0,1,330,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596581,11,0,1,240,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596601,23,0,1,180,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596621,7,0,1,460,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596701,8,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596931,14,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596931,15,0,1,330,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596951,22,0,1,160,D,01,D,1,D,415,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596951,23,0,1,250,D,01,D,2,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05596951,24,0,1,240,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597031,7,0,1,160,D,12,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597081,12,0,1,180,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597091,9,0,1,140,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597091,10,0,1,160,D,02,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597101,10,0,1,140,D,12,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597171,25,0,1,360,D,01,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597171,26,0,1,160,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597171,27,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597171,28,0,1,370,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597171,29,0,1,330,D,12,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597171,30,0,1,240,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597171,31,0,1,250,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,13,0,1,370,D,13,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,14,0,1,140,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,15,0,1,340,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,16,0,1,340,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,17,0,1,340,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,18,0,1,460,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,19,0,1,460,D,01,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597211,20,0,1,460,D,02,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597231,10,0,1,140,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05597231,11,0,1,330,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597231,12,0,1,330,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597231,13,0,1,260,D,01,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597321,11,0,1,140,D,02,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597321,12,0,1,140,D,02,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597381,12,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597441,8,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597501,22,0,1,380,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597501,23,0,1,170,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597501,24,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597511,20,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597511,21,0,1,140,D,01,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597511,22,0,1,140,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597511,23,0,1,160,D,02,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597611,22,0,1,230,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597611,23,0,1,340,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597611,24,0,1,330,D,01,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597611,25,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597611,26,0,1,240,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597641,22,0,1,180,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597641,23,0,1,370,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597641,24,0,1,330,D,02,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597661,13,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597771,20,0,1,160,D,02,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,57,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,58,0,1,390,D,13,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,59,0,1,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,60,0,1,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,61,0,1,460,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,62,0,1,460,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,63,0,1,460,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597791,64,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05597791,65,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05597791,66,0,1,240,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05597911,9,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597911,10,0,1,340,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597921,10,0,1,240,D,13,D,1,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597971,29,0,1,140,D,02,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597971,30,0,1,390,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597971,31,0,1,390,D,12,D,1,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05597971,32,0,1,330,D,12,D,2,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05597971,33,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598031,20,0,1,390,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598031,21,0,1,330,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598031,22,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598121,16,0,1,330,D,12,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598201,18,0,1,370,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598201,19,0,1,170,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598201,20,0,1,390,D,13,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598251,13,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,22,0,1,340,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,23,0,1,340,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,24,0,1,340,D,02,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,25,0,1,240,D,12,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,26,0,1,260,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,27,0,1,250,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598301,28,0,1,250,D,02,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598351,10,0,1,140,D,02,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598351,11,0,1,390,D,13,D,1,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598351,12,0,1,330,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20241,05598351,13,0,1,340,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05598351,14,0,1,240,D,13,D,1,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598381,20,0,1,360,D,01,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598381,21,0,1,140,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598381,22,0,1,170,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598381,23,0,1,180,D,01,D,1,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598381,24,0,1,210,D,01,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598381,25,0,1,100,D,12,D,2,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598411,18,0,1,140,D,13,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598411,19,0,1,160,D,01,D,1,D,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598411,20,0,1,170,D,13,D,1,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598411,21,0,1,180,D,13,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598411,22,0,1,370,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598411,23,0,1,130,D,12,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05598411,24,0,1,130,D,12,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05598433,12,0,1,390,D,13,D,1,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598481,20,0,1,140,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598481,21,0,1,140,D,13,D,2,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598481,22,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598481,23,0,1,330,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598481,24,0,1,330,D,02,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598481,25,0,1,340,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598481,26,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598491,13,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598501,11,0,1,370,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598501,12,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598501,13,0,1,340,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598501,14,0,1,460,D,12,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598531,24,0,1,140,D,02,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598531,26,0,1,330,D,12,D,2,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598531,27,0,1,460,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598531,28,0,1,240,D,02,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598531,29,0,1,260,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598591,11,0,1,230,D,12,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598641,24,0,1,140,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598641,25,0,1,330,D,12,D,2,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598681,12,0,1,260,D,01,D,1,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598691,15,0,1,210,D,02,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598701,13,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598721,11,0,1,240,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598743,7,0,1,140,D,12,D,2,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598781,7,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598781,8,0,1,370,D,13,D,1,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598781,9,0,1,260,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598891,6,0,1,340,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598961,19,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20241,05598961,20,0,1,370,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598961,21,0,1,140,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05598961,22,0,1,240,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599051,11,0,1,170,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599051,12,0,1,210,D,12,D,1,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599051,13,0,1,180,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599051,14,0,1,370,D,13,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599201,11,0,1,140,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599201,12,0,1,345,D,12,D,1,D,,H,460,D,340,D,,A,,A,,A,,A,,A,,A,,,A
20241,05599201,12,1,1,460,D,12,D,1,D,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599201,12,2,1,340,D,12,D,1,D,51,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599201,13,0,1,265,D,13,D,1,D,,H,240,D,250,D,,A,,A,,A,,A,,A,,A,,,A
20241,05599201,13,1,1,240,D,13,D,1,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599201,13,2,1,250,D,13,D,1,D,48,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20241,05599231,15,0,1,140,D,02,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
