NEWID,SEQNO,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR,REC_STAT
05547782,3,0,0,D,,A,0,D,20241,1
05547792,1,0,600,D,,A,0,D,20241,1
05547822,1,0,13,D,110,D,0,D,20241,1
05547842,1,0,0,D,,A,0,D,20241,1
05547892,1,0,200,F,,A,400,F,20241,1
05547902,1,0,0,D,,A,0,D,20241,1
05547972,1,0,500,D,,A,450,D,20241,1
05547992,1,0,0,D,,A,0,D,20241,1
05548022,1,0,605,D,520,D,60,D,20241,1
05548072,5,0,189,D,,A,0,D,20241,1
05548082,3,0,600,D,600,D,0,D,20241,1
05548152,1,0,0,D,,A,0,D,20241,1
05548222,2,0,600,D,,A,0,D,20241,1
05548242,2,0,320,D,,A,0,D,20241,1
05548302,1,0,500,D,150,D,200,D,20241,1
05548322,1,0,0,D,0,D,0,D,20241,1
05548342,1,0,20,D,,A,150,D,20241,1
05548352,2,0,180,D,,A,225,D,20241,1
05548412,1,0,400,D,,A,600,D,20241,1
05548432,1,0,0,D,0,D,0,D,20241,1
05548444,3,0,300,D,600,D,200,D,20241,1
05548462,1,0,250,D,50,D,0,D,20241,1
05548522,1,0,0,D,,A,0,D,20241,1
05548532,1,0,100,D,,A,100,D,20241,1
05548562,1,0,120,D,,A,0,D,20241,1
05548602,1,0,50,D,,A,0,D,20241,1
05548662,1,0,0,D,,A,0,D,20241,1
05548682,1,0,25,D,,A,0,D,20241,1
05548732,5,0,110,D,330,D,31,D,20241,1
05548772,3,0,0,D,,A,40,D,20241,1
05548792,1,0,100,D,,A,0,D,20241,1
05548812,1,0,500,D,,A,0,D,20241,1
05548842,1,0,100,D,250,D,0,D,20241,1
05548852,1,0,400,D,,A,50,D,20241,1
05548862,1,0,0,D,0,D,0,D,20241,1
05548872,1,0,0,D,,A,0,D,20241,1
05548882,2,0,0,D,,A,0,D,20241,1
05548902,11,0,1000,D,,A,700,D,20241,1
05548912,3,0,0,D,,A,0,D,20241,1
05548962,15,0,800,D,300,D,0,D,20241,1
05548972,9,0,188,D,,A,70,D,20241,1
05548982,15,0,440,D,500,D,0,D,20241,1
05549012,3,0,20,D,100,D,0,D,20241,1
05549063,4,0,150,D,500,D,0,D,20241,1
05549102,4,0,500,D,250,D,0,D,20241,1
05549112,3,0,1000,D,,A,0,D,20241,1
05549122,1,0,0,D,,A,0,D,20241,1
05549162,1,0,120,F,,A,100,F,20241,1
05549182,3,0,600,D,,A,1500,D,20241,1
05549232,1,0,0,D,,A,0,D,20241,1
05549252,4,0,300,D,,A,800,D,20241,1
05549292,1,0,900,D,,A,250,D,20241,1
05549302,2,0,0,D,,A,0,D,20241,1
05549322,2,0,400,D,,A,250,D,20241,1
05549352,2,0,0,D,,A,0,D,20241,1
05549362,5,0,600,D,400,D,0,D,20241,1
05549392,1,0,220,D,,A,50,D,20241,1
05549402,2,0,0,D,300,D,0,D,20241,1
05549422,1,0,200,D,,A,0,D,20241,1
05549452,2,0,70,D,,A,0,D,20241,1
05549492,5,0,150,D,200,D,0,D,20241,1
05549592,2,0,300,D,,A,50,D,20241,1
05549602,1,0,150,D,,A,0,D,20241,1
05549672,1,0,0,D,,A,0,D,20241,1
05549682,4,0,150,D,800,D,0,D,20241,1
05549712,1,0,79,D,,A,0,D,20241,1
05549762,3,0,500,D,,A,0,D,20241,1
05549792,2,0,0,D,,A,50,D,20241,1
05549802,2,0,200,D,,A,0,D,20241,1
05549812,7,0,110,D,,A,120,D,20241,1
05549822,8,0,1000,D,,A,200,D,20241,1
05549832,4,0,150,D,50,D,0,D,20241,1
05549882,1,0,300,D,,A,0,D,20241,1
05549892,3,0,400,D,,A,150,D,20241,1
05549912,3,0,140,D,,A,0,D,20241,1
05549922,1,0,1500,D,,A,0,D,20241,1
05549964,1,0,200,D,200,D,0,D,20241,1
05550002,2,0,200,D,,A,0,D,20241,1
05550102,2,0,300,D,,A,50,D,20241,1
05550182,1,0,0,D,,A,0,D,20241,1
05550212,1,0,200,F,0,D,0,D,20241,1
05550222,1,0,1000,D,,A,500,D,20241,1
05550242,1,0,0,D,,A,0,D,20241,1
05550252,1,0,0,D,,A,0,D,20241,1
05550292,1,0,300,D,,A,100,D,20241,1
05550322,1,0,0,D,,A,0,D,20241,1
05550342,2,0,50,D,,A,0,D,20241,1
05550402,3,0,100,D,34,D,0,D,20241,1
05550512,2,0,400,D,600,D,0,D,20241,1
05550592,1,0,300,D,,A,0,D,20241,1
05550602,3,0,100,D,200,D,40,D,20241,1
05550612,3,0,1500,D,,A,0,D,20241,1
05550632,5,0,300,D,500,D,0,D,20241,1
05550652,3,0,0,D,,A,207,D,20241,1
05550692,3,0,200,D,100,D,0,D,20241,1
05550732,1,0,200,D,200,D,0,D,20241,1
05550742,1,0,90,D,,A,0,D,20241,1
05550752,1,0,100,D,,A,300,D,20241,1
05550762,1,0,0,D,400,D,0,D,20241,1
05550792,2,0,0,D,,A,0,D,20241,1
05550872,1,0,350,D,,A,0,D,20241,1
05550892,1,0,120,D,,A,0,D,20241,1
05550922,1,0,0,D,0,D,0,D,20241,1
05551072,1,0,100,D,,A,0,D,20241,1
05551122,1,0,0,D,,A,0,D,20241,1
05551152,4,0,300,D,,A,0,D,20241,1
05551212,2,0,80,D,,A,50,D,20241,1
05551282,1,0,500,D,250,D,0,D,20241,1
05551332,2,0,300,D,300,D,0,D,20241,1
05551412,2,0,1040,D,,A,1040,D,20241,1
05551442,4,0,500,D,,A,75,D,20241,1
05551542,1,0,0,D,,A,0,D,20241,1
05551562,2,0,50,D,,A,0,D,20241,1
05551572,1,0,600,D,,A,0,D,20241,1
05551602,1,0,0,D,,A,0,D,20241,1
05551632,3,0,216,D,,A,0,D,20241,1
05551652,9,0,1000,D,1000,D,3000,D,20241,1
05551682,1,0,0,D,2000,D,0,D,20241,1
05551692,4,0,250,D,,A,0,D,20241,1
05551762,2,0,300,D,,A,0,D,20241,1
05551782,2,0,75,D,,A,0,D,20241,1
05551792,5,0,500,D,,A,0,D,20241,1
05551802,2,0,400,D,200,D,0,D,20241,1
05551902,1,0,200,D,200,D,0,D,20241,1
05551912,1,0,50,D,,A,0,D,20241,1
05551922,1,0,0,D,,A,0,D,20241,1
05551972,3,0,0,D,400,D,0,D,20241,1
05551982,15,0,210,D,,A,250,D,20241,1
05551992,2,0,50,D,,A,6,D,20241,1
05552032,1,0,50,D,,A,0,D,20241,1
05552092,2,0,0,D,,A,0,D,20241,1
05552102,2,0,600,D,400,D,0,D,20241,1
05552162,5,0,35,D,,A,0,D,20241,1
05552172,7,0,200,D,,A,80,D,20241,1
05552182,1,0,0,D,140,D,0,D,20241,1
05552252,4,0,1200,D,450,D,130,D,20241,1
05552282,1,0,0,D,0,D,0,D,20241,1
05552292,2,0,0,D,,A,0,D,20241,1
05552332,3,0,225,D,,A,0,D,20241,1
05552342,1,0,500,D,200,D,0,D,20241,1
05552372,4,0,400,D,,A,400,D,20241,1
05552422,2,0,500,D,500,D,0,D,20241,1
05552472,1,0,0,D,,A,0,D,20241,1
05552492,1,0,300,D,,A,0,D,20241,1
05552522,1,0,0,D,,A,0,D,20241,1
05552532,1,0,0,D,0,D,0,D,20241,1
05552562,2,0,100,D,,A,0,D,20241,1
05552582,1,0,0,D,,A,0,D,20241,1
05552622,3,0,260,D,,A,500,D,20241,1
05552632,1,0,0,D,10,D,0,D,20241,1
05552652,1,0,2000,D,1500,D,0,D,20241,1
05552662,1,0,120,D,,A,0,D,20241,1
05552692,2,0,0,D,,A,0,D,20241,1
05552712,2,0,900,D,,A,0,D,20241,1
05552732,1,0,0,D,,A,0,D,20241,1
05552772,1,0,140,D,,A,0,D,20241,1
05552812,19,0,800,D,1500,D,200,D,20241,1
05552822,3,0,50,D,,A,0,D,20241,1
05552882,1,0,50,D,,A,0,D,20241,1
05552892,1,0,0,D,,A,0,D,20241,1
05552902,3,0,0,D,,A,0,D,20241,1
05552942,1,0,300,D,,A,0,D,20241,1
05552962,2,0,2000,D,,A,200,D,20241,1
05552972,5,0,50,D,,A,500,D,20241,1
05552992,1,0,0,D,,A,200,D,20241,1
05553032,1,0,65,D,,A,0,D,20241,1
05553082,1,0,0,D,,A,0,D,20241,1
05553092,3,0,500,D,,A,500,D,20241,1
05553202,6,0,150,D,150,D,200,D,20241,1
05553212,2,0,250,D,,A,40,D,20241,1
05553252,1,0,100,D,,A,0,D,20241,1
05553272,3,0,150,D,,A,0,D,20241,1
05553302,4,0,300,D,300,D,100,D,20241,1
05553312,3,0,0,D,,A,0,D,20241,1
05553322,2,0,0,D,,A,139,D,20241,1
05553332,2,0,400,D,400,D,0,D,20241,1
05553432,1,0,3,D,,A,0,D,20241,1
05553442,2,0,50,D,40,D,0,D,20241,1
05553452,1,0,0,D,,A,0,D,20241,1
05553493,3,0,500,D,,A,0,D,20241,1
05553562,1,0,300,D,150,D,0,D,20241,1
05553572,1,0,1500,D,,A,0,D,20241,1
05553602,1,0,170,D,,A,0,D,20241,1
05553632,2,0,150,D,,A,400,D,20241,1
05553683,3,0,400,D,,A,0,D,20241,1
05553732,1,0,100,D,300,D,0,D,20241,1
05553742,1,0,300,D,,A,200,D,20241,1
05553752,2,0,300,D,120,D,75,D,20241,1
05553762,9,0,300,D,100,D,0,D,20241,1
05553792,2,0,120,D,,A,0,D,20241,1
05553882,2,0,0,D,500,F,0,D,20241,1
05553922,5,0,0,D,100,D,0,D,20241,1
05553942,7,0,500,D,400,D,0,D,20241,1
05553952,12,0,400,D,,A,0,D,20241,1
05553972,1,0,0,D,,A,0,D,20241,1
05553992,1,0,300,D,,A,400,D,20241,1
05554002,1,0,0,D,,A,0,D,20241,1
05554042,1,0,300,D,400,D,0,D,20241,1
05554052,3,0,150,D,100,D,0,D,20241,1
05554072,1,0,215,D,200,D,100,D,20241,1
05554082,1,0,25,D,,A,0,D,20241,1
05554092,1,0,0,D,,A,0,D,20241,1
05554102,1,0,150,D,,A,0,D,20241,1
05554152,5,0,50,D,0,D,0,D,20241,1
05554172,3,0,300,D,20,D,0,D,20241,1
05554192,1,0,0,D,0,D,0,D,20241,1
05554212,1,0,500,D,,A,0,D,20241,1
05554222,10,0,250,D,,A,25,D,20241,1
05554232,1,0,150,D,,A,0,D,20241,1
05554252,1,0,100,D,,A,0,D,20241,1
05554262,1,0,50,D,,A,0,D,20241,1
05554302,2,0,75,D,,A,50,D,20241,1
05554342,1,0,0,D,,A,0,D,20241,1
05554422,2,0,200,D,,A,50,D,20241,1
05554432,2,0,50,D,200,D,400,D,20241,1
05554442,3,0,100,D,250,D,600,D,20241,1
05554452,1,0,0,D,,A,370,D,20241,1
05554522,1,0,50,D,100,D,0,D,20241,1
05554552,4,0,384,D,,A,0,D,20241,1
05554582,1,0,0,D,120,D,80,D,20241,1
05554612,1,0,500,D,200,D,0,D,20241,1
05554622,5,0,95,D,,A,55,D,20241,1
05554642,1,0,0,D,,A,200,D,20241,1
05554652,1,0,400,D,,A,0,D,20241,1
05554662,2,0,0,D,,A,0,D,20241,1
05554672,5,0,1000,D,250,D,0,D,20241,1
05554682,2,0,7,D,,A,0,D,20241,1
05554692,2,0,300,D,200,D,300,D,20241,1
05554732,5,0,224,D,,A,0,D,20241,1
05554742,1,0,500,D,300,D,100,D,20241,1
05554792,2,0,500,D,750,D,100,D,20241,1
05554812,2,0,500,D,,A,500,D,20241,1
05554822,1,0,75,D,35,D,0,D,20241,1
05554852,2,0,4000,D,,A,1800,D,20241,1
05554862,1,0,500,D,,A,200,D,20241,1
05554882,1,0,32,D,,A,60,D,20241,1
05554902,1,0,0,D,,A,30,D,20241,1
05554912,3,0,100,D,,A,0,D,20241,1
05554922,5,0,0,D,,A,275,D,20241,1
05554962,1,0,125,D,175,D,0,D,20241,1
05554982,1,0,110,D,,A,0,D,20241,1
05555022,1,0,0,D,,A,0,D,20241,1
05555062,6,0,85,D,,A,615,D,20241,1
05555082,5,0,500,D,,A,0,D,20241,1
05555152,1,0,900,D,,A,0,D,20241,1
05555212,1,0,125,D,,A,150,D,20241,1
05555242,2,0,200,D,100,D,0,D,20241,1
05555292,1,0,500,D,0,D,0,D,20241,1
05555302,1,0,1200,D,,A,0,D,20241,1
05555312,3,0,0,D,,A,200,D,20241,1
05555332,1,0,140,D,,A,0,D,20241,1
05555342,1,0,80,D,,A,0,D,20241,1
05555382,1,0,0,D,,A,0,D,20241,1
05555392,1,0,200,D,600,D,200,D,20241,1
05555512,3,0,0,D,,A,200,D,20241,1
05555552,1,0,0,D,,A,50,D,20241,1
05555572,3,0,300,D,110,D,150,D,20241,1
05555662,1,0,300,D,,A,200,D,20241,1
05555702,3,0,0,D,,A,0,D,20241,1
05555782,1,0,0,D,,A,0,D,20241,1
05555792,3,0,200,D,,A,500,D,20241,1
05555812,4,0,1500,D,,A,500,D,20241,1
05555842,1,0,50,D,,A,100,D,20241,1
05555882,1,0,0,D,,A,0,D,20241,1
05555962,1,0,100,D,,A,200,D,20241,1
05555972,2,0,500,D,,A,0,D,20241,1
05556042,1,0,500,D,0,D,0,D,20241,1
05556062,1,0,200,F,,A,300,F,20241,1
05556072,1,0,0,D,,A,0,D,20241,1
05556082,3,0,350,D,,A,200,D,20241,1
05556092,1,0,0,D,,A,0,D,20241,1
05556102,2,0,75,D,,A,0,D,20241,1
05556112,5,0,500,D,,A,200,D,20241,1
05556132,1,0,0,D,0,D,0,D,20241,1
05556152,7,0,600,D,,A,300,D,20241,1
05556172,10,0,200,D,,A,0,D,20241,1
05556212,12,0,300,D,,A,0,D,20241,1
05556242,2,0,600,D,,A,600,D,20241,1
05556262,2,0,0,D,,A,0,D,20241,1
05556352,2,0,40,D,,A,0,D,20241,1
05556362,1,0,30,D,,A,0,D,20241,1
05556412,1,0,250,D,100,D,0,D,20241,1
05556462,2,0,0,D,,A,0,D,20241,1
05556482,3,0,0,D,,A,0,D,20241,1
05556542,1,0,267,D,,A,0,D,20241,1
05556572,1,0,0,D,,A,0,D,20241,1
05556682,1,0,220,D,,A,1000,D,20241,1
05556712,3,0,500,D,,A,150,D,20241,1
05556742,3,0,100,D,,A,100,D,20241,1
05556764,2,0,100,D,,A,0,D,20241,1
05556772,1,0,100,D,,A,250,D,20241,1
05556782,1,0,0,D,700,D,0,D,20241,1
05556792,3,0,400,D,,A,200,D,20241,1
05556832,2,0,0,D,200,D,0,D,20241,1
05556852,1,0,50,D,,A,0,D,20241,1
05556882,1,0,750,D,,A,0,D,20241,1
05556892,1,0,100,D,,A,0,D,20241,1
05556924,5,0,1200,D,,A,100,D,20241,1
05556942,5,0,500,D,400,D,0,D,20241,1
05556972,1,0,200,D,,A,0,D,20241,1
05557032,1,0,300,D,,A,1000,D,20241,1
05557132,2,0,275,D,,A,200,D,20241,1
05557232,1,0,250,D,,A,100,D,20241,1
05557242,2,0,145,D,,A,0,D,20241,1
05557262,8,0,350,D,300,D,0,D,20241,1
05557282,4,0,500,D,500,D,0,D,20241,1
05557332,2,0,40,D,,A,0,D,20241,1
05557342,2,0,0,D,,A,0,D,20241,1
05557352,1,0,150,D,,A,0,D,20241,1
05557392,3,0,250,D,350,D,60,D,20241,1
05557402,7,0,380,D,0,D,190,D,20241,1
05557422,1,0,300,D,,A,0,D,20241,1
05557462,5,0,200,D,,A,500,D,20241,1
05557472,3,0,100,D,300,D,100,D,20241,1
05557482,1,0,50,D,,A,200,D,20241,1
05557492,1,0,250,D,,A,0,D,20241,1
05557502,4,0,2000,D,1000,D,1000,D,20241,1
05557512,2,0,0,D,,A,140,D,20241,1
05557522,1,0,0,D,,A,0,D,20241,1
05557542,7,0,1000,D,,A,100,D,20241,1
05557552,5,0,0,D,0,D,0,D,20241,1
05557562,2,0,400,D,,A,0,D,20241,1
05557592,1,0,100,D,,A,0,D,20241,1
05557623,2,0,150,D,,A,0,D,20241,1
05557642,2,0,180,D,,A,0,D,20241,1
05557682,5,0,50,D,,A,5,D,20241,1
05557702,1,0,0,D,,A,375,D,20241,1
05557772,3,0,0,D,,A,250,D,20241,1
05557782,2,0,115,F,,A,0,D,20241,1
05557852,1,0,300,D,,A,0,D,20241,1
05557862,1,0,40,D,,A,0,D,20241,1
05557872,7,0,150,D,500,D,0,D,20241,1
05557882,1,0,160,D,,A,0,D,20241,1
05557892,7,0,460,D,700,D,250,D,20241,1
05557902,3,0,1000,D,400,D,2500,D,20241,1
05557912,4,0,300,D,,A,100,D,20241,1
05557922,1,0,0,D,300,D,0,D,20241,1
05557934,1,0,0,D,0,D,0,D,20241,1
05557962,1,0,50,D,1500,D,200,D,20241,1
05557972,2,0,300,D,300,D,0,D,20241,1
05557982,2,0,0,D,,A,0,D,20241,1
05558042,1,0,0,D,50,D,0,D,20241,1
05558072,2,0,0,D,,A,100,D,20241,1
05558082,4,0,185,D,,A,100,D,20241,1
05558162,2,0,0,D,500,D,0,D,20241,1
05558172,4,0,50,D,,A,300,D,20241,1
05558182,1,0,0,D,,A,0,D,20241,1
05558192,1,0,100,D,,A,0,D,20241,1
05558204,1,0,0,D,,A,0,D,20241,1
05558222,3,0,180,D,,A,250,D,20241,1
05558232,1,0,0,D,,A,0,D,20241,1
05558262,1,0,200,F,,A,200,F,20241,1
05558292,1,0,400,D,200,D,0,D,20241,1
05558302,1,0,100,D,200,D,250,D,20241,1
05558312,1,0,300,D,,A,0,D,20241,1
05558322,1,0,100,D,,A,2000,D,20241,1
05558352,1,0,2044,D,,A,0,D,20241,1
05558362,2,0,0,D,,A,0,D,20241,1
05558402,1,0,70,D,,A,0,D,20241,1
05558412,1,0,100,D,,A,0,D,20241,1
05558452,5,0,300,D,,A,150,D,20241,1
05558462,6,0,300,D,100,D,0,D,20241,1
05558494,2,0,300,D,,A,0,D,20241,1
05558502,1,0,40,D,,A,15,D,20241,1
05558512,3,0,160,D,,A,0,D,20241,1
05558522,1,0,0,D,,A,0,D,20241,1
05558562,1,0,0,D,,A,0,D,20241,1
05558572,4,0,0,D,,A,30,D,20241,1
05558602,2,0,400,D,,A,400,D,20241,1
05558622,1,0,0,D,,A,0,D,20241,1
05558692,5,0,160,D,,A,55,D,20241,1
05558734,1,0,0,D,,A,0,D,20241,1
05558762,2,0,100,D,200,D,0,D,20241,1
05558792,1,0,500,D,,A,0,D,20241,1
05558822,1,0,120,D,,A,0,D,20241,1
05558832,3,0,200,D,170,D,0,D,20241,1
05558862,4,0,3000,D,2000,D,750,D,20241,1
05558912,1,0,150,D,,A,0,D,20241,1
05558922,2,0,600,D,,A,0,D,20241,1
05558942,1,0,0,D,0,D,0,D,20241,1
05558952,2,0,180,D,,A,500,D,20241,1
05558972,3,0,0,D,,A,55,D,20241,1
05558982,1,0,40,D,300,D,0,D,20241,1
05559012,1,0,2000,D,,A,0,D,20241,1
05559062,2,0,250,D,,A,100,D,20241,1
05559082,2,0,650,D,880,D,230,D,20241,1
05559092,5,0,700,D,,A,300,D,20241,1
05559122,2,0,0,D,0,D,0,D,20241,1
05559152,6,0,200,D,400,D,150,D,20241,1
05559223,1,0,150,D,,A,50,D,20241,1
05559282,1,0,0,D,,A,0,D,20241,1
05559302,2,0,50,D,,A,0,D,20241,1
05559372,3,0,112,D,,A,600,D,20241,1
05559392,2,0,500,D,100,D,100,D,20241,1
05559482,1,0,200,D,,A,0,D,20241,1
05559502,1,0,0,D,,A,0,D,20241,1
05559512,5,0,400,D,150,D,25,D,20241,1
05559522,6,0,800,D,400,D,100,D,20241,1
05559532,1,0,330,D,,A,100,D,20241,1
05559582,3,0,200,D,,A,0,D,20241,1
05559592,1,0,200,D,,A,300,D,20241,1
05559632,1,0,200,D,,A,500,D,20241,1
05559652,4,0,200,D,,A,0,D,20241,1
05559672,1,0,500,D,,A,0,D,20241,1
05559732,2,0,240,D,,A,60,D,20241,1
05559752,1,0,75,D,,A,0,D,20241,1
05559792,3,0,800,D,,A,0,D,20241,1
05559812,2,0,50,D,,A,0,D,20241,1
05559822,1,0,0,D,,A,0,D,20241,1
05559902,1,0,0,D,,A,0,D,20241,1
05559912,1,0,0,D,,A,0,D,20241,1
05559942,3,0,0,D,0,D,0,D,20241,1
05559952,5,0,160,D,,A,160,D,20241,1
05560052,1,0,0,D,,A,0,D,20241,1
05560102,1,0,0,D,0,D,0,D,20241,1
05560112,1,0,200,D,,A,0,D,20241,1
05560212,1,0,400,D,,A,0,D,20241,1
05560242,2,0,150,D,,A,0,D,20241,1
05560252,3,0,819,D,,A,62,D,20241,1
05560262,1,0,500,D,100,D,40,D,20241,1
05560342,2,0,0,D,,A,40,D,20241,1
05560352,1,0,120,D,,A,0,D,20241,1
05560372,4,0,173,D,156,D,0,D,20241,1
05560422,2,0,350,D,,A,0,D,20241,1
05560432,1,0,75,D,,A,300,D,20241,1
05560462,1,0,300,D,,A,0,D,20241,1
05560472,2,0,100,D,,A,0,D,20241,1
05560502,1,0,50,D,,A,0,D,20241,1
05560512,1,0,50,D,,A,0,D,20241,1
05560522,3,0,140,D,,A,80,D,20241,1
05560532,7,0,45,D,,A,0,D,20241,1
05560542,1,0,0,D,,A,0,D,20241,1
05560592,1,0,100,D,150,D,0,D,20241,1
05560612,1,0,0,D,,A,0,D,20241,1
05560622,2,0,100,D,,A,700,D,20241,1
05560662,1,0,10,D,,A,0,D,20241,1
05560692,1,0,20,D,,A,0,D,20241,1
05560702,2,0,20,D,,A,50,D,20241,1
05560783,2,0,0,D,,A,0,D,20241,1
05560812,1,0,0,D,0,D,0,D,20241,1
05560832,2,0,600,D,,A,800,D,20241,1
05560892,3,0,0,D,,A,0,D,20241,1
05560952,8,0,0,D,100,D,0,D,20241,1
05560982,10,0,0,D,40,D,0,D,20241,1
05561032,3,0,150,D,75,D,50,D,20241,1
05561042,3,0,0,D,200,D,0,D,20241,1
05561102,3,0,250,D,,A,0,D,20241,1
05561153,2,0,200,D,,A,300,D,20241,1
05561162,1,0,200,D,100,D,0,D,20241,1
05561172,3,0,300,D,,A,0,D,20241,1
05561272,1,0,588,D,,A,142,D,20241,1
05561282,7,0,325,D,,A,30,D,20241,1
05561292,1,0,110,D,0,D,0,D,20241,1
05561302,3,0,200,D,150,D,50,D,20241,1
05561352,4,0,400,D,,A,0,D,20241,1
05561392,2,0,600,D,,A,600,D,20241,1
05561402,2,0,0,D,,A,0,D,20241,1
05561422,1,0,300,D,,A,450,D,20241,1
05561432,2,0,200,D,,A,0,D,20241,1
05561442,6,0,0,D,,A,100,D,20241,1
05561462,1,0,300,D,,A,400,D,20241,1
05561472,1,0,50,D,,A,0,D,20241,1
05561492,2,0,0,D,0,D,100,D,20241,1
05561522,2,0,500,D,1000,D,0,D,20241,1
05561552,1,0,0,D,,A,0,D,20241,1
05561582,1,0,300,D,100,D,0,D,20241,1
05561592,3,0,500,D,500,D,100,D,20241,1
05561632,1,0,250,D,270,D,0,D,20241,1
05561662,2,0,500,D,,A,100,D,20241,1
05561722,1,0,0,D,0,D,2300,D,20241,1
05561732,4,0,0,D,,A,0,D,20241,1
05561772,1,0,100,D,100,D,200,F,20241,1
05561802,1,0,100,D,,A,0,D,20241,1
05561832,3,0,35,D,,A,100,D,20241,1
05561872,1,0,0,D,,A,0,D,20241,1
05561882,2,0,0,D,,A,260,D,20241,1
05561892,1,0,400,D,,A,0,D,20241,1
05561952,1,0,600,D,,A,50,D,20241,1
05561962,1,0,400,D,300,D,300,D,20241,1
05561982,1,0,70,D,,A,0,D,20241,1
05562002,1,0,0,D,,A,0,D,20241,1
05562032,2,0,244,D,,A,0,D,20241,1
05562082,1,0,0,D,,A,0,D,20241,1
05562102,3,0,500,D,700,D,0,D,20241,1
05562132,2,0,50,D,,A,0,D,20241,1
05562142,1,0,160,D,,A,0,D,20241,1
05562272,1,0,120,D,60,D,30,D,20241,1
05562332,3,0,2000,D,1000,D,2000,D,20241,1
05562342,1,0,40,D,,A,0,D,20241,1
05562372,1,0,350,D,,A,0,D,20241,1
05562392,1,0,100,D,,A,100,D,20241,1
05562422,2,0,100,D,0,D,100,D,20241,1
05562432,3,0,1000,D,,A,500,D,20241,1
05562452,2,0,800,D,,A,400,D,20241,1
05562462,1,0,50,D,,A,80,D,20241,1
05562482,4,0,0,D,,A,0,D,20241,1
05562512,3,0,200,D,,A,0,D,20241,1
05562562,1,0,162,D,,A,129,D,20241,1
05562572,1,0,0,D,,A,0,D,20241,1
05562582,1,0,60,D,,A,0,D,20241,1
05562602,1,0,200,D,,A,0,D,20241,1
05562642,4,0,1000,D,,A,0,D,20241,1
05562672,1,0,500,D,,A,100,D,20241,1
05562692,1,0,0,D,400,D,0,D,20241,1
05562712,2,0,200,D,,A,0,D,20241,1
05562742,1,0,0,D,,A,0,D,20241,1
05562772,4,0,200,D,200,D,0,D,20241,1
05562852,1,0,0,D,,A,0,D,20241,1
05562882,1,0,200,D,,A,0,D,20241,1
05562892,1,0,200,D,,A,0,D,20241,1
05563022,1,0,400,D,,A,0,D,20241,1
05563052,4,0,200,D,,A,0,D,20241,1
05563072,1,0,50,D,,A,0,D,20241,1
05563082,1,0,1600,D,0,D,0,D,20241,1
05563102,1,0,500,D,,A,0,D,20241,1
05563112,5,0,301,D,,A,0,D,20241,1
05563172,6,0,0,D,,A,0,D,20241,1
05563182,1,0,0,D,,A,0,D,20241,1
05563202,2,0,0,D,,A,300,D,20241,1
05563222,1,0,0,D,,A,0,D,20241,1
05563282,2,0,200,D,200,D,0,D,20241,1
05563332,1,0,150,D,,A,0,D,20241,1
05563362,1,0,800,D,200,D,200,D,20241,1
05563372,5,0,0,D,,A,0,D,20241,1
05563392,1,0,200,D,,A,200,D,20241,1
05563412,1,0,0,D,,A,0,D,20241,1
05563432,1,0,600,D,800,D,700,D,20241,1
05563482,1,0,0,D,,A,0,D,20241,1
05563502,6,0,300,D,978,D,1500,D,20241,1
05563522,2,0,200,D,,A,0,D,20241,1
05563532,5,0,0,D,,A,0,D,20241,1
05563552,1,0,1500,D,100,D,400,D,20241,1
05563562,1,0,700,D,,A,0,D,20241,1
05563582,1,0,82,D,,A,0,D,20241,1
05563602,6,0,3000,D,,A,0,D,20241,1
05563682,2,0,0,D,,A,50,D,20241,1
05563692,1,0,400,F,100,F,600,F,20241,1
05563702,1,0,50,D,,A,0,D,20241,1
05563752,3,0,2000,D,,A,0,D,20241,1
05563782,1,0,0,D,,A,0,D,20241,1
05563862,1,0,100,D,,A,0,D,20241,1
05563892,1,0,1300,D,,A,200,D,20241,1
05563913,2,0,100,D,,A,0,D,20241,1
05563942,3,0,900,D,,A,400,D,20241,1
05563952,1,0,123,D,,A,0,D,20241,1
05563962,2,0,20,D,,A,0,D,20241,1
05563992,5,0,40,D,,A,0,D,20241,1
05564052,2,0,400,D,300,D,200,D,20241,1
05564072,5,0,200,D,100,D,200,D,20241,1
05564152,14,0,304,D,,A,0,D,20241,1
05564162,1,0,0,D,,A,0,D,20241,1
05564172,3,0,600,D,300,D,0,D,20241,1
05564182,3,0,160,D,,A,0,D,20241,1
05564202,1,0,600,D,0,D,0,D,20241,1
05564212,2,0,0,D,200,D,0,D,20241,1
05564222,1,0,0,D,,A,0,D,20241,1
05564232,1,0,0,D,,A,0,D,20241,1
05564242,1,0,28,D,,A,1975,D,20241,1
05564282,2,0,100,D,,A,0,D,20241,1
05564312,1,0,200,D,,A,0,D,20241,1
05564352,1,0,40,D,,A,0,D,20241,1
05564362,4,0,200,D,,A,100,D,20241,1
05564372,1,0,200,D,,A,0,D,20241,1
05564402,1,0,450,D,,A,200,D,20241,1
05564412,4,0,45,D,,A,110,D,20241,1
05564452,4,0,300,D,,A,400,D,20241,1
05564562,1,0,300,D,,A,0,D,20241,1
05564572,1,0,0,D,,A,0,D,20241,1
05564592,7,0,300,D,,A,0,D,20241,1
05564602,3,0,300,D,300,D,0,D,20241,1
05564632,3,0,1200,D,,A,0,D,20241,1
