QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VTRCODE,VTRCODE_,VTRMO,VTRMO_,VTREXPX,VTREXPX_,VTRLIMO,VTRLIMO_,VTRPURCH
20242,05605632,15,0,1,100,D,03,D,10,D,,A,
20242,05605752,36,0,1,100,D,03,D,12,D,,A,
20242,05605752,37,0,1,110,D,03,D,460,D,,A,
20242,05606412,22,0,1,100,D,05,D,27,D,,A,
20242,05606512,38,0,1,100,D,05,D,50,D,,A,
20242,05606962,36,0,1,100,D,05,D,10,D,,A,
20242,05607122,28,0,1,100,D,04,D,10,D,,A,
20242,05607292,18,0,1,100,D,04,D,12,D,,A,
20242,05607382,42,0,1,100,D,05,D,10,D,,A,
20242,05607992,34,0,1,100,D,13,D,40,D,,A,
20242,05654551,14,0,1,100,D,13,D,20,D,,A,
20242,05654691,39,0,1,100,D,03,D,100,D,,A,
20242,05654701,31,0,1,100,D,13,D,60,D,,A,
20242,05654811,33,0,1,100,D,02,D,12,D,,A,
20242,05654811,34,0,1,110,D,02,D,7,D,,A,
20242,05654831,32,0,1,100,D,02,D,113,D,,A,
20242,05654861,21,0,1,100,D,01,D,13,D,,A,
20242,05655261,43,0,1,100,D,03,D,40,F,,A,
20242,05655381,44,0,1,100,D,03,D,50,D,,A,
20242,05655841,49,0,1,100,D,03,D,12,D,,A,
20242,05655841,50,0,1,100,D,03,D,20,D,,A,
20242,05655851,52,0,1,100,D,03,D,45,D,2,D,1
20242,05655921,36,0,1,100,D,13,D,30,D,,A,
20242,05656111,43,0,1,100,D,02,D,40,D,,A,
20242,05656221,53,0,1,100,D,01,D,50,D,,A,
20242,05656221,54,0,1,100,D,02,D,50,D,,A,
20242,05656221,55,0,1,100,D,03,D,50,D,,A,
20242,05656314,45,0,1,100,D,01,D,60,D,,A,
20242,05656314,46,0,1,100,D,02,D,80,D,,A,
20242,05656314,47,0,1,100,D,03,D,120,D,,A,
20242,05656341,39,0,1,100,D,13,D,50,D,,A,
20242,05656353,17,0,1,100,D,13,D,50,D,,A,
20242,05656391,65,0,1,100,D,01,D,280,D,,A,
20242,05656391,66,0,1,100,D,02,D,66,D,,A,
20242,05656471,44,0,1,100,D,13,D,100,D,,A,
20242,05656741,58,0,1,100,D,13,D,25,D,,A,
20242,05656791,27,0,1,100,D,01,D,35,D,1,D,
20242,05656791,28,0,1,100,D,02,D,35,D,2,D,1
20242,05656811,38,0,1,100,D,13,D,65,D,,A,
20242,05657051,48,0,1,100,D,02,D,15,D,,A,
20242,05657201,28,0,1,100,D,13,D,50,D,,A,
20242,05657251,30,0,1,100,D,01,D,69,D,,A,
20242,05657661,50,0,1,100,D,02,D,100,D,,A,
20242,05657661,51,0,1,100,D,03,D,80,D,,A,
20242,05657871,38,0,1,100,D,01,D,124,D,,A,
20242,05657871,39,0,1,100,D,02,D,150,D,,A,
20242,05657871,40,0,1,100,D,03,D,40,D,,A,
20242,05658231,32,0,1,100,D,02,D,100,D,,A,
20242,05658381,29,0,1,100,D,13,D,300,D,,A,
20242,05659071,57,0,1,100,D,13,D,40,D,,A,
20242,05659311,32,0,1,100,D,02,D,11,D,,A,
20242,05659311,33,0,1,100,D,03,D,10,D,,A,
20242,05659411,29,0,1,100,D,13,D,200,D,,A,
20242,05659601,18,0,1,100,D,13,D,50,D,,A,
20242,05659771,30,0,1,100,D,13,D,400,D,,A,
20242,05659811,40,0,1,100,D,01,D,50,D,,A,
20242,05659811,41,0,1,100,D,02,D,50,D,,A,
20242,05660114,13,0,1,100,D,13,D,200,D,,A,
20242,05660361,39,0,1,100,D,02,D,45,D,,A,
20242,05660531,40,0,1,100,D,13,D,40,D,,A,
20242,05660681,46,0,1,100,D,03,D,120,D,,A,
20242,05660901,50,0,1,100,D,02,D,120,D,,A,
20242,05661021,43,0,1,100,D,02,D,25,D,,A,
20242,05661051,25,0,1,100,D,13,D,180,D,,A,
20242,05661231,38,0,1,100,D,13,D,30,D,,A,
20242,05661531,44,0,1,100,D,13,D,50,D,,A,
20242,05661621,16,0,1,100,D,01,D,62,D,,A,
20242,05661621,17,0,1,100,D,02,D,62,D,,A,
20242,05661621,18,0,1,100,D,03,D,62,D,,A,
20242,05661691,16,0,1,100,D,01,D,200,D,,A,
20242,05661741,27,0,1,100,D,01,D,40,D,,A,
20242,05661791,25,0,1,100,D,13,D,45,D,,A,
20242,05661971,33,0,1,100,D,01,D,190,D,,A,
20242,05662021,17,0,1,100,D,01,D,65,D,1,D,
20242,05662121,18,0,1,100,D,13,D,100,D,,A,
20242,05662211,32,0,1,100,D,01,D,30,D,,A,
20242,05662331,51,0,1,100,D,03,D,25,D,,A,
20242,05662411,86,0,1,100,D,03,D,20,D,,A,
20242,05662551,30,0,1,100,D,13,D,150,D,1,D,
20242,05663261,51,0,1,100,D,03,D,50,D,,A,
20242,05663341,14,0,1,100,D,13,D,200,D,,A,
20242,05663601,30,0,1,100,D,03,D,20,D,1,D,
20242,05663771,39,0,1,100,D,02,D,18,D,,A,
20242,05664011,74,0,1,100,D,13,D,180,D,,A,
20242,05664251,66,0,1,100,D,03,D,112,D,,A,
20242,05664821,43,0,1,100,D,01,D,50,D,,A,
20242,05664901,37,0,1,100,D,02,D,45,D,,A,
20242,05665221,51,0,1,100,D,13,D,50,D,,A,
20242,05665291,44,0,1,100,D,02,D,50,D,,A,
20242,05665291,45,0,1,100,D,03,D,42,D,,A,
20242,05665311,37,0,1,100,D,03,D,77,D,,A,
20242,05665751,21,0,1,100,D,03,D,100,D,,A,
20242,05665801,30,0,1,100,D,03,D,50,D,1,D,
20242,05666651,79,0,1,100,D,03,D,15,D,1,D,
20242,05666711,60,0,1,100,D,04,D,74,D,,A,
20242,05667121,20,0,1,100,D,13,D,50,D,,A,
20242,05667251,38,0,1,100,D,02,D,10,D,,A,
20242,05667281,44,0,1,100,D,04,D,55,D,,A,
20242,05667301,18,0,1,100,D,02,D,60,D,2,D,2
20242,05667301,19,0,1,100,D,13,D,60,D,2,D,2
20242,05667431,33,0,1,100,D,03,D,15,D,,A,
20242,05667461,39,0,1,100,D,04,D,30,D,2,D,1
20242,05667611,20,0,1,100,D,13,D,150,D,,A,
20242,05667671,26,0,1,100,D,02,D,100,D,,A,
20242,05667771,51,0,1,100,D,03,D,100,D,,A,
20242,05667791,31,0,1,100,D,13,D,20,F,,A,
20242,05667881,13,0,1,100,D,13,D,100,D,,A,
20242,05668131,22,0,1,100,D,13,D,40,D,,A,
20242,05668461,45,0,1,100,D,04,D,20,D,,A,
20242,05668721,78,0,1,100,D,02,D,64,D,,A,
20242,05668721,79,0,1,100,D,03,D,34,D,,A,
20242,05668821,23,0,1,100,D,13,D,250,D,,A,
20242,05668871,43,0,1,100,D,02,D,200,D,,A,
20242,05668891,71,0,1,100,D,13,D,95,D,,A,
20242,05668951,55,0,1,100,D,03,D,60,D,,A,
20242,05669011,13,0,1,100,D,13,D,150,D,1,D,
20242,05669221,30,0,1,100,D,02,D,12,D,,A,
20242,05669221,31,0,1,100,D,04,D,12,D,,A,
20242,05669271,43,0,1,100,D,13,D,250,D,,A,
20242,05669441,38,0,1,100,D,13,D,300,D,,A,
20242,05669751,36,0,1,100,D,03,D,150,D,,A,
20242,05669941,42,0,1,100,D,13,D,480,D,,A,
20242,05670111,14,0,1,100,D,13,D,433,D,,A,
20242,05670281,23,0,1,100,D,04,D,180,D,2,D,2
20242,05671371,34,0,1,100,D,02,D,44,D,,A,
20242,05671371,35,0,1,100,D,02,D,48,D,,A,
20242,05671551,19,0,1,100,D,03,D,25,D,,A,
20242,05671871,28,0,1,100,D,03,D,10,D,,A,
20242,05672241,14,0,1,100,D,13,D,50,D,,A,
20242,05672561,39,0,1,100,D,02,D,40,D,,A,
20242,05672651,85,0,1,100,D,13,D,20,D,2,D,1
20242,05672731,34,0,1,100,D,13,D,100,D,2,D,2
20242,05673201,38,0,1,100,D,04,D,75,D,2,D,2
20242,05673211,46,0,1,100,D,13,D,280,D,,A,
20242,05673221,32,0,1,100,D,13,D,150,D,,A,
20242,05673381,20,0,1,100,D,04,D,7,D,,A,
20242,05673461,39,0,1,100,D,04,D,90,D,,A,
20242,05673731,32,0,1,100,D,02,D,100,D,,A,
20242,05673731,33,0,1,100,D,03,D,50,D,,A,
20242,05673731,34,0,1,100,D,04,D,150,D,,A,
20242,05673771,26,0,1,100,D,13,D,300,D,,A,
20242,05673801,25,0,1,100,D,04,D,50,D,,A,
20242,05673861,49,0,1,100,D,02,D,34,D,,A,
20242,05674401,20,0,1,100,D,04,D,20,D,,A,
20242,05674631,41,0,1,100,D,02,D,60,D,,A,
20242,05675044,18,0,1,100,D,13,D,70,D,,A,
20242,05675101,43,0,1,100,D,13,D,45,D,,A,
20242,05675881,20,0,1,100,D,13,D,400,D,,A,
20242,05676171,30,0,1,100,D,13,D,40,D,,A,
20242,05676321,22,0,1,100,D,02,D,50,D,,A,
20242,05676621,45,0,1,100,D,13,D,150,D,,A,
20242,05676702,26,0,1,100,D,13,D,60,D,,A,
20242,05676861,38,0,1,100,D,13,D,71,D,,A,
20242,05677122,36,0,1,100,D,04,D,10,D,,A,
20242,05677281,42,0,1,100,D,13,D,30,D,,A,
20242,05677471,29,0,1,100,D,02,D,75,D,,A,
20242,05677481,20,0,1,100,D,03,D,100,D,1,D,
20242,05677741,48,0,1,100,D,04,D,50,D,,A,
20242,05677912,36,0,1,100,D,05,D,10,D,,A,
20242,05678101,36,0,1,100,D,05,D,45,D,,A,
20242,05678373,29,0,1,100,D,03,D,40,D,,A,
20242,05679261,19,0,1,100,D,13,D,200,D,,A,
20242,05679281,36,0,1,100,D,03,D,12,D,,A,
20242,05679531,14,0,1,100,D,13,D,30,D,,A,
20242,05679641,41,0,1,100,D,13,D,19,D,,A,
20242,05679891,25,0,1,100,D,04,D,70,D,,A,
20242,05680461,33,0,1,110,D,05,D,150,D,,A,
20242,05680491,36,0,1,100,D,04,D,300,D,2,D,2
20242,05680581,49,0,1,100,D,13,D,15,D,,A,
20242,05681201,50,0,1,100,D,05,D,60,D,,A,
20242,05681711,49,0,1,100,D,04,D,100,D,,A,
20242,05681711,50,0,1,100,D,05,D,100,D,,A,
20242,05682041,25,0,1,100,D,03,D,71,D,2,D,1
20242,05682041,26,0,1,100,D,05,D,42,D,2,D,1
20242,05682321,25,0,1,100,D,03,D,50,D,2,D,1
20242,05682361,35,0,1,100,D,05,D,20,D,,A,
20242,05682371,28,0,1,100,D,13,D,50,D,,A,
20242,05682491,20,0,1,100,D,03,D,85,D,,A,
20242,05682491,21,0,1,100,D,04,D,85,D,,A,
20242,05682641,50,0,1,100,D,13,D,80,D,,A,
20242,05683031,61,0,1,100,D,03,D,20,D,,A,
20242,05683031,62,0,1,100,D,04,D,30,D,,A,
20242,05683031,63,0,1,100,D,05,D,30,D,,A,
20242,05683061,27,0,1,100,D,03,D,26,D,,A,
20242,05683061,28,0,1,100,D,05,D,65,D,,A,
20242,05683061,29,0,1,110,D,05,D,5,D,,A,
20242,05683171,67,0,1,100,D,04,D,35,D,,A,
20242,05683171,68,0,1,100,D,05,D,195,D,,A,
20242,05683311,65,0,1,100,D,13,D,67,D,,A,
20242,05683961,22,0,1,100,D,13,D,200,D,2,D,1
20242,05683991,94,0,1,100,D,05,D,70,D,,A,
20242,05684101,60,0,1,100,D,13,D,480,D,,A,
20242,05684421,40,0,1,100,D,13,D,40,D,1,D,
20242,05684501,26,0,1,100,D,03,D,50,D,,A,
20242,05684501,27,0,1,100,D,05,D,50,D,,A,
20242,05684721,14,0,1,100,D,13,D,14,F,,A,
20242,05685071,22,0,1,110,D,03,D,89,D,,A,
20242,05685601,33,0,1,100,D,03,D,80,D,,A,
20242,05685601,34,0,1,100,D,05,D,80,D,,A,
20242,05685611,20,0,1,100,D,03,D,40,D,1,D,
20242,05685611,21,0,1,100,D,05,D,40,D,1,D,
20242,05685611,22,0,1,100,D,04,D,40,D,1,D,
20242,05685611,23,0,1,100,D,03,D,40,D,1,D,
20242,05685681,31,0,1,100,D,13,D,130,D,,A,
20242,05685821,14,0,1,100,D,13,D,150,D,,A,
20242,05685881,49,0,1,100,D,05,D,60,D,2,D,1
20242,05686411,75,0,1,100,D,03,D,21,D,,A,
20242,05686821,34,0,1,100,D,03,D,28,F,,A,
20242,05686841,12,0,1,100,D,13,D,50,D,,A,
20242,05686901,18,0,1,100,D,13,D,40,D,,A,
20242,05687051,13,0,1,100,D,13,D,150,D,,A,
20242,05687471,21,0,1,100,D,13,D,50,D,,A,
20242,05687481,37,0,1,100,D,03,D,100,D,,A,
20242,05687511,49,0,1,100,D,04,D,200,D,,A,
20242,05687651,35,0,1,100,D,03,D,8,D,,A,
20242,05687651,36,0,1,100,D,04,D,226,D,,A,
20242,05687651,37,0,1,100,D,05,D,154,D,,A,
20242,05687781,15,0,1,100,D,13,D,240,D,,A,
20242,05688031,73,0,1,100,D,05,D,52,D,,A,
20242,05688601,42,0,1,100,D,03,D,50,D,,A,
20242,05688791,26,0,1,100,D,13,D,100,D,,A,
20242,05689231,21,0,1,100,D,13,D,30,D,,A,
20243,05538034,62,0,2,100,D,04,D,30,D,,A,
20243,05538534,32,0,1,100,D,06,D,63,D,,A,
20243,05538534,33,0,1,100,D,06,D,50,D,,A,
20243,05538734,55,0,1,100,D,13,D,12,D,2,D,1
20243,05538794,25,0,1,100,D,13,D,100,D,,A,
20243,05538924,77,0,1,100,D,05,D,12,D,2,D,1
20243,05539274,24,0,1,100,D,13,D,30,D,2,D,1
20243,05539544,19,0,1,100,D,04,D,500,D,,A,
20243,05539864,46,0,1,100,D,06,D,120,D,,A,
20243,05539864,47,0,2,100,D,04,D,35,D,,A,
20243,05540304,35,0,1,100,D,05,D,70,D,,A,
20243,05540404,29,0,1,100,D,04,D,80,D,,A,
20243,05540594,13,0,2,100,D,04,D,63,D,,A,
20243,05542104,20,0,1,100,D,06,D,120,D,,A,
20243,05542284,27,0,2,100,D,04,D,8,D,,A,
20243,05542624,39,0,1,100,D,13,D,33,D,2,D,1
20243,05543114,19,0,1,100,D,04,D,30,D,,A,
20243,05543114,20,0,1,100,D,05,D,30,D,,A,
20243,05543114,21,0,1,100,D,06,D,30,D,,A,
20243,05543534,44,0,1,100,D,05,D,20,D,2,D,2
20243,05543564,47,0,1,100,D,04,D,310,D,,A,
20243,05543564,48,0,1,100,D,05,D,45,D,,A,
20243,05543564,49,0,1,100,D,06,D,50,D,,A,
20243,05543714,41,0,1,100,D,13,D,20,D,,A,
20243,05544074,44,0,1,100,D,06,D,150,D,,A,
20243,05544114,52,0,1,100,D,13,D,50,D,,A,
20243,05544144,48,0,1,100,D,13,D,50,D,,A,
20243,05544164,49,0,1,100,D,05,D,60,D,,A,
20243,05544574,69,0,1,100,D,06,D,250,D,2,D,1
20243,05544604,33,0,1,100,D,06,D,15,D,1,D,
20243,05544604,34,0,1,100,D,05,D,30,D,1,D,
20243,05544604,35,0,1,100,D,04,D,30,D,1,D,
20243,05545154,36,0,1,100,D,06,D,150,D,,A,
20243,05545164,47,0,1,100,D,05,D,120,D,,A,
20243,05545654,42,0,1,100,D,04,D,33,D,,A,
20243,05545654,43,0,1,100,D,06,D,11,D,,A,
20243,05546084,31,0,1,100,D,05,D,12,D,1,D,
20243,05546094,25,0,1,100,D,04,D,150,D,,A,
20243,05546194,39,0,1,100,D,13,D,48,D,,A,
20243,05546424,25,0,1,100,D,05,D,140,D,2,D,1
20243,05546514,37,0,1,100,D,04,D,301,D,,A,
20243,05546554,19,0,1,100,D,13,D,30,D,,A,
20243,05546724,27,0,1,100,D,06,D,35,D,,A,
20243,05546784,19,0,1,100,D,13,D,30,D,,A,
20243,05546934,57,0,1,100,D,06,D,15,D,,A,
20243,05547304,51,0,1,100,D,04,D,17,D,,A,
20243,05547304,52,0,1,100,D,06,D,22,D,,A,
20243,05547404,57,0,1,100,D,05,D,50,D,,A,
20243,05547404,58,0,1,100,D,06,D,200,D,,A,
20243,05547434,55,0,1,100,D,06,D,260,D,,A,
20243,05547694,34,0,1,100,D,13,D,100,D,,A,
20243,05547714,33,0,1,100,D,05,D,40,D,,A,
20243,05548024,37,0,1,100,D,13,D,150,D,,A,
20243,05549224,73,0,1,100,D,06,D,80,D,,A,
20243,05549274,60,0,1,100,D,13,D,12,D,,A,
20243,05549274,61,0,1,110,D,13,D,34,D,,A,
20243,05549274,62,0,1,110,D,04,D,4,D,,A,
20243,05549364,45,0,1,100,D,13,D,60,D,,A,
20243,05549394,41,0,1,100,D,04,D,100,D,,A,
20243,05549394,42,0,1,100,D,05,D,100,D,,A,
20243,05549504,25,0,1,100,D,13,D,60,D,,A,
20243,05549924,51,0,1,100,D,06,D,50,D,,A,
20243,05550004,35,0,1,100,D,07,D,20,D,,A,
20243,05550104,28,0,1,100,D,13,D,500,D,,A,
20243,05550104,29,0,2,100,D,05,D,142,D,,A,
20243,05550694,37,0,1,100,D,07,D,25,D,,A,
20243,05551134,33,0,1,100,D,06,D,105,D,,A,
20243,05551134,34,0,1,100,D,07,D,59,D,,A,
20243,05551984,56,0,1,100,D,06,D,60,D,,A,
20243,05552424,39,0,2,100,D,05,D,250,D,,A,
20243,05552844,17,0,1,100,D,05,D,150,D,,A,
20243,05552844,18,0,1,100,D,06,D,50,D,,A,
20243,05552844,19,0,1,100,D,07,D,120,D,,A,
20243,05552844,20,0,2,100,D,05,D,45,D,,A,
20243,05552854,41,0,1,100,D,06,D,200,D,,A,
20243,05553204,43,0,1,100,D,07,D,100,D,,A,
20243,05553274,37,0,1,100,D,13,D,50,D,,A,
20243,05553304,37,0,1,100,D,07,D,500,D,,A,
20243,05553304,38,0,2,100,D,05,D,500,D,,A,
20243,05553944,60,0,1,100,D,13,D,450,D,,A,
20243,05554054,55,0,1,100,D,05,D,28,D,,A,
20243,05554224,51,0,1,100,D,05,D,90,D,,A,
20243,05554424,27,0,1,100,D,07,D,100,D,,A,
20243,05554554,54,0,1,100,D,05,D,29,D,,A,
20243,05554554,55,0,1,100,D,06,D,103,D,,A,
20243,05554674,28,0,1,100,D,07,D,80,D,,A,
20243,05555184,37,0,1,100,D,05,D,300,D,,A,
20243,05555614,21,0,1,100,D,06,D,28,D,,A,
20243,05555794,52,0,1,100,D,13,D,100,D,,A,
20243,05555994,69,0,1,100,D,06,D,75,D,,A,
20243,05556114,31,0,1,100,D,07,D,160,D,,A,
20243,05556174,91,0,1,100,D,05,D,220,D,,A,
20243,05556174,92,0,1,100,D,06,D,400,D,,A,
20243,05556174,93,0,1,100,D,07,D,400,D,,A,
20243,05556284,45,0,1,100,D,13,D,180,D,2,D,1
20243,05556404,12,0,1,100,D,07,D,70,D,,A,
20243,05556514,52,0,1,100,D,13,D,100,D,1,D,
20243,05556714,45,0,1,100,D,06,D,100,D,,A,
20243,05556714,46,0,1,100,D,07,D,20,D,,A,
20243,05556714,47,0,1,110,D,07,D,20,D,,A,
20243,05556714,48,0,2,100,D,05,D,50,D,,A,
20243,05556714,49,0,2,110,D,05,D,5,D,,A,
20243,05556884,66,0,1,100,D,07,D,70,D,,A,
20243,05557214,50,0,2,100,D,05,D,40,D,,A,
20243,05557234,24,0,1,100,D,13,D,100,D,,A,
20243,05557374,34,0,1,100,D,13,D,240,D,,A,
20243,05557564,30,0,1,100,D,13,D,20,D,,A,
20243,05557694,19,0,1,100,D,06,D,40,D,,A,
20243,05557914,66,0,1,100,D,13,D,20,D,2,D,1
20243,05559094,55,0,1,100,D,05,D,250,D,2,D,1
20243,05559384,30,0,1,100,D,07,D,100,D,,A,
20243,05560254,31,0,1,100,D,13,D,100,D,,A,
20243,05560264,33,0,1,100,D,07,D,45,D,,A,
20243,05560264,34,0,1,110,D,07,D,30,D,,A,1
20243,05560374,76,0,1,100,D,05,D,44,D,,A,
20243,05560474,12,0,1,100,D,13,D,70,D,,A,
20243,05560894,51,0,1,100,D,07,D,25,D,,A,
20243,05561094,31,0,1,100,D,05,D,40,D,,A,
20243,05561094,32,0,1,100,D,06,D,172,D,,A,
20243,05561094,33,0,1,100,D,07,D,152,D,,A,
20243,05561634,33,0,1,100,D,05,D,24,D,,A,
20243,05561634,34,0,1,100,D,06,D,13,D,,A,
20243,05561804,28,0,1,100,D,13,D,180,D,,A,
20243,05561834,45,0,1,100,D,06,D,100,D,,A,
20243,05561834,46,0,1,100,D,08,D,50,D,,A,
20243,05561834,47,0,1,100,D,07,D,50,D,,A,
20243,05563024,24,0,1,100,D,13,D,15,D,,A,
20243,05563114,36,0,1,100,D,08,D,80,D,,A,
20243,05563514,43,0,1,100,D,08,D,15,D,,A,
20243,05563924,32,0,1,100,D,08,D,24,D,,A,
20243,05564354,37,0,1,100,D,06,D,50,D,2,D,1
20243,05564454,41,0,1,100,D,07,D,50,D,,A,
20243,05564634,59,0,1,100,D,08,D,84,D,,A,
20243,05564744,31,0,1,100,D,08,D,30,D,,A,
20243,05564804,20,0,1,100,D,13,D,100,D,,A,
20243,05565204,68,0,1,100,D,13,D,10,D,,A,
20243,05565294,12,0,1,100,D,13,D,20,D,,A,
20243,05565334,37,0,1,100,D,08,D,60,D,,A,
20243,05565334,38,0,1,100,D,08,D,110,D,,A,
20243,05565334,39,0,2,100,D,06,D,70,D,,A,
20243,05565474,55,0,1,100,D,13,D,20,D,,A,
20243,05565704,33,0,1,100,D,07,D,15,D,2,D,1
20243,05565724,45,0,1,100,D,06,D,200,D,,A,
20243,05565724,46,0,1,100,D,08,D,160,D,,A,
20243,05565774,39,0,1,100,D,13,D,30,D,,A,
20243,05566184,51,0,2,100,D,06,D,60,D,,A,
20243,05566314,33,0,2,100,D,06,D,91,F,,A,
20243,05566384,44,0,1,100,D,13,D,96,D,,A,
20243,05566854,44,0,1,100,D,06,D,31,D,,A,
20243,05567134,20,0,1,100,D,13,D,16,D,,A,
20243,05567294,18,0,1,100,D,07,D,25,D,2,D,1
20243,05567334,28,0,1,100,D,13,D,100,D,,A,
20243,05567464,13,0,1,100,D,13,D,225,D,,A,
20243,05567574,65,0,1,100,D,13,D,250,D,,A,
20243,05567654,78,0,1,100,D,06,D,40,D,,A,
20243,05567654,79,0,1,100,D,07,D,90,D,,A,
20243,05567964,39,0,1,100,D,08,D,50,D,,A,
20243,05568074,88,0,2,100,D,06,D,68,D,,A,
20243,05568174,19,0,1,100,D,13,D,30,D,,A,
20243,05568334,30,0,1,100,D,13,D,40,D,2,D,1
20243,05569114,50,0,1,100,D,06,D,60,D,,A,
20243,05569114,51,0,2,100,D,06,D,50,D,,A,
20243,05569564,26,0,1,100,D,13,D,100,D,,A,
20243,05569794,24,0,2,100,D,06,D,400,D,,A,
20243,05570154,53,0,1,100,D,13,D,20,D,,A,
20243,05570284,56,0,1,100,D,08,D,45,D,,A,
20243,05570324,43,0,2,100,D,06,D,70,D,2,D,1
20243,05570324,44,0,2,100,D,06,D,80,D,2,D,1
20243,05570704,27,0,2,100,D,06,D,40,D,,A,
20243,05571844,28,0,1,100,D,13,D,60,D,,A,
20243,05572494,18,0,1,110,D,07,D,80,D,,A,
20243,05573993,9,0,1,100,D,13,D,120,D,2,D,1
20243,05574003,31,0,1,100,D,05,D,75,D,,A,
20243,05574043,79,0,1,100,D,05,D,20,D,,A,
20243,05574163,30,0,1,100,D,05,D,60,D,,A,
20243,05574293,32,0,2,100,D,04,D,25,D,,A,
20243,05574413,51,0,1,100,D,04,D,100,D,,A,
20243,05574413,52,0,1,100,D,05,D,100,D,,A,
20243,05574473,52,0,1,100,D,05,D,5,D,,A,
20243,05574543,48,0,1,100,D,05,D,70,D,,A,
20243,05574643,58,0,1,100,D,06,D,70,D,,A,
20243,05574643,59,0,1,100,D,05,D,22,D,,A,
20243,05575033,23,0,1,100,D,04,D,20,D,1,D,
20243,05575033,24,0,1,100,D,05,D,20,D,1,D,
20243,05575033,25,0,1,100,D,06,D,20,D,1,D,
20243,05575233,32,0,1,100,D,04,D,18,D,,A,
20243,05575233,33,0,1,100,D,05,D,132,D,,A,
20243,05575233,34,0,1,100,D,06,D,58,D,,A,
20243,05575233,35,0,2,100,D,04,D,50,D,,A,
20243,05576503,56,0,1,100,D,06,D,90,D,2,D,1
20243,05576623,10,0,1,100,D,13,D,400,D,,A,
20243,05576653,21,0,1,100,D,13,D,150,D,,A,
20243,05576893,21,0,1,100,D,13,D,300,D,,A,
20243,05576943,25,0,1,100,D,06,D,300,D,,A,
20243,05577253,22,0,1,100,D,13,D,80,D,,A,
20243,05578003,37,0,1,100,D,04,D,50,D,,A,
20243,05578003,38,0,1,100,D,05,D,40,D,,A,
20243,05578373,59,0,1,100,D,13,D,200,D,2,D,1
20243,05578873,33,0,1,100,D,05,D,18,D,,A,
20243,05579013,51,0,1,100,D,04,D,50,D,,A,
20243,05579013,52,0,1,100,D,05,D,50,D,,A,
20243,05579073,18,0,1,100,D,13,D,50,D,,A,
20243,05579353,71,0,1,100,D,05,D,200,D,,A,
20243,05580573,42,0,1,100,D,13,D,50,D,,A,
20243,05580613,48,0,1,100,D,06,D,100,D,,A,
20243,05580893,24,0,1,100,D,13,D,300,D,,A,
20243,05581873,24,0,1,100,D,13,D,100,D,,A,
20243,05581913,36,0,1,100,D,13,D,135,D,2,D,1
20243,05582093,55,0,1,100,D,04,D,60,D,,A,
20243,05582433,20,0,1,100,D,05,D,10,D,,A,
20243,05582673,25,0,1,100,D,13,D,25,D,2,D,1
20243,05582713,43,0,1,100,D,05,D,10,D,,A,
20243,05582823,34,0,1,100,D,04,D,45,D,,A,
20243,05582823,35,0,1,100,D,06,D,25,D,,A,
20243,05582993,45,0,1,100,D,04,D,49,D,,A,
20243,05582993,46,0,1,100,D,05,D,68,D,,A,
20243,05582993,47,0,1,100,D,06,D,20,D,,A,
20243,05583133,39,0,1,100,D,04,D,50,D,,A,
20243,05583133,40,0,1,100,D,06,D,75,D,,A,
20243,05583313,24,0,1,100,D,04,D,120,D,,A,
20243,05583313,25,0,1,100,D,05,D,60,D,,A,
20243,05583313,26,0,1,100,D,06,D,60,D,,A,
20243,05583593,15,0,1,100,D,13,D,480,D,,A,
20243,05583973,21,0,2,100,D,04,D,100,D,,A,
20243,05584143,15,0,1,100,D,13,D,30,D,,A,
20243,05584243,91,0,1,100,D,05,D,122,D,1,D,
20243,05584243,92,0,1,100,D,06,D,120,D,1,D,
20243,05584243,93,0,1,100,D,05,D,115,D,1,D,
20243,05584243,94,0,1,100,D,06,D,46,D,1,D,
20243,05584243,95,0,2,100,D,04,D,24,D,1,D,
20243,05584383,35,0,1,100,D,13,D,30,D,,A,
20243,05584423,28,0,1,100,D,06,D,40,D,,A,
20243,05584613,74,0,1,100,D,13,D,250,D,,A,
20243,05584613,75,0,1,110,D,04,D,25,D,,A,
20243,05584663,47,0,1,100,D,13,D,460,D,,A,
20243,05584663,48,0,1,110,D,13,D,57,D,,A,
20243,05584663,49,0,2,110,D,04,D,45,D,,A,1
20243,05584683,41,0,1,100,D,06,D,50,D,,A,
20243,05584863,50,0,1,100,D,04,D,50,D,,A,
20243,05585063,43,0,1,100,D,05,D,500,D,,A,
20243,05585193,51,0,1,100,D,13,D,100,F,2,D,1
20243,05585223,31,0,1,100,D,04,D,50,D,,A,
20243,05585223,32,0,1,100,D,05,D,50,D,,A,
20243,05585223,33,0,1,100,D,06,D,50,D,,A,
20243,05585653,63,0,1,100,D,05,D,14,D,,A,
20243,05586143,25,0,1,100,D,13,D,20,D,2,D,1
20243,05586453,28,0,1,100,D,13,D,33,D,,A,
20243,05586513,18,0,1,100,D,05,D,50,D,2,D,2
20243,05586513,19,0,1,100,D,06,D,50,D,2,D,2
20243,05586593,52,0,1,100,D,05,D,25,D,,A,
20243,05586783,48,0,1,100,D,06,D,23,D,,A,
20243,05586863,20,0,1,100,D,13,D,120,D,,A,
20243,05586873,18,0,1,100,D,13,D,100,D,,A,
