QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VQBCODE,VQBCODE_,VQBLABOR,VQBL_BOR,VQBMO,VQBMO_,VQBEXPX,VQBEXPX_,VQBPURCH
20241,05365654,37,0,1,320,D,1,D,01,D,500,D,
20241,05365804,19,0,1,420,D,,A,02,D,72,D,
20241,05365864,47,0,1,367,D,2,D,01,D,17,D,
20241,05365864,48,0,1,260,D,,A,13,D,5,D,
20241,05365864,49,0,2,400,D,,A,12,D,40,D,
20241,05365864,50,0,2,420,D,,A,12,D,400,D,
20241,05365934,37,0,1,190,D,1,D,12,D,130,D,
20241,05365964,25,0,1,190,D,1,D,02,D,380,D,
20241,05365974,45,0,1,420,D,,A,01,D,600,D,
20241,05366044,49,0,1,190,D,1,D,02,D,511,D,2
20241,05366044,50,0,1,260,D,,A,01,D,10,D,
20241,05366044,51,0,1,260,D,,A,02,D,6,D,
20241,05366134,33,0,2,220,D,,A,12,D,250,D,
20241,05366134,34,0,2,190,D,1,D,12,D,416,D,
20241,05366214,28,0,1,420,D,,A,02,D,136,D,
20241,05366244,19,0,1,190,D,1,D,01,D,165,D,
20241,05366244,20,0,2,140,D,,A,12,D,170,D,2
20241,05366264,42,0,1,190,D,2,D,12,D,42,D,
20241,05366264,43,0,2,420,D,,A,12,D,375,D,
20241,05366264,44,0,2,320,D,1,D,12,D,180,D,
20241,05366274,39,0,1,420,D,,A,12,D,150,D,
20241,05366304,28,0,1,367,D,2,D,13,D,50,D,
20241,05366344,43,0,1,367,D,2,D,12,D,25,D,
20241,05366344,44,0,1,250,D,,A,13,D,12,D,
20241,05366364,45,0,2,140,D,,A,12,D,900,D,
20241,05366364,46,0,2,250,D,,A,12,D,50,D,
20241,05366364,47,0,2,260,D,,A,12,D,25,D,
20241,05366444,40,0,1,190,D,1,D,02,D,697,D,
20241,05366454,49,0,1,420,D,,A,01,D,105,D,
20241,05366454,50,0,1,367,D,1,D,12,D,80,D,
20241,05366454,51,0,1,190,D,2,D,01,D,80,D,
20241,05366454,52,0,2,190,D,2,D,12,D,270,D,
20241,05366504,33,0,1,190,D,1,D,02,D,700,D,2
20241,05366504,34,0,1,190,D,2,D,02,D,8,D,2
20241,05366504,35,0,1,260,D,,A,02,D,5,D,
20241,05366574,36,0,1,900,D,1,D,01,D,,H,
20241,05366574,36,1,1,367,D,1,D,01,D,150,E,
20241,05366574,36,2,1,190,D,1,D,01,D,600,E,
20241,05366574,37,0,1,210,D,,A,13,D,13,D,
20241,05366574,38,0,1,260,D,,A,01,D,12,D,
20241,05366574,39,0,1,260,D,,A,12,D,12,D,
20241,05366584,46,0,1,210,D,,A,13,D,25,D,
20241,05366594,22,0,1,367,D,1,D,13,D,20,D,
20241,05366594,23,0,1,190,D,1,D,02,D,90,D,
20241,05366594,24,0,2,420,D,,A,12,D,210,D,
20241,05366664,22,0,1,190,D,1,D,01,D,158,D,
20241,05366674,34,0,1,140,D,,A,12,D,1200,D,
20241,05366674,35,0,1,900,D,1,D,12,D,,H,
20241,05366674,35,1,1,190,D,1,D,12,D,232,E,
20241,05366674,35,2,1,320,D,1,D,12,D,1118,E,
20241,05366714,26,0,1,400,D,,A,01,D,15,D,
20241,05366744,51,0,1,260,D,,A,12,D,6,D,
20241,05366774,44,0,1,367,D,1,D,13,D,36,D,
20241,05366784,40,0,1,900,D,,A,01,D,,H,
20241,05366784,40,1,1,410,D,,A,01,D,29,E,
20241,05366784,40,2,1,420,D,,A,01,D,121,E,
20241,05366814,36,0,1,260,D,,A,02,D,4,D,
20241,05366844,26,0,1,260,D,,A,02,D,40,D,
20241,05366904,58,0,1,190,D,1,D,01,D,120,D,
20241,05366904,59,0,1,190,D,1,D,02,D,90,D,
20241,05366904,60,0,1,367,D,1,D,01,D,12,D,
20241,05366904,61,0,1,367,D,1,D,02,D,12,D,
20241,05366904,62,0,1,260,D,,A,02,D,25,D,
20241,05411713,28,0,1,190,D,2,D,11,D,3,D,
20241,05411713,29,0,1,260,D,,A,13,D,5,D,
20241,05411723,35,0,1,260,D,,A,10,D,40,D,
20241,05411733,35,0,1,367,D,1,D,12,D,10,D,
20241,05411743,22,0,1,190,D,1,D,11,D,120,D,
20241,05411833,26,0,1,190,D,1,D,12,D,600,D,
20241,05411833,27,0,2,420,D,,A,10,D,300,D,
20241,05411833,28,0,2,140,D,,A,10,D,1500,D,
20241,05411883,44,0,1,400,D,,A,11,D,23,D,
20241,05411883,45,0,1,240,D,1,D,11,D,5,D,
20241,05411933,26,0,1,367,D,1,D,13,D,27,D,
20241,05411933,27,0,1,190,D,1,D,10,D,63,D,
20241,05411933,28,0,1,260,D,,A,13,D,68,D,
20241,05411973,25,0,1,250,D,,A,12,D,4,D,
20241,05412043,38,0,1,367,D,1,D,13,D,25,D,
20241,05412043,39,0,1,250,D,,A,13,D,30,D,
20241,05412053,34,0,1,190,D,1,D,10,D,1000,D,2
20241,05412053,35,0,1,260,D,,A,13,D,40,D,
20241,05412083,30,0,2,420,D,,A,10,D,168,D,
20241,05412103,36,0,1,367,D,1,D,13,D,53,D,
20241,05412103,37,0,1,190,D,1,D,11,D,180,D,
20241,05412153,47,0,1,250,D,,A,11,D,28,D,
20241,05412193,25,0,1,190,D,1,D,10,D,650,D,
20241,05412193,26,0,1,190,D,1,D,11,D,25,D,
20241,05412213,55,0,1,400,D,,A,11,D,41,D,
20241,05412253,23,0,1,190,D,1,D,11,D,100,D,
20241,05412293,23,0,1,367,D,1,D,13,D,30,D,
20241,05412293,24,0,1,190,D,1,D,11,D,75,D,
20241,05412303,31,0,1,367,D,1,D,13,D,50,D,
20241,05412303,32,0,1,250,D,,A,13,D,40,D,
20241,05412303,33,0,1,260,D,,A,13,D,300,D,
20241,05412303,34,0,1,260,D,,A,13,D,50,D,
20241,05412423,45,0,1,420,D,,A,12,D,216,D,
20241,05412423,46,0,2,190,D,1,D,10,D,550,D,
20241,05412513,60,0,1,190,D,1,D,10,D,80,D,
20241,05412553,14,0,1,260,D,,A,13,D,50,D,
20241,05412573,37,0,1,140,D,,A,12,D,80,D,
20241,05412593,35,0,1,367,D,1,D,13,D,60,D,
20241,05412593,36,0,1,140,D,,A,11,D,600,D,
20241,05412593,37,0,1,190,D,1,D,12,D,280,D,
20241,05412593,38,0,2,190,D,1,D,10,D,150,D,
20241,05412683,39,0,1,260,D,,A,10,D,20,D,
20241,05412743,42,0,1,367,D,2,D,10,D,22,D,
20241,05412743,43,0,1,367,D,2,D,11,D,12,D,
20241,05412743,44,0,1,367,D,2,D,12,D,12,D,
20241,05412773,26,0,2,410,D,,A,10,D,7,D,
20241,05412773,27,0,2,420,D,,A,10,D,50,D,
20241,05412803,33,0,1,190,D,1,D,11,D,60,D,
20241,05412834,55,0,1,190,D,1,D,12,D,115,D,
20241,05412853,18,0,1,190,D,1,D,11,D,68,D,
20241,05412853,19,0,1,320,D,1,D,11,D,150,D,
20241,05412853,20,0,1,260,D,,A,13,D,100,D,
20241,05412933,35,0,1,410,D,,A,10,D,10,D,
20241,05412933,37,0,1,250,D,,A,13,D,40,D,
20241,05412943,28,0,1,400,D,,A,11,D,48,D,
20241,05412943,29,0,1,367,D,1,D,13,D,15,D,
20241,05412953,40,0,1,420,D,,A,12,D,37,D,
20241,05412963,23,0,1,367,D,1,D,10,D,25,D,
20241,05412963,24,0,1,367,D,1,D,12,D,25,D,
20241,05412973,31,0,1,400,D,,A,10,D,30,D,
20241,05412973,32,0,1,420,D,,A,10,D,135,D,
20241,05413033,54,0,1,210,D,,A,12,D,200,D,
20241,05413033,55,0,1,367,D,1,D,13,D,8,D,
20241,05413033,56,0,1,250,D,,A,13,D,7,D,
20241,05413033,57,0,1,260,D,,A,13,D,40,D,
20241,05413033,58,0,1,270,D,,A,13,D,475,D,
20241,05413043,25,0,2,190,D,1,D,10,D,60,D,
20241,05413063,51,0,1,260,D,,A,11,D,10,D,
20241,05413063,52,0,1,260,D,,A,12,D,10,D,
20241,05413063,53,0,2,260,D,,A,10,D,25,D,
20241,05413123,40,0,1,410,D,,A,10,D,130,D,
20241,05413123,41,0,1,190,D,1,D,11,D,50,D,
20241,05413243,73,0,1,420,D,,A,10,D,300,D,
20241,05413243,74,0,1,140,D,,A,10,D,400,D,
20241,05413243,75,0,1,190,D,1,D,10,D,60,D,
20241,05413243,76,0,1,250,D,,A,13,D,60,D,
20241,05413283,48,0,1,410,D,,A,10,D,14,D,
20241,05413283,49,0,1,250,D,,A,13,D,25,D,
20241,05413283,50,0,2,190,D,1,D,10,D,120,D,
20241,05413283,51,0,2,320,D,1,D,10,D,330,D,
20241,05413283,52,0,2,250,D,,A,10,D,125,D,
20241,05413303,24,0,1,420,D,,A,12,D,65,D,
20241,05413313,34,0,1,420,D,,A,11,D,935,D,
20241,05413313,35,0,1,140,D,,A,10,D,525,D,
20241,05413323,30,0,1,420,D,,A,11,D,65,D,
20241,05413323,31,0,1,367,D,2,D,12,D,5,D,
20241,05413323,32,0,2,190,D,1,D,10,D,4300,D,2
20241,05413373,28,0,1,190,D,1,D,12,D,400,D,
20241,05413373,29,0,1,410,D,,A,12,D,169,D,
20241,05413373,30,0,2,140,D,,A,10,D,500,D,
20241,05413433,45,0,1,367,D,1,D,11,D,30,D,
20241,05413433,46,0,1,190,D,1,D,11,D,2000,D,
20241,05413433,47,0,1,250,D,,A,13,D,10,D,
20241,05413453,54,0,1,190,D,1,D,11,D,125,D,
20241,05413573,20,0,1,190,D,1,D,12,D,128,D,
20241,05413593,24,0,1,190,D,1,D,11,D,80,D,
20241,05413633,31,0,1,190,D,1,D,11,D,400,D,
20241,05413633,32,0,1,210,D,,A,12,D,112,D,
20241,05413663,25,0,1,250,D,,A,13,D,200,D,
20241,05413663,26,0,2,190,D,1,D,10,D,570,D,
20241,05413663,27,0,2,250,D,,A,10,D,100,D,
20241,05413793,31,0,1,400,D,,A,12,D,42,D,
20241,05413793,32,0,1,260,D,,A,11,D,50,D,
20241,05413803,38,0,1,190,D,1,D,10,D,1000,D,
20241,05413803,39,0,1,420,D,,A,11,D,150,D,
20241,05413823,46,0,1,420,D,,A,11,D,400,D,
20241,05413823,47,0,1,190,D,1,D,11,D,60,D,
20241,05413833,24,0,1,190,D,1,D,12,D,70,D,
20241,05413843,27,0,1,190,D,1,D,11,D,44,F,
20241,05413903,34,0,1,420,D,,A,11,D,521,D,
20241,05413903,35,0,1,140,D,,A,12,D,180,D,
20241,05413963,47,0,1,900,D,1,D,10,D,,H,
20241,05413963,47,1,1,230,D,1,D,10,D,652,E,
20241,05413963,47,2,1,367,D,1,D,10,D,48,E,
20241,05413963,48,0,1,250,D,,A,12,D,25,D,
20241,05413963,49,0,1,260,D,,A,13,D,50,D,
20241,05414023,30,0,1,420,D,,A,12,D,580,D,
20241,05414023,31,0,1,190,D,1,D,10,D,150,D,
20241,05414023,32,0,1,190,D,1,D,10,D,100,D,
20241,05414063,35,0,1,210,D,,A,12,D,56,D,
20241,05414063,36,0,1,900,D,1,D,10,D,,H,2
20241,05414063,36,1,1,410,D,1,D,10,D,227,E,2
20241,05414063,36,2,1,190,D,1,D,10,D,673,E,2
20241,05414093,36,0,1,420,D,,A,11,D,1300,D,
20241,05414273,55,0,1,420,D,,A,11,D,228,D,
20241,05414273,56,0,1,190,D,1,D,12,D,321,D,
20241,05414273,57,0,1,190,D,1,D,12,D,20,D,
20241,05414273,58,0,1,260,D,,A,12,D,67,D,
20241,05414273,59,0,1,250,D,,A,12,D,50,D,
20241,05414313,36,0,1,190,D,1,D,12,D,60,D,
20241,05414383,21,0,1,367,D,1,D,13,D,20,D,
20241,05414383,22,0,1,260,D,,A,12,D,10,D,
20241,05414423,39,0,1,190,D,1,D,10,D,1100,D,
20241,05414423,40,0,1,260,D,,A,13,D,284,D,
20241,05414423,41,0,2,190,D,1,D,10,D,580,D,
20241,05414443,44,0,1,367,D,2,D,10,D,23,D,
20241,05414443,45,0,2,410,D,,A,10,D,208,D,
20241,05414443,46,0,2,320,D,1,D,10,D,1400,D,
20241,05414443,47,0,2,280,D,,A,10,D,60,D,
20241,05414543,21,0,1,410,D,,A,11,D,18,D,
20241,05414543,22,0,1,190,D,2,D,11,D,12,D,2
20241,05414593,25,0,1,420,D,,A,12,D,50,D,
20241,05414593,26,0,1,190,D,1,D,11,D,70,D,
20241,05414633,16,0,1,190,D,1,D,11,D,50,D,
20241,05414893,31,0,1,250,D,,A,13,D,25,D,
20241,05414893,32,0,1,260,D,,A,12,D,10,D,
20241,05414913,32,0,1,410,D,,A,12,D,16,D,
20241,05414913,33,0,1,420,D,,A,12,D,102,D,
20241,05414923,24,0,1,400,D,,A,12,D,100,D,
20241,05414943,22,0,1,190,D,1,D,12,D,134,D,
20241,05415033,61,0,1,190,D,2,D,10,D,75,D,
20241,05415033,62,0,1,250,D,,A,10,D,50,D,
20241,05415193,22,0,1,140,D,,A,11,D,525,D,2
20241,05415214,60,0,1,367,D,1,D,13,D,67,D,
20241,05415293,32,0,1,400,D,,A,11,D,80,F,
20241,05415343,45,0,1,367,D,1,D,10,D,10,D,
20241,05415343,46,0,1,367,D,1,D,11,D,10,D,
20241,05415343,47,0,1,260,D,,A,13,D,10,D,
20241,05415393,40,0,1,367,D,1,D,13,D,25,D,
20241,05415393,41,0,1,140,D,,A,11,D,25,D,
20241,05415393,42,0,1,260,D,,A,12,D,10,D,
20241,05415433,31,0,1,410,D,,A,12,D,21,D,
20241,05415433,32,0,1,420,D,,A,12,D,56,D,
20241,05415433,33,0,1,367,D,1,D,13,D,22,D,
20241,05415433,34,0,1,250,D,,A,12,D,9,D,
20241,05415443,43,0,1,420,D,,A,10,D,200,D,
20241,05415443,44,0,1,190,D,1,D,11,D,160,D,
20241,05415493,20,0,1,190,D,1,D,11,D,60,D,
20241,05415513,29,0,1,190,D,1,D,11,D,78,D,
20241,05415523,40,0,1,190,D,1,D,11,D,100,D,
20241,05415523,41,0,1,420,D,,A,11,D,50,D,
20241,05415523,42,0,1,250,D,,A,13,D,30,D,
20241,05415573,58,0,1,410,D,,A,11,D,25,D,
20241,05415573,59,0,1,410,D,,A,11,D,25,D,
20241,05415573,60,0,1,410,D,,A,11,D,25,D,
20241,05415573,61,0,1,420,D,,A,11,D,20,D,
20241,05415573,62,0,1,420,D,,A,11,D,20,D,
20241,05415573,63,0,1,420,D,,A,11,D,20,D,
20241,05415573,64,0,1,190,D,1,D,12,D,80,D,
20241,05415573,65,0,1,190,D,1,D,12,D,80,D,
20241,05415643,31,0,1,190,D,1,D,11,D,150,D,
20241,05415653,16,0,1,190,D,1,D,12,D,68,D,
20241,05415683,33,0,1,190,D,1,D,12,D,65,D,
20241,05415683,34,0,2,220,D,,A,10,D,310,D,
20241,05415683,35,0,2,190,D,1,D,10,D,220,D,
20241,05415693,29,0,1,210,D,,A,11,D,180,D,
20241,05415723,36,0,1,190,D,1,D,10,D,1400,D,
20241,05415723,37,0,1,260,D,,A,13,D,25,D,
20241,05415723,38,0,1,250,D,,A,13,D,10,D,
20241,05415953,68,0,1,140,D,,A,10,D,756,D,
20241,05415953,69,0,1,140,D,,A,11,D,50,D,
20241,05415953,70,0,1,190,D,1,D,12,D,105,D,
20241,05415953,71,0,1,210,D,,A,12,D,100,D,
20241,05415983,54,0,1,420,D,,A,12,D,152,D,
20241,05415983,55,0,1,190,D,1,D,10,D,1084,D,
20241,05415983,56,0,1,190,D,1,D,11,D,212,D,
20241,05415983,57,0,1,260,D,,A,12,D,5,D,
20241,05416113,66,0,1,400,D,,A,12,D,60,D,
20241,05416113,67,0,1,420,D,,A,11,D,100,D,
20241,05416193,23,0,1,400,D,,A,11,D,200,D,
20241,05416193,24,0,1,367,D,1,D,13,D,20,D,
20241,05416223,90,0,1,367,D,1,D,11,D,150,D,
20241,05416223,91,0,1,190,D,1,D,12,D,109,D,
20241,05416223,92,0,1,190,D,1,D,10,D,100,D,
20241,05416223,93,0,2,367,D,1,D,10,D,169,D,
20241,05416243,23,0,1,420,D,,A,11,D,89,D,
20241,05416243,24,0,1,140,D,,A,11,D,1386,D,
20241,05416283,29,0,1,420,D,,A,11,D,200,D,
20241,05416303,28,0,1,420,D,,A,12,D,68,D,
20241,05416303,29,0,1,420,D,,A,12,D,165,D,
20241,05416363,58,0,1,420,D,,A,11,D,160,D,
20241,05416363,59,0,1,190,D,1,D,11,D,900,D,
20241,05416363,60,0,2,420,D,,A,10,D,275,D,
20241,05416393,63,0,1,367,D,2,D,13,D,40,D,
20241,05416393,64,0,1,190,D,1,D,10,D,93,D,
20241,05416393,65,0,1,250,D,,A,10,D,19,D,
20241,05416423,39,0,1,420,D,,A,10,D,600,D,
20241,05416443,45,0,1,250,D,,A,13,D,40,D,
20241,05416443,46,0,1,280,D,,A,11,D,50,D,
20241,05416483,42,0,1,260,D,,A,12,D,100,D,
20241,05416493,29,0,1,200,D,,A,10,D,800,D,
20241,05416493,30,0,1,900,D,,A,11,D,,H,2
20241,05416493,30,1,1,320,D,,A,11,D,95,E,2
20241,05416493,30,2,1,140,D,,A,11,D,86,E,2
20241,05416503,35,0,1,190,D,2,D,12,D,110,D,
20241,05416503,36,0,1,420,D,,A,11,D,37,D,
20241,05416503,37,0,1,140,D,,A,11,D,10,D,
20241,05416503,38,0,2,420,D,,A,10,D,36,D,
20241,05416513,22,0,1,420,D,,A,12,D,35,D,
20241,05416543,44,0,1,250,D,,A,13,D,20,D,
20241,05416613,37,0,1,400,D,,A,10,D,49,D,
20241,05416613,38,0,1,420,D,,A,12,D,159,D,
20241,05416613,39,0,1,140,D,,A,12,D,555,D,
20241,05416613,40,0,1,190,D,1,D,12,D,234,D,
20241,05416653,50,0,1,190,D,1,D,11,D,928,D,
20241,05416653,51,0,1,260,D,,A,13,D,70,D,
20241,05416693,69,0,1,420,D,,A,11,D,700,D,
20241,05416693,70,0,1,190,D,1,D,12,D,903,D,
20241,05416693,71,0,1,260,D,,A,12,D,50,D,
20241,05416763,24,0,1,250,D,,A,12,D,12,D,
20241,05416813,44,0,1,900,D,,A,11,D,,H,
20241,05416813,44,1,1,420,D,,A,11,D,121,E,
20241,05416813,44,2,1,400,D,,A,11,D,29,E,
20241,05416813,45,0,1,367,D,1,D,13,D,6,D,
20241,05417003,44,0,1,367,D,1,D,13,D,20,D,
20241,05417023,24,0,1,410,D,,A,10,D,70,D,
20241,05417023,25,0,1,140,D,,A,11,D,100,D,
20241,05417023,26,0,2,420,D,,A,10,D,300,D,
20241,05417103,38,0,1,420,D,,A,12,D,500,D,
20241,05417103,39,0,1,190,D,1,D,11,D,75,D,
20241,05417103,40,0,1,410,D,,A,12,D,210,D,
20241,05417173,29,0,1,190,D,1,D,11,D,80,D,
20241,05417243,40,0,2,367,D,1,D,10,D,30,D,
20241,05417323,54,0,1,320,D,1,D,12,D,100,D,2
20241,05417333,18,0,1,190,D,1,D,11,D,377,D,
20241,05417353,16,0,1,190,D,1,D,11,D,2500,D,
20241,05417373,34,0,1,420,D,,A,12,D,135,D,
20241,05417453,49,0,1,410,D,,A,12,D,65,D,
20241,05417453,50,0,1,420,D,,A,12,D,167,D,
20241,05417513,14,0,1,190,D,1,D,11,D,1000,D,
20241,05417513,15,0,1,367,D,1,D,13,D,80,D,
20241,05417543,42,0,1,420,D,,A,11,D,200,D,
20241,05417543,43,0,1,367,D,2,D,13,D,30,D,
20241,05417543,44,0,1,140,D,,A,12,D,2000,D,
20241,05417543,45,0,1,190,D,1,D,12,D,129,D,
20241,05417573,41,0,1,190,D,2,D,13,D,45,D,
20241,05417603,54,0,1,420,D,,A,10,D,2000,D,
20241,05417603,55,0,1,190,D,2,D,12,D,45,D,
20241,05417603,56,0,1,250,D,,A,13,D,10,D,
20241,05417603,57,0,1,260,D,,A,13,D,8,D,
20241,05417613,45,0,2,190,D,1,D,10,D,60,D,
20241,05417613,46,0,2,140,D,,A,10,D,40,D,
20241,05417613,47,0,2,320,D,1,D,10,D,210,D,
20241,05417613,48,0,2,320,D,1,D,10,D,190,D,
20241,05417623,53,0,1,190,D,1,D,12,D,80,D,2
20241,05417623,54,0,1,260,D,,A,12,D,10,D,
20241,05417673,37,0,1,420,D,,A,12,D,108,D,
20241,05417673,38,0,1,140,D,,A,12,D,238,D,
20241,05417683,34,0,1,410,D,,A,11,D,65,D,
20241,05417683,35,0,1,420,D,,A,11,D,140,D,
20241,05417683,36,0,1,190,D,2,D,11,D,320,D,1
20241,05417683,37,0,1,190,D,2,D,12,D,290,D,1
20241,05417683,38,0,1,250,D,,A,10,D,16,D,
20241,05417683,39,0,1,250,D,,A,11,D,16,D,
20241,05417683,40,0,1,250,D,,A,12,D,16,D,
20241,05417693,36,0,1,140,D,,A,10,D,600,D,
20241,05417693,37,0,1,140,D,,A,10,D,80,D,
20241,05417733,57,0,1,367,D,1,D,13,D,20,D,
20241,05417743,43,0,1,210,D,,A,12,D,95,D,
20241,05417743,44,0,1,320,D,1,D,12,D,500,D,
20241,05417773,46,0,1,190,D,1,D,10,D,36,D,
20241,05417773,47,0,1,367,D,1,D,13,D,24,D,
20241,05417773,48,0,1,210,D,,A,12,D,125,D,
20241,05417773,49,0,1,260,D,,A,10,D,12,D,
20241,05417773,50,0,1,260,D,,A,11,D,12,D,
20241,05417853,109,0,1,367,D,2,D,12,D,200,D,
20241,05417853,110,0,1,140,D,,A,12,D,1700,D,
20241,05417853,111,0,1,190,D,1,D,13,D,100,D,
20241,05417853,112,0,1,260,D,,A,13,D,200,D,
20241,05417963,24,0,2,190,D,1,D,10,D,500,D,2
20241,05417973,44,0,1,420,D,,A,12,D,60,D,
20241,05417973,45,0,1,250,D,,A,11,D,25,D,
20241,05418003,47,0,1,420,D,,A,10,D,151,D,
20241,05418003,48,0,1,190,D,1,D,10,D,250,D,
20241,05418003,49,0,1,250,D,,A,10,D,20,D,
20241,05418013,29,0,1,400,D,,A,10,D,65,D,
20241,05418013,30,0,2,400,D,,A,10,D,60,D,
20241,05418013,31,0,2,367,D,2,D,10,D,15,D,
20241,05418023,16,0,1,190,D,2,D,12,D,67,D,
20241,05418023,17,0,1,190,D,2,D,12,D,250,D,
20241,05418124,14,0,1,260,D,,A,13,D,110,D,
20241,05418124,15,0,1,250,D,,A,10,D,40,D,
20241,05418133,22,0,1,250,D,,A,13,D,20,D,
20241,05418133,23,0,1,260,D,,A,12,D,20,D,
20241,05418163,52,0,1,190,D,1,D,10,D,99,D,
20241,05418163,53,0,2,140,D,,A,10,D,1000,D,
20241,05418183,30,0,1,420,D,,A,12,D,225,D,
20241,05418203,21,0,1,210,D,,A,10,D,100,D,
20241,05418203,22,0,1,190,D,1,D,11,D,80,D,
20241,05418233,30,0,1,420,D,,A,10,D,151,D,
20241,05418233,31,0,1,367,D,1,D,13,D,20,D,
20241,05418273,64,0,1,210,D,,A,12,D,144,D,
20241,05418273,65,0,1,367,D,1,D,13,D,15,D,
20241,05418273,66,0,1,260,D,,A,13,D,10,D,
20241,05418283,33,0,1,190,D,1,D,10,D,45,D,
20241,05418293,22,0,1,367,D,1,D,13,D,18,D,
20241,05418293,23,0,1,190,D,1,D,12,D,119,D,
20241,05418293,24,0,2,140,D,,A,10,D,45,D,
20241,05418313,27,0,1,250,D,,A,12,D,10,D,
20241,05418333,32,0,2,250,D,,A,10,D,50,D,
20241,05418363,36,0,1,190,D,1,D,12,D,60,D,
20241,05418363,37,0,2,190,D,1,D,10,D,60,D,
20241,05418373,45,0,1,367,D,1,D,12,D,15,D,
20241,05418383,35,0,1,210,D,,A,12,D,124,D,
20241,05418393,30,0,2,190,D,1,D,10,D,294,D,
20241,05418413,31,0,1,420,D,,A,11,D,45,D,
20241,05418413,32,0,1,140,D,,A,11,D,350,D,
20241,05418413,33,0,1,190,D,1,D,10,D,748,D,
20241,05418413,34,0,1,190,D,1,D,12,D,82,D,
20241,05418453,36,0,1,367,D,1,D,13,D,25,D,
20241,05418453,37,0,1,250,D,,A,13,D,45,D,
20241,05418473,48,0,1,410,D,,A,10,D,75,D,
20241,05418473,49,0,1,420,D,,A,11,D,369,D,
20241,05418473,50,0,1,190,D,1,D,12,D,217,D,
20241,05418803,16,0,1,420,D,,A,12,D,1270,D,
20241,05418823,31,0,1,190,D,1,D,11,D,300,D,
20241,05418863,25,0,2,410,D,,A,10,D,85,D,
20241,05418873,40,0,1,410,D,,A,11,D,20,D,
20241,05418873,41,0,1,367,D,1,D,13,D,24,D,
20241,05418873,42,0,1,250,D,,A,12,D,100,D,
20241,05418873,43,0,1,280,D,,A,12,D,75,D,
20241,05418873,44,0,2,410,D,,A,10,D,20,D,
20241,05418913,89,0,1,420,D,,A,12,D,85,D,
20241,05418913,90,0,2,190,D,1,D,10,D,75,D,
20241,05418993,30,0,1,367,D,2,D,13,D,25,D,
20241,05418993,31,0,1,190,D,2,D,10,D,45,D,
20241,05419063,65,0,1,190,D,1,D,12,D,832,D,
20241,05419063,66,0,1,367,D,2,D,13,D,45,D,
20241,05419063,67,0,2,420,D,,A,10,D,578,D,
20241,05419063,68,0,2,367,D,1,D,10,D,112,D,
20241,05419213,18,0,1,367,D,1,D,13,D,20,D,
20241,05419333,25,0,1,190,D,1,D,12,D,120,D,
20241,05419363,64,0,1,140,D,,A,10,D,1000,D,
20241,05419363,65,0,1,190,D,1,D,10,D,2000,D,
20241,05419363,66,0,1,190,D,1,D,11,D,2000,D,
20241,05419393,31,0,1,190,D,2,D,11,D,40,D,
20241,05419393,32,0,1,367,D,2,D,13,D,10,D,
20241,05419433,28,0,1,420,D,,A,12,D,152,D,
20241,05419433,29,0,1,250,D,,A,13,D,6,D,
20241,05419483,52,0,1,140,D,,A,10,D,500,D,
20241,05419483,53,0,1,140,D,,A,12,D,425,D,
20241,05419483,54,0,1,190,D,1,D,12,D,600,D,
20241,05419483,55,0,1,190,D,1,D,12,D,100,D,
20241,05419483,56,0,2,140,D,,A,10,D,585,D,
20241,05419493,26,0,1,367,D,1,D,13,D,65,D,
20241,05419603,17,0,1,367,D,1,D,13,D,40,D,
20241,05419603,18,0,2,420,D,,A,10,D,30,D,
20241,05419663,25,0,1,190,D,1,D,13,D,50,D,
20241,05419663,26,0,1,190,D,1,D,11,D,242,D,
20241,05419713,31,0,1,190,D,2,D,12,D,600,D,1
20241,05419873,42,0,1,140,D,,A,12,D,65,D,
20241,05419963,39,0,1,190,D,1,D,12,D,450,D,
20241,05419963,40,0,1,140,D,,A,12,D,360,D,
20241,05420013,31,0,1,190,D,1,D,11,D,100,D,2
20241,05420043,36,0,2,367,D,1,D,10,D,14,D,
20241,05420043,37,0,2,190,D,1,D,10,D,450,D,2
20241,05420103,32,0,1,190,D,1,D,11,D,200,D,
20241,05420153,52,0,1,420,D,,A,12,D,300,D,
20241,05420153,53,0,1,420,D,,A,12,D,500,D,
20241,05420153,54,0,1,410,D,,A,12,D,25,D,
20241,05420153,55,0,1,410,D,,A,12,D,25,D,
20241,05420153,56,0,1,367,D,1,D,13,D,16,D,
20241,05420153,57,0,1,190,D,1,D,10,D,45,D,
20241,05420153,58,0,1,900,D,1,D,11,D,,H,
20241,05420153,58,1,1,140,D,1,D,11,D,122,E,
20241,05420153,58,2,1,190,D,1,D,11,D,28,E,
20241,05420153,59,0,1,280,D,,A,10,D,75,D,
20241,05420173,57,0,1,410,D,,A,12,D,17,D,
20241,05420173,58,0,1,367,D,1,D,11,D,12,D,
20241,05420173,59,0,1,190,D,1,D,10,D,112,D,
20241,05420173,60,0,1,190,D,1,D,11,D,236,D,
20241,05420173,61,0,1,250,D,,A,12,D,1,D,
20241,05420173,62,0,1,260,D,,A,10,D,25,D,
20241,05420173,63,0,1,260,D,,A,11,D,14,D,
20241,05420173,64,0,1,260,D,,A,12,D,18,D,
20241,05420173,65,0,2,190,D,1,D,10,D,112,D,
20241,05420173,66,0,2,260,D,,A,10,D,25,D,
