QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20242,05571463,48,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20242,05571483,84,0,1,,A,,A,,A,,A,,A,,A,75,F,,A,,A
20242,05571493,16,0,1,,A,,A,,A,,A,,A,,A,315,D,,A,,A
20242,05571503,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05571513,40,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05571563,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05571573,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05571673,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05571703,57,0,1,,A,,A,,A,20,D,,A,,A,30,D,,A,,A
20242,05571733,14,0,1,70,D,,A,,A,0,D,50,D,,A,,A,,A,,A
20242,05571763,55,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20242,05571773,40,0,1,,A,,A,,A,100,D,,A,,A,250,D,,A,,A
20242,05571813,49,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20242,05571843,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05571853,18,0,1,,A,,A,,A,30,D,,A,9,D,90,D,,A,,A
20242,05571913,43,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20242,05571923,27,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20242,05571963,42,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20242,05571973,42,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05572023,90,0,1,,A,,A,,A,,A,,A,,A,260,D,,A,,A
20242,05572043,10,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20242,05572083,52,0,1,,A,,A,27,F,,A,,A,,A,300,D,,A,,A
20242,05572093,15,0,1,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20242,05572113,40,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20242,05572243,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05572253,27,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05572293,18,0,1,,A,,A,,A,,A,,A,,A,0,D,,A,,A
20242,05572303,48,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05572313,51,0,1,,A,,A,,A,,A,160,D,,A,170,D,,A,,A
20242,05572373,30,0,1,10,D,,A,,A,0,D,,A,,A,17,D,,A,,A
20242,05572433,27,0,1,,A,,A,,A,70,D,,A,,A,90,D,,A,,A
20242,05572463,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05572513,43,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20242,05572523,51,0,1,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20242,05572533,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05572573,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05572603,45,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20242,05572683,24,0,1,102,D,,A,,A,258,D,,A,,A,50,D,,A,,A
20242,05572723,42,0,1,75,D,,A,,A,105,D,90,D,,A,45,D,,A,,A
20242,05572733,82,0,1,,A,,A,,A,,A,,A,,A,490,D,,A,,A
20242,05572743,34,0,1,,A,,A,,A,,A,100,D,30,D,250,D,,A,,A
20242,05572763,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,1300,D
20242,05572773,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,160,D
20242,05572783,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,40,D
20242,05572793,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05572873,36,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05572913,27,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20242,05572923,26,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05572943,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05572953,30,0,1,,A,,A,,A,,A,,A,,A,330,D,,A,,A
20242,05572983,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05572993,28,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05573113,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573143,55,0,1,,A,,A,,A,,A,,A,,A,375,D,,A,,A
20242,05573153,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573233,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573313,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573323,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573343,28,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20242,05573353,24,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20242,05573463,41,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05573473,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573483,54,0,1,,A,,A,,A,,A,60,D,,A,380,D,,A,,A
20242,05573503,27,0,1,,A,,A,,A,420,D,,A,,A,300,D,,A,,A
20242,05573523,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573583,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573592,30,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20242,05573642,30,0,1,,A,,A,,A,,A,,A,69,F,150,D,,A,,A
20242,05573662,34,0,1,,A,,A,,A,,A,,A,,A,140,D,,A,,A
20242,05573682,114,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20242,05573762,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573792,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573802,14,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05573832,51,0,1,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20242,05573882,37,0,1,,A,,A,,A,,A,,A,,A,465,D,,A,,A
20242,05573922,36,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,390,D
20242,05573932,16,0,1,,A,,A,,A,45,D,,A,,A,270,D,,A,,A
20242,05573942,35,0,1,,A,,A,45,D,,A,,A,45,D,90,D,,A,,A
20242,05573952,43,0,1,,A,,A,,A,,A,50,D,315,D,150,D,,A,,A
20242,05573962,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573982,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05573992,12,0,1,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20242,05574012,54,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05574042,68,0,1,,A,,A,,A,,A,,A,,A,42,D,,A,,A
20242,05574122,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574142,37,0,1,,A,,A,,A,,A,,A,9,D,,A,,A,,A
20242,05574212,17,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20242,05574232,25,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20242,05574292,39,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20242,05574312,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574322,54,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574352,47,0,1,8,D,,A,,A,27,D,,A,,A,,A,,A,,A
20242,05574402,39,0,1,,A,,A,,A,,A,,A,,A,300,D,800,D,,A
20242,05574412,43,0,1,,A,,A,,A,,A,,A,27,D,,A,,A,,A
20242,05574424,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574442,30,0,1,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20242,05574462,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574472,49,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20242,05574482,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574492,30,0,1,,A,,A,50,D,,A,,A,69,D,,A,,A,,A
20242,05574502,26,0,1,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20242,05574524,28,0,1,,A,,A,,A,,A,,A,,A,290,D,,A,,A
20242,05574542,52,0,1,,A,,A,,A,,A,,A,,A,600,F,,A,,A
20242,05574552,44,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05574572,24,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05574602,55,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A
20242,05574632,39,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20242,05574642,74,0,1,,A,,A,,A,,A,46,D,,A,200,D,,A,,A
20242,05574652,41,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20242,05574672,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574702,39,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20242,05574732,51,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05574812,38,0,1,,A,,A,,A,,A,,A,,A,38,D,,A,,A
20242,05574822,20,0,1,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20242,05574852,19,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20242,05574872,69,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20242,05574882,55,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20242,05574912,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05574932,21,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,20,D
20242,05574992,28,0,1,20,D,,A,,A,60,D,,A,,A,80,D,,A,,A
20242,05575012,20,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05575022,32,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05575042,48,0,1,,A,,A,,A,,A,,A,42,D,200,D,,A,,A
20242,05575062,21,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05575092,39,0,1,,A,,A,,A,,A,,A,,A,640,D,,A,,A
20242,05575122,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575152,19,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20242,05575232,30,0,1,,A,,A,70,D,,A,,A,,A,,A,,A,,A
20242,05575242,43,0,1,,A,,A,,A,,A,50,D,,A,,A,,A,,A
20242,05575292,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575312,30,0,1,,A,,A,6,D,,A,,A,,A,20,D,,A,,A
20242,05575322,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575332,17,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20242,05575362,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575402,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575412,59,0,1,,A,,A,,A,,A,,A,39,D,350,D,,A,,A
20242,05575422,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575432,50,0,1,,A,,A,45,D,,A,,A,,A,80,D,,A,,A
20242,05575442,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575452,25,0,1,,A,,A,,A,,A,,A,3,D,,A,,A,,A
20242,05575462,31,0,1,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20242,05575472,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575492,22,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20242,05575512,17,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05575522,12,0,1,20,D,,A,,A,280,D,,A,,A,,A,,A,,A
20242,05575572,33,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20242,05575582,48,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20242,05575602,41,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20242,05575632,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575662,49,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20242,05575682,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575742,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575752,21,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20242,05575762,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575782,57,0,1,,A,,A,,A,,A,,A,45,D,300,D,,A,,A
20242,05575802,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575812,54,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05575862,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575872,29,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20242,05575882,20,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20242,05575892,27,0,1,68,D,,A,,A,172,D,,A,30,D,,A,,A,,A
20242,05575902,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575912,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05575952,21,0,1,,A,,A,,A,,A,240,D,,A,,A,,A,,A
20242,05575992,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576022,25,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20242,05576062,44,0,1,,A,,A,,A,,A,,A,,A,110,D,,A,,A
20242,05576082,52,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20242,05576092,36,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05576122,31,0,1,,A,,A,,A,,A,75,D,60,D,,A,,A,,A
20242,05576162,50,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20242,05576212,42,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20242,05576232,35,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20242,05576242,12,0,1,,A,,A,,A,120,D,,A,,A,30,D,,A,,A
20242,05576272,68,0,1,,A,,A,1,D,,A,,A,84,D,144,D,,A,,A
20242,05576282,31,0,1,,A,,A,,A,,A,,A,60,D,,A,,A,,A
20242,05576302,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576362,39,0,1,,A,,A,,A,,A,,A,30,D,70,D,,A,,A
20242,05576392,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576412,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576422,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576462,34,0,1,,A,,A,,A,,A,,A,,A,310,D,,A,,A
20242,05576492,36,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05576502,60,0,1,,A,,A,,A,,A,,A,15,D,200,D,,A,,A
20242,05576512,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576622,19,0,1,20,D,,A,,A,100,D,,A,,A,300,D,,A,,A
20242,05576632,23,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05576652,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576702,56,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20242,05576722,43,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20242,05576742,24,0,1,,A,,A,,A,360,D,,A,,A,50,D,,A,,A
20242,05576802,10,0,1,,A,,A,,A,24,D,,A,,A,25,D,,A,,A
20242,05576832,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05576852,30,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20242,05576864,27,0,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A
20242,05576892,22,0,1,40,D,,A,,A,140,D,,A,300,D,,A,,A,,A
20242,05576922,31,0,1,,A,,A,,A,,A,,A,90,D,,A,,A,,A
20242,05576932,19,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05576992,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577012,61,0,1,,A,,A,,A,,A,125,D,,A,400,D,,A,,A
20242,05577022,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577132,32,0,1,,A,,A,,A,100,D,,A,,A,300,D,,A,,A
20242,05577142,25,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20242,05577152,28,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20242,05577162,20,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20242,05577182,36,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05577192,35,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20242,05577212,26,0,1,,A,,A,,A,360,D,,A,,A,540,D,,A,,A
20242,05577243,27,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20242,05577252,24,0,1,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20242,05577342,57,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20242,05577362,34,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20242,05577392,52,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577402,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577452,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577472,39,0,1,,A,,A,,A,,A,,A,,A,225,D,,A,,A
20242,05577492,37,0,1,,A,,A,45,D,,A,8,D,,A,,A,,A,,A
20242,05577522,23,0,1,,A,,A,,A,,A,150,D,300,D,700,D,,A,,A
20242,05577552,13,0,1,,A,,A,,A,50,D,,A,,A,60,D,,A,,A
20242,05577562,43,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20242,05577622,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577702,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577712,31,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05577722,47,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05577732,31,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20242,05577792,50,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577812,23,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20242,05577832,24,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05577892,14,0,1,,A,,A,,A,12,D,,A,,A,50,D,,A,,A
20242,05577922,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05577972,23,0,1,,A,,A,,A,,A,,A,36,D,20,D,,A,,A
20242,05577992,22,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05578013,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578042,36,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05578062,31,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20242,05578082,47,0,1,,A,,A,,A,,A,,A,18,D,325,D,,A,,A
20242,05578092,34,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20242,05578112,18,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05578122,43,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05578142,55,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20242,05578172,14,0,1,27,D,,A,,A,3,D,,A,,A,,A,,A,,A
20242,05578222,44,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,360,D
20242,05578232,37,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20242,05578252,27,0,1,,A,10,D,,A,,A,20,D,,A,,A,,A,,A
20242,05578302,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578312,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578332,60,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578342,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578372,47,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20242,05578392,15,0,1,,A,,A,,A,,A,,A,9,D,373,D,,A,,A
20242,05578402,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578412,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578422,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578432,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578462,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578472,34,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20242,05578524,18,0,1,,A,,A,,A,,A,,A,,A,175,D,,A,,A
20242,05578552,26,0,1,,A,,A,,A,,A,,A,,A,440,D,,A,,A
20242,05578602,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578622,20,0,1,,A,,A,,A,,A,,A,,A,645,D,,A,,A
20242,05578682,34,0,1,,A,,A,,A,,A,,A,,A,570,D,,A,,A
20242,05578772,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05578782,20,0,1,,A,,A,,A,800,D,,A,,A,,A,,A,,A
20242,05578842,31,0,1,,A,,A,,A,,A,,A,,A,230,D,,A,,A
20242,05578962,22,0,1,,A,,A,,A,600,D,,A,,A,300,D,,A,,A
20242,05578972,33,0,1,,A,,A,,A,,A,,A,,A,46,D,,A,,A
20242,05578982,31,0,1,,A,,A,,A,,A,,A,45,D,,A,,A,,A
20242,05579002,27,0,1,,A,,A,,A,,A,,A,,A,900,D,,A,,A
20242,05579012,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579022,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579032,59,0,1,,A,,A,,A,,A,,A,3,D,,A,,A,,A
20242,05579042,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579052,36,0,1,,A,,A,,A,,A,,A,,A,95,D,,A,,A
20242,05579072,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579092,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579102,28,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20242,05579132,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579182,26,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20242,05579202,34,0,1,,A,,A,,A,250,D,,A,,A,90,D,,A,,A
20242,05579212,32,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05579222,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579242,19,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20242,05579302,42,0,1,,A,,A,40,D,,A,,A,,A,,A,,A,,A
20242,05579312,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579322,47,0,1,,A,,A,,A,,A,40,D,,A,240,D,,A,,A
20242,05579342,22,0,1,60,D,,A,,A,20,D,150,D,,A,300,D,,A,,A
20242,05579352,63,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20242,05579422,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579472,35,0,1,,A,,A,,A,,A,200,D,90,D,600,D,,A,,A
20242,05579482,32,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20242,05579562,17,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,549,F
20242,05579572,21,0,1,,A,,A,,A,,A,,A,,A,126,D,,A,,A
20242,05579602,57,0,1,,A,,A,,A,,A,,A,18,D,,A,,A,,A
20242,05579692,20,0,1,,A,,A,,A,90,D,,A,,A,135,D,,A,,A
20242,05579702,34,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20242,05579712,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579722,28,0,1,16,D,,A,,A,54,D,,A,,A,25,D,,A,,A
20242,05579812,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579862,60,0,1,,A,,A,,A,,A,15,D,,A,170,D,,A,,A
20242,05579882,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05579902,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580083,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580092,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580112,18,0,1,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20242,05580132,43,0,1,,A,,A,,A,,A,100,D,,A,,A,,A,,A
20242,05580142,35,0,1,,A,,A,,A,,A,,A,87,D,,A,,A,,A
20242,05580152,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580162,19,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05580174,27,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20242,05580222,57,0,1,,A,,A,175,D,,A,,A,,A,,A,,A,,A
20242,05580262,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580282,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580292,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580332,47,0,1,,A,,A,,A,,A,151,D,72,D,150,D,,A,,A
20242,05580362,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580382,46,0,1,,A,,A,,A,,A,,A,,A,155,D,,A,,A
20242,05580422,49,0,1,,A,,A,,A,,A,50,D,,A,130,D,,A,,A
20242,05580442,30,0,1,,A,,A,,A,,A,,A,,A,1000,D,,A,,A
20242,05580452,33,0,1,,A,,A,,A,50,D,,A,,A,90,D,,A,,A
20242,05580502,48,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20242,05580532,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580562,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580572,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,156,D
20242,05580592,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580602,46,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20242,05580612,43,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20242,05580752,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580762,18,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20242,05580772,54,0,1,,A,,A,,A,,A,81,D,,A,225,D,,A,,A
20242,05580782,54,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,492,F
20242,05580802,24,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20242,05580942,30,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20242,05580962,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20242,05580982,45,0,1,,A,,A,,A,,A,,A,,A,190,D,,A,,A
20242,05580992,58,0,1,,A,,A,,A,,A,,A,,A,96,D,,A,675,D
20242,05581002,37,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,,A
20242,05581022,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
