QYEAR,NEWID,OUTCOME,HSG_UNIT,CONVREF,TELPV,HOW_INTV,SNGL_INT,TELSCT01,TELSCT02,TELSCT03,TELSCT04,TELSCT05,TELSCT06,TELSCT07,TELSCT08,TELSCT09,TELSCT10,TEL_RESN,INFOBOOK,LANGUAGE,RESPON,RECORDS,TYPEREC1,TYPEREC2,TYPEREC3,TYPEREC4,TYPEREC5,TYPEREC6,TYPEREC7,TYPEREC8,TYPEREC9,SECTNO,GENINTRO,EXPNSUM,NUMEXPN,NUMDK,NUMRF,SECT_01,SECT_02,SECT_03,SECT_04,SECT_05,SECT_06,SECT_07,SECT_08,SECT_09,SECT_10,SECT_11,SECT_12,SECT_13,SECT_14,SECT_15,SECT_16,SECT_17,SECT_18,SECT_19,SECT_20,SECT_21,SECT_22,BACK,FRONT,COVERAGE,CONTROL,TOT_TIME,CUID
20233,05218924,201,01,2,,6,1,,,,,,,,,,,6,5,1,1,4,,,,,,,,,,22,1,4260,22,0,0,0,0,470,250,170,255,30,135,111,15,146,45,92,21,8,17,117,95,478,163,303,92,587,73,0,50,3723,521892
20231,05218932,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,41,36,0,194,521893
20232,05218933,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,478,46,165,951,521893
20233,05218934,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,21,0,82,521893
20231,05218942,216,05,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,9,23,0,324,521894
20232,05218943,216,05,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,31,36,0,274,521894
20233,05218944,216,05,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6,33,0,94,521894
20231,05218954,201,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,22,1,12273,41,1,0,0,0,151,156,180,254,33,111,39,31,238,45,59,67,79,115,291,89,157,304,581,349,309,117,0,121,3876,521895
20231,05218962,201,01,2,,1,1,,,,,,,,,,,,5,1,1,2,,2,3,,,,,8,,21,1,21218,42,2,0,88,55,586,353,217,294,36,192,91,563,157,202,28,551,41,219,572,78,119,573,599,0,173,84,0,567,6438,521896
20232,05218963,201,01,2,,1,1,,,,,,,,,,,,5,1,1,1,,2,,4,,,7,,,21,1,10953,32,0,0,0,0,207,448,544,193,9,59,82,335,71,67,117,75,70,85,44,144,185,374,0,0,398,136,0,18,3661,521896
20233,05218964,201,01,2,,1,1,,,,,,,,,,,,5,1,1,2,,2,,,,,,,,22,1,6579,31,2,0,0,0,350,358,63,181,8,89,68,29,127,162,438,49,40,48,50,92,35,305,412,172,1488,340,0,37,4941,521896
20231,05218972,322,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1205,165,0,1592,521897
20232,05218973,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,160,18,0,199,521897
20233,05218974,201,01,1,,6,1,,,,,,,,,,,5,5,1,1,3,1,,,,,,,,,22,1,5396,27,0,0,0,128,1,231,15,25,8,19,11,3,67,47,11,29,3,15,9,19,40,137,379,177,366,104,0,89,1933,521897
20231,05218982,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,2,,2,3,4,,,,,,21,1,22567,55,3,0,0,0,289,363,49,114,6,129,16,206,371,33,545,141,12,166,29,121,327,314,0,0,197,149,4,63,3644,521898
20232,05218983,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,2,,,3,4,,,,,,21,1,25580,56,6,0,0,0,456,200,224,175,15,123,11,20,456,43,779,64,5,56,368,94,411,357,0,0,272,229,31,53,4442,521898
20233,05218984,201,01,2,,6,1,,,,,,,,,,,7,4,1,1,3,,2,3,4,,,7,,,22,1,21019,54,4,0,0,0,166,432,371,219,11,160,11,8,278,69,582,37,194,167,681,508,326,583,498,277,468,89,12,50,6197,521898
20231,05218992,201,01,2,,1,1,,,,,,,,,,,,5,1,3,4,,,,,,,,,,21,1,16167,31,11,0,0,51,4,193,11,31,2,103,10,248,435,400,133,71,6,73,26,86,69,576,190,0,257,79,0,24,3078,521899
20232,05218993,201,01,2,,6,1,,,,,,,,,,,7,5,1,3,4,,,,,,,,,,21,1,17531,42,12,0,0,115,5,154,29,110,8,224,93,18,356,18,85,63,30,197,381,84,200,520,0,0,259,64,0,25,3038,521899
20233,05218994,201,01,2,,6,1,,,,,,,,,,,7,5,1,3,4,,,,,,,,,,22,1,18615,30,6,0,0,120,1,241,168,86,5,143,12,25,257,39,68,84,46,125,15,49,151,176,396,181,270,30,0,50,2738,521899
20231,05219004,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,31055,59,3,0,0,154,10,293,119,466,56,1314,31,36,263,236,238,157,180,329,403,136,363,681,867,225,394,4726,0,285,11962,521900
20231,05219012,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,165,17,0,194,521901
20232,05219013,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,69,10,0,106,521901
20233,05219014,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,70,43,0,215,521901
20231,05219022,201,01,1,,1,1,,,,,,,,,,,,1,1,1,3,1,,,,,,,,,21,1,186260,79,0,0,100,35,1404,540,386,252,75,214,75,399,363,399,505,345,322,363,791,116,469,360,557,0,246,608,6,192,9122,521902
20232,05219023,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,36578,54,3,0,0,0,418,453,164,244,86,153,55,41,464,131,310,149,167,244,424,124,496,355,0,0,178,107,0,40,4803,521902
20233,05219024,201,01,2,,1,1,,,,,,,,,,,,4,1,1,4,,,,,,,,,,22,1,118111,61,0,0,0,0,263,291,183,251,72,163,27,21,369,62,183,151,119,241,338,84,378,245,465,431,291,277,0,18,4923,521902
20231,05219032,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,3,,,,,,6,,,,21,1,11528,43,1,0,0,0,208,147,81,226,22,142,27,16,139,160,134,49,20,325,438,70,359,272,0,0,210,98,0,37,3180,521903
20232,05219033,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,16739,46,1,0,0,0,159,237,18,409,156,65,33,7,164,94,168,86,45,282,82,124,292,290,0,0,816,50,0,21,3598,521903
20233,05219034,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,1,,,,,,7,8,,22,1,9927,32,1,0,0,0,155,182,145,274,40,106,40,201,138,61,148,41,16,205,387,77,276,209,522,280,432,23,0,54,4012,521903
20231,05219042,201,01,2,,1,1,,,,,,,,,,,,1,1,2,4,,,,,,,,,,21,1,2415,14,2,0,0,146,13,158,157,233,63,143,38,22,151,56,167,43,61,146,181,125,304,356,152,0,122,2709,0,445,5991,521904
20232,05219043,201,01,2,,1,1,,,,,,,,,,,,1,1,2,4,,,,,,,,,,21,1,2324,13,2,0,0,169,18,256,257,582,87,359,61,49,179,155,242,40,158,204,139,92,216,688,24,0,66,1079,0,91,5211,521904
20233,05219044,201,01,2,,1,1,,,,,,,,,,,,1,1,2,4,,,,,,,,,,22,1,2369,13,2,0,0,148,27,270,244,542,117,428,88,33,137,109,197,72,92,278,170,175,178,293,315,107,153,1521,0,66,5760,521904
20231,05219062,201,01,2,,6,2,,,,,,,,,,,3,5,1,1,3,,,3,,,,,,,21,1,24858,35,0,0,0,0,179,359,158,294,76,145,50,54,385,81,352,67,113,169,450,110,169,555,41,0,320,662,0,174,4963,521906
20232,05219063,201,01,2,,6,2,,,,,,,,,,,4,5,1,1,3,,2,,,,,,,,21,1,14673,34,0,0,0,0,158,441,153,278,78,127,31,34,346,94,211,69,86,294,652,154,144,386,15,0,402,2344,0,69,6566,521906
20233,05219064,201,01,2,,6,2,,,,,,,,,,,7,5,1,1,3,,,3,,,,,,,22,1,22396,36,1,0,0,0,168,302,140,175,101,126,38,26,434,72,205,61,132,170,38,186,175,499,1103,705,747,531,0,259,6393,521906
20231,05219072,322,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,58,0,110,521907
20232,05219073,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,117,0,171,521907
20233,05219074,216,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,44,0,99,521907
20231,05219084,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,330,5,0,340,521908
20231,05219092,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,339,29,0,383,521909
20232,05219093,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,58,29,0,99,521909
20233,05219094,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,42,0,147,521909
20231,05219102,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,202,92,6,352,521910
20232,05219103,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,59,318,0,496,521910
20233,05219104,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,31,41,0,219,521910
20231,05219112,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,812,138,0,995,521911
20232,05219113,322,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,826,110,0,980,521911
20233,05219114,322,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,343,28,0,386,521911
20231,05219122,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,2,,,,4,,,,8,,21,1,11040,35,1,0,38,124,37,144,69,118,24,468,36,36,152,104,122,24,20,161,392,85,158,403,372,0,999,1495,2,132,5715,521912
20232,05219123,322,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,2763,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1116,20,0,1521,521912
20233,05219124,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,316,38,0,398,521912
20231,05219132,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,38,0,77,521913
20232,05219133,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,33,49,0,126,521913
20231,05219142,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,38,0,77,521914
20232,05219143,321,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,435,73,0,529,521914
20233,05219144,321,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,169,37,0,261,521914
20231,05219152,201,01,2,,6,1,,,,,,,,,,,5,1,1,2,4,,,,,,,,,,21,1,10440,47,0,0,0,0,480,377,100,160,29,372,55,21,399,62,605,120,23,267,1017,87,259,429,13,0,494,90,0,177,5636,521915
20232,05219153,219,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,4495,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,53,0,129,521915
20233,05219154,201,01,2,,6,1,,,,,,,,,,,4,3,1,2,3,1,,,,,,7,,,22,1,16715,34,0,0,0,0,429,164,16,56,11,46,47,33,74,37,187,46,9,71,303,24,135,184,261,78,138,54,0,50,2453,521915
20231,05219162,201,01,1,,6,1,,,,,,,,,,,7,5,1,1,3,,,,,,6,,,,21,1,9957,40,9,0,27,148,31,177,21,535,10,326,13,433,125,42,28,122,11,178,222,49,377,330,388,0,298,3129,24,75,7119,521916
20232,05219163,201,01,2,,6,1,,,,,,,,,,,4,5,1,1,4,,,,,,,,,,21,1,7030,25,0,0,0,70,9,116,26,156,12,66,24,8,154,17,142,154,14,232,187,43,133,256,0,0,381,3093,0,30,5323,521916
20233,05219164,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,7462,33,0,0,0,78,8,217,18,193,11,48,19,9,102,10,48,86,10,203,137,46,170,238,544,203,300,608,0,19,3325,521916
20233,05219174,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,22,1,2388,16,0,0,35,287,66,487,74,158,29,72,310,45,116,360,92,22,225,59,55,280,119,609,445,111,221,425,2,175,4879,521917
20231,05219182,201,01,2,,6,1,,,,,,,,,,,8,5,1,1,3,,,,,,,7,,,21,1,5064,39,1,0,0,0,117,233,46,180,40,167,13,15,178,62,254,52,11,149,348,77,189,231,7,0,506,179,0,23,3077,521918
20232,05219183,201,01,2,,6,1,,,,,,,,,,,5,5,1,1,3,,,,,,,7,,,21,1,9689,49,1,0,0,0,237,422,334,332,22,231,40,19,261,138,466,192,30,517,68,86,140,472,7,0,299,264,0,17,4594,521918
20233,05219184,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,3,,,,,,,7,,,22,1,18539,47,1,0,0,0,190,801,175,143,67,124,11,13,127,55,604,78,21,851,9,91,319,490,193,125,524,123,0,14,5148,521918
20231,05219192,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,2,14679,46,0,0,0,0,94,245,46,153,30,61,31,13,174,37,182,130,46,226,328,137,367,341,0,0,248,368,0,17,3274,521919
20232,05219193,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,2,19414,53,0,0,0,0,249,318,115,282,9,65,362,16,225,19,52,132,33,224,59,43,229,295,0,0,82,607,0,20,3436,521919
20233,05219194,201,01,2,,1,1,,,,,,,,,,,,5,1,1,4,,,,,,,,,,22,2,8648,40,0,0,0,0,113,240,89,95,7,80,24,7,306,25,43,33,33,193,140,25,259,173,274,162,279,1658,0,80,4338,521919
20231,05219202,323,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,26,0,47,521920
20232,05219203,201,01,1,,1,1,,,,,,,,,,,,4,2,1,3,1,,,,,,,,,21,2,5592,25,0,0,85,535,124,866,120,590,82,356,60,285,562,99,126,272,57,278,330,156,162,617,831,0,803,892,41,768,9097,521920
20233,05219204,201,01,2,,1,1,,,,,,,,,,,,4,2,1,4,,,,,,,,,,22,2,4480,20,0,0,0,111,16,481,43,39,12,28,42,64,146,32,35,153,16,15,32,48,43,130,98,43,485,484,0,494,3090,521920
20231,05219212,324,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,,0,0,10,43,28,43,57,7,26,14,24,24,18,31,30,17,5,7,9,12,17,26,86,10,0,95,823,1,189,1642,521921
20232,05219213,321,01,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62,24,0,101,521921
20233,05219214,216,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,629,25,0,683,521921
20231,05219222,201,01,1,,1,1,,,,,,,,,,,,1,2,1,1,1,,,4,5,,,,,21,1,27458,54,0,1,0,59,228,431,94,214,41,83,71,299,247,140,54,155,28,399,318,147,200,484,93,0,176,1574,0,217,5752,521922
20232,05219223,201,01,1,,1,1,,,,,,,,,,,,1,1,1,1,1,,,4,5,,,,,21,1,18953,38,0,1,0,885,4,947,21,61,47,31,10,22,779,13,22,19,7,133,19,77,245,176,860,0,149,3038,0,1283,8848,521922
20231,05219242,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,1901,25,0,0,40,22,78,133,161,30,36,9,3,116,245,41,64,30,9,82,4,18,51,106,202,0,90,62,2,61,1695,521924
20231,05219252,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,63,0,119,521925
20232,05219253,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,32,164,0,267,521925
20233,05219254,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,63,0,100,521925
20231,05219262,201,01,2,,1,1,,,,,,,,,,,,1,1,1,1,1,,,,5,,,,,21,1,4911,34,6,0,0,0,217,555,48,145,32,83,146,41,287,256,148,117,13,28,27,49,119,253,315,0,348,79,0,90,3396,521926
20232,05219263,201,01,2,,6,1,,,,,,,,,,,3,5,1,1,2,,,,,,,,,9,21,1,5334,37,0,0,0,0,255,652,76,181,35,73,43,29,183,151,152,141,58,83,57,68,119,328,240,0,250,228,0,198,3600,521926
20233,05219264,201,01,2,,1,1,,,,,,,,,,,,5,1,1,1,1,,,,,,,,,22,1,4977,35,0,0,0,0,192,1041,84,98,25,73,39,37,189,98,77,214,38,70,57,92,190,402,850,225,329,213,0,205,4838,521926
20231,05219272,201,01,1,,1,1,,,,,,,,,,,,4,1,1,4,,,,,,,,,,21,1,4619,35,2,0,107,591,453,254,95,206,27,96,48,276,626,232,774,293,128,585,119,238,382,813,296,0,717,1089,77,263,8785,521927
20232,05219273,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,906,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,977,126,0,1163,521927
20233,05219274,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,906,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,51,179,8,555,521927
20231,05219292,201,01,1,,1,1,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,21,1,4310,30,0,0,106,57,1052,486,316,145,34,69,42,56,243,90,77,96,32,55,53,76,112,393,441,0,217,326,10,301,4885,521929
20232,05219293,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,21,1,3588,29,0,0,0,0,141,340,89,120,19,98,51,196,178,62,278,37,40,64,55,79,143,242,12,0,1302,41,0,80,3667,521929
20233,05219294,201,01,2,,1,1,,,,,,,,,,,,1,1,1,3,1,,,,,,,,,22,1,4151,33,1,0,0,0,176,274,86,157,30,139,58,27,240,32,90,145,37,94,61,99,273,328,761,275,152,43,0,47,3624,521929
20231,05219302,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,40,0,74,521930
20232,05219303,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,578,36,0,633,521930
20233,05219304,324,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,146,37,1,306,521930
20231,05219312,201,01,2,,6,1,,,,,,,,,,,5,5,1,1,4,,,,,,,,,,21,1,5473,30,2,0,0,0,318,329,119,319,39,154,29,74,168,76,140,81,42,227,374,113,238,255,18,0,245,187,0,10,3555,521931
20232,05219313,201,01,2,,1,1,,,,,,,,,,,,1,1,1,3,1,,,,,,,,,21,1,3448,20,0,0,0,0,147,480,79,189,25,110,19,14,189,68,83,43,33,211,230,58,146,159,8,0,300,82,0,21,2694,521931
20233,05219314,201,01,2,,1,1,,,,,,,,,,,,1,1,1,4,,,,,,,,,,22,1,4820,24,0,0,0,0,184,164,91,244,31,155,11,13,175,68,94,67,52,191,72,90,218,247,204,254,523,169,0,16,3333,521931
20231,05219332,216,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,818,18,0,866,521933
20232,05219333,216,01,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,33,0,76,521933
20233,05219334,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,29,71,0,189,521933
20231,05219342,324,10,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,115,0,161,521934
20232,05219343,216,10,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,498,17,0,558,521934
20233,05219344,324,10,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,1,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80,47,39,191,521934
20231,05219352,201,01,2,,6,2,,,,,,,,,,,3,5,1,1,4,,,,,,,,,,21,1,12690,85,1,0,0,0,91,225,42,307,22,325,44,15,250,367,308,133,62,432,420,302,597,607,0,0,195,85,0,25,4854,521935
20232,05219353,201,01,2,,6,2,,,,,,,,,,,3,5,1,1,4,,,,,,,,,,21,1,24390,72,1,0,0,0,266,279,518,292,91,426,29,14,378,215,415,171,281,1053,413,204,561,905,0,0,251,211,0,27,7000,521935
20233,05219354,201,01,2,,6,2,,,,,,,,,,,2,5,1,1,1,1,2,3,,,,7,8,,22,1,13973,89,0,0,0,0,282,435,59,535,44,260,50,17,347,131,570,193,166,777,1696,247,926,570,1240,1028,419,125,0,131,10248,521935
20231,05219362,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,4,,,,,,,,,,21,1,13389,53,0,0,0,121,14,284,195,658,18,152,17,23,290,78,220,99,76,24,62,136,132,323,10,0,177,220,0,29,3358,521936
20232,05219363,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,3,1,,3,,,,,,,21,1,16778,39,0,0,0,169,14,175,50,170,35,61,19,25,268,279,411,68,45,91,62,169,225,228,11,0,154,367,0,170,3266,521936
20233,05219364,201,01,2,,6,1,,,,,,,,,,,7,1,1,1,4,,,,,,,,,,22,1,10495,33,0,0,0,96,12,113,48,158,29,74,14,23,212,87,117,61,43,63,27,66,163,233,1177,147,326,564,0,101,3954,521936
20231,05219372,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,11330,52,0,0,0,0,143,164,19,107,13,50,15,48,93,28,90,28,10,122,197,55,146,321,0,0,105,701,0,10,2465,521937
20232,05219373,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,4,,,,,,,,,,21,1,7529,32,0,0,0,0,277,196,19,58,79,39,12,18,90,23,74,37,31,96,323,64,109,217,0,0,118,2666,0,11,4557,521937
20233,05219374,201,01,2,,6,1,,,,,,,,,,,7,5,1,1,2,1,2,3,4,,6,7,8,,22,1,31933,41,0,0,0,0,290,180,237,95,22,37,16,29,94,145,85,63,42,100,36,76,132,189,418,257,376,1983,0,35,4937,521937
20233,05219384,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,282,78,0,387,521938
20231,05219392,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,58,55,0,142,521939
20232,05219393,324,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,01,,1481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,389,34,0,462,521939
20233,05219394,321,01,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,21,,1481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,18,0,60,521939
20231,05219402,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1011,29,0,1073,521940
20232,05219403,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,605,47,0,683,521940
20233,05219404,324,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,134,0,167,521940
20231,05219412,216,01,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,31,0,57,521941
